Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.04143169599956309,-0.0,1.4737703002288264e-06,2.530814374376614e-07,0.011808560483040896,[0.0048908],[-47.09271588],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.022605301999647054,0.0,-2.9175239423007596e-07,9.193021231913314e-07,0.007621658032635016,[-0.01588216],[14.44394631],[-0.57091264],24946.74679630407,4267.489218444821,24123.415646700258,7655.877316479631
3,2026-Jan-01 00:00:10.000,0.022689878998789936,0.0,-2.9001320762472404e-07,9.158071385216396e-07,0.007596703787991689,[-0.01586422],[14.40500721],[-0.57202568],24931.31041835759,4248.507911205202,24110.64493443275,7635.238011600652
4,2026-Jan-01 00:00:15.000,0.022082348999902024,0.0,-2.883204561659519e-07,9.124067391042994e-07,0.0075728693640800876,[-0.01584861],[14.36600082],[-0.57320988],24914.763204307637,4229.454267443964,24096.724642631776,7614.563048810113
5,2026-Jan-01 00:00:20.000,0.022195068000655738,0.0,-2.866625394379297e-07,9.090663806961038e-07,0.00754985901705047,[-0.01583474],[14.32692533],[-0.57445887],24897.12791226674,4210.324442297589,24081.67831063028,7593.851455783108
6,2026-Jan-01 00:00:25.000,0.02246343999831879,0.0,-2.850295261698187e-07,9.057564965043127e-07,0.00752741785770183,[-0.01582207],[14.28777891],[-0.57577457],24878.42769404094,4191.114570135625,24065.52987031455,7573.102265823729
7,2026-Jan-01 00:00:30.000,0.025306261999503477,0.0,-2.834119844495231e-07,9.024488264687199e-07,0.007505301344100024,[-0.01581011],[14.24855989],[-0.57715151],24858.686068013103,4171.820768192277,24048.303594848778,7552.3145961971395
8,2026-Jan-01 00:00:35.000,0.02422084599857044,0.0,-2.8180240947713096e-07,8.991210097429312e-07,0.0074833134242200845,[-0.01579845],[14.20926659],[-0.57859788],24837.926891605817,4152.439140249024,24030.02410223485,7531.487551091061
9,2026-Jan-01 00:00:40.000,0.023611763999724644,0.0,-2.801950753261279e-07,8.957561728709604e-07,0.0074613032045440985,[-0.01578677],[14.16989736],[-0.58010653],24816.174333371717,4132.965780363746,24010.716313617308,7510.620266858554
10,2026-Jan-01 00:00:45.000,0.023255224999957136,0.0,-2.785852670400617e-07,8.923405246496973e-07,0.007439145019456952,[-0.01577481],[14.13045074],[-0.58168033],24793.45284476057,4113.396776641868,23990.405411261545,7489.711957796946
11,2026-Jan-01 00:00:50.000,0.024608154000816285,0.0,-2.769704485985192e-07,8.888671502158507e-07,0.007416770139972694,[-0.01576243],[14.09092521],[-0.58331047],24769.787131611847,4093.728215045046,23969.116837673042,7468.761829513539
12,2026-Jan-01 00:00:55.000,0.022215614999367972,0.0,-2.753493251689534e-07,8.853330624447462e-07,0.0073941423734752675,[-0.01574954],[14.0513193],[-0.58500219],24745.202125422627,4073.956183232794,23946.876263044884,7447.76909237517
13,2026-Jan-01 00:01:00.000,0.02192842499971448,0.0,-2.737218105355022e-07,8.817391160573892e-07,0.007371257501670004,[-0.01573614],[14.0116318],[-0.58674007],24719.722954438916,4054.0767744325176,23923.709512457695,7426.733104181718
14,2026-Jan-01 00:01:05.000,0.023364719998426153,0.0,-2.7208903741684e-07,8.780901043373695e-07,0.007348144228482224,[-0.01572229],[13.97186135],[-0.58853342],24693.374914621,4034.0860913334855,23899.64260455843,7405.653154226142
15,2026-Jan-01 00:01:10.000,0.0225375999998505,0.0,-2.704540483108921e-07,8.743970097568024e-07,0.0073248832291973615,[-0.01570817],[13.93200673],[-0.59038032],24666.183440529796,4013.9802500001356,23874.701681834624,7384.528595154893
16,2026-Jan-01 00:01:15.000,0.0221446460000152,0.0,-2.688199406190104e-07,8.70671044983123e-07,0.007301557484258233,[-0.01569393],[13.89206692],[-0.59228485],24638.174076184263,3993.7553838003137,23848.912971246013,7363.358877844126
17,2026-Jan-01 00:01:20.000,0.021850111001185724,0.0,-2.6719091647334e-07,8.669270660242079e-07,0.007278280980530333,[-0.01567985],[13.85204095],[-0.59423495],24609.372445936326,3973.4076473438445,23822.30277570403,7342.14348657562
18,2026-Jan-01 00:01:25.000,0.022095518999776687,0.0,-2.655714605605385e-07,8.631809377850686e-07,0.00725517677853469,[-0.01566618],[13.81192775],[-0.59623327],24579.804225411688,3952.9332204272578,23794.89746794021,7320.881865932295
19,2026-Jan-01 00:01:30.000,0.02216420299919264,0.0,-2.639665797792711e-07,8.594502992366813e-07,0.007232383566194369,[-0.01565322],[13.7717265],[-0.59828624],24549.495112561828,3932.3283119799785,23766.723414779233,7299.573573865869
20,2026-Jan-01 00:01:35.000,0.02232456199999433,0.0,-2.6238051936163016e-07,8.557503861568816e-07,0.0072100206065555715,[-0.01564125],[13.73143659],[-0.60038372],24518.470798873725,3911.589164007853,23737.80694548382,7278.218293109059
21,2026-Jan-01 00:01:40.000,0.02160253700094472,0.0,-2.6081860121432166e-07,8.521000419177715e-07,0.0071882383502583575,[-0.0156306],[13.69105725],[-0.60253154],24486.756940781524,3890.7120555297365,23708.17439260749,7256.815606425944
22,2026-Jan-01 00:01:45.000,0.021286283999870648,0.0,-2.592845207201616e-07,8.485128621494597e-07,0.0071671439027460124,[-0.01562151],[13.65058803],[-0.6047221],24454.37913132338,3869.6933065028074,23677.85197739259,7235.365279070777
23,2026-Jan-01 00:01:50.000,0.021683298000425566,0.0,-2.5778241003309625e-07,8.450039376517321e-07,0.007146857796738964,[-0.01561426],[13.61002845],[-0.6069574],24421.362872086032,3848.5292817325244,23646.86584465969,7213.867054993583
24,2026-Jan-01 00:01:55.000,0.021873813999263803,0.0,-2.563149115491045e-07,8.415835252626374e-07,0.007127460520519126,[-0.01560904],[13.56937818],[-0.60923027],24387.733545478935,3827.216394763272,23615.24200210767,7192.320765894214
25,2026-Jan-01 00:02:00.000,0.021521136000956176,0.0,-2.5488418212684805e-07,8.382603101845034e-07,0.007109019941438916,[-0.01560602],[13.52863706],[-0.61154886],24353.51638737585,3805.751111745436,23583.006295937706,7170.726323079007
26,2026-Jan-01 00:02:05.000,0.021637920999637572,0.0,-2.5349210954526566e-07,8.350421138124479e-07,0.0070915972417142405,[-0.01560534],[13.48780496],[-0.61390651],24318.736460164186,3784.1299552752284,23550.184404172236,7149.083652246143
27,2026-Jan-01 00:02:10.000,0.021843288001036854,0.0,-2.521387046712337e-07,8.319305698566554e-07,0.007075201615621494,[-0.01560705],[13.44688192],[-0.61630486],24283.418626237282,3762.3495082033214,23516.801783282543,7127.392783112529
28,2026-Jan-01 00:02:15.000,0.02161962699938158,0.0,-2.508234604841924e-07,8.28925572650268e-07,0.007059827785104846,[-0.01561115],[13.4058681],[-0.61873753],24247.587521965557,3740.4064174085634,23482.88365898029,7105.653795504513
29,2026-Jan-01 00:02:20.000,0.02213999899868213,0.0,-2.495452894470458e-07,8.260250520447815e-07,0.007045453974578142,[-0.01561762],[13.36476381],[-0.62120742],24211.267532180173,3718.297397533115,23448.45499027594,7083.86685506629
30,2026-Jan-01 00:02:25.000,0.0224207090013806,0.0,-2.483017571946227e-07,8.232224210779276e-07,0.007032019977991027,[-0.01562633],[13.32356947],[-0.62370924],24174.48276519976,3696.0192346753915,23413.54045223044,7062.032189093975
31,2026-Jan-01 00:02:30.000,0.02221016000112286,0.0,-2.4708999424768657e-07,8.205095718201548e-07,0.007019452486442963,[-0.01563715],[13.2822856],[-0.62624499],24137.257028432017,3673.568790037503,23378.164419656605,7040.15006084604
32,2026-Jan-01 00:02:35.000,0.021720900998843717,0.0,-2.459062197047578e-07,8.178752670736393e-07,0.00700765120147043,[-0.01564986],[13.24091294],[-0.62881317],24099.613804576944,3650.9430035236032,23342.350912157923,7018.220874154204
33,2026-Jan-01 00:02:40.000,0.026899516000412405,0.0,-2.4474601216495464e-07,8.15306035407557e-07,0.006996496277763758,[-0.01566421],[13.19945228],[-0.63141191],24061.57622845853,3628.13889728601,23306.1236092917,6996.245047476281
34,2026-Jan-01 00:02:45.000,0.025407287999769324,0.0,-2.4360472494457453e-07,8.127875274459629e-07,0.006985859815671113,[-0.01567994],[13.15790464],[-0.63403761],24023.167064509493,3605.153579215877,23269.50579863248,6974.223112754291
35,2026-Jan-01 00:02:50.000,0.022934590000659227,0.0,-2.4247713398854744e-07,8.103033391873126e-07,0.00697559564228376,[-0.01569671],[13.11627114],[-0.63669002],23984.408684931266,3581.9842463752957,23232.520367881447,6952.155670226382
36,2026-Jan-01 00:02:55.000,0.021991355999489315,0.0,-2.413578667638117e-07,8.078364287460621e-07,0.00696555136255179,[-0.0157142],[13.07455309],[-0.63936876],23945.323048550334,3558.62818836791,23195.18977605,6930.043415124332
37,2026-Jan-01 00:03:00.000,0.02183548999892082,0.0,-2.4024141388460805e-07,8.053691552198827e-07,0.006955568621013187,[-0.01573205],[13.03275193],[-0.64207215],23905.931680389043,3535.0827906451323,23157.536043474993,6907.887103832874
38,2026-Jan-01 00:03:05.000,0.023144304999732412,0.0,-2.3912232674434667e-07,8.02883934757817e-07,0.006945488711960857,[-0.0157499],[12.99086923],[-0.64479876],23866.255651967793,3511.345537745032,23119.580725116346,6885.687578256458
39,2026-Jan-01 00:03:10.000,0.022206322000783985,0.0,-2.3799486065168007e-07,8.003620357581884e-07,0.006935142123909229,[-0.01576738],[12.94890684],[-0.64754724],23826.31556235379,3487.4140164615046,23081.344879693308,6863.445806861882
40,2026-Jan-01 00:03:15.000,0.022247717999562155,0.0,-2.3685441090581766e-07,7.977884209756961e-07,0.0069243904521016615,[-0.01578416],[12.90686659],[-0.65031357],23786.131519968545,3463.2859189407463,23042.849085252106,6841.162772209894
41,2026-Jan-01 00:03:20.000,0.022570309000002453,0.0,-2.3569551486120103e-07,7.951450161871836e-07,0.006913068138814696,[-0.01579986],[12.86475067],[-0.65309633],23745.723125165605,3438.959045702816,23004.113375440207,6818.839627454127
42,2026-Jan-01 00:03:25.000,0.02199548600037815,0.0,-2.3451394946605185e-07,7.924177873172709e-07,0.006901043859280696,[-0.01581416],[12.82256136],[-0.65589742],23705.109453587233,3414.431308585697,22965.15725665495,6796.477583624443
43,2026-Jan-01 00:03:30.000,0.022305966000203625,0.0,-2.3330517707623896e-07,7.89591505350896e-07,0.00688817514147135,[-0.01582674],[12.78030115],[-0.65871402],23664.309040307457,3389.700733609614,22925.999677245,6774.077960694936
44,2026-Jan-01 00:03:35.000,0.021701789999497123,0.0,-2.3206578172935117e-07,7.86654617516531e-07,0.006874350826304805,[-0.01583731],[12.73797255],[-0.66154665],23623.339864766487,3364.7654637592645,22886.659042956766,6751.642084990716
45,2026-Jan-01 00:03:40.000,0.02156053399994562,0.0,-2.3079238413672786e-07,7.835955597980144e-07,0.006859459079201438,[-0.0158456],[12.69557854],[-0.66438805],23582.21933650027,3339.6237616819244,22847.153128267913,6729.171541718598
46,2026-Jan-01 00:03:45.000,0.02201946199966187,0.0,-2.294821425474017e-07,7.80404492722322e-07,0.0068434025834733184,[-0.01585137],[12.65312211],[-0.66724214],23540.964281667337,3314.274012299233,22807.499141055454,6706.667911123524
