Index,Time,Distance,Latitude,Longitude,Altitude,x,y,z,"Semi-Major Axis, a","Eccentricity, e","Inclination, i",RAAN,Arg. Peri.,True Anomaly,"Semi-Major Axis, a",f,g,h,k,L
1,2026-Jan-01 00:00:00.000,0.0,0.0,-180.0,620.862999999999,6998999.999999999,0.0,0.0,6999000.0,0.0,97.9,0.0,0.0,0.0,6999000.0,0.0,0.0,1.1483429368947748,0.0,0.0
2,2026-Jan-01 00:00:05.000,7.545123316528002e-10,0.30596103663673085,179.93665366262823,620.8636128785173,6998898.287401446,-5186.164676814075,37374.67464811222,6999000.000001625,2.322380849513247e-13,97.90000000000114,0.0,0.0,0.30889262141482354,6999000.000001625,2.322380849513247e-13,0.0,1.148342936894798,0.0,0.005391193278805016
3,2026-Jan-01 00:00:10.000,2.121495194047547e-08,0.6119219052710397,179.87330490380035,620.8654514417536,6998593.152562049,-10372.178618277147,74748.26300525352,6999000.000004245,6.066012059604357e-13,97.89999999996736,-1.839315012594974e-13,0.19063315608645146,0.42715208674320626,6999000.000004245,6.065978483950084e-13,2.0182653941737566e-15,1.1483429368941143,-3.6864223183393074e-15,0.010782386557607007
4,2026-Jan-01 00:00:15.000,6.636312921445094e-08,0.917882437862228,179.8099513015129,620.8685154727818,6998084.604350522,-15557.891093441156,112119.67881202116,6999000.0000068545,9.794893170700524e-13,97.89999999993363,-5.511400204085935e-13,0.35324995207883597,0.5734279121656886,6999000.0000068545,9.794707010305986e-13,6.038880441378053e-15,1.1483429368934317,-1.1046149560300524e-14,0.016173579836406368
5,2026-Jan-01 00:00:20.000,1.348244919882e-07,1.2238424662930827,179.74659043266797,620.8728046100885,6997372.657547766,-20743.151380119783,149487.83587215483,6999000.000009455,1.3509588768940488e-12,97.89999999989995,-1.1010267777288147e-12,0.5109271881304657,0.7246432975289582,6999000.000009455,1.3509051635714206e-12,1.2046829246862775e-14,1.1483429368927502,-2.206718076409063e-14,0.02156477311520311
6,2026-Jan-01 00:00:25.000,2.2640072821927548e-07,1.5298018223316021,179.68321987252511,620.8783183476049,6996457.3328464385,-25927.8087692695,186851.64808410904,6999000.000012045,1.7210515116116685e-12,97.89999999986634,-1.8330209167452e-12,0.6667593427005652,0.8777037643737902,6999000.000012045,1.7209349778066677e-12,2.0027675411115687e-14,1.1483429368920701,-3.673807461576046e-14,0.026955966393997235
7,2026-Jan-01 00:00:30.000,3.4125323389277145e-07,1.8357603375926523,179.61983719415278,620.8850560347894,6995338.656850355,-31111.712569369927,224210.02947262107,6999000.0000146255,2.0897963371169913e-12,97.89999999983277,-2.7465572596537386e-12,0.8216393789862929,1.0317163495030262,6999000.0000146255,2.08958146317468e-12,2.996730525683146e-14,1.148342936891391,-5.5047503615357845e-14,0.032347159672788756
8,2026-Jan-01 00:00:35.000,4.79184585964411e-07,2.141717843499544,179.55643996787848,620.8930168766929,6994016.662073715,-36294.71211080365,261561.8942202745,6999000.000017198,2.457210214707747e-12,97.89999999979928,-3.8410534084643345e-12,0.9759196861423409,1.186328663761974,6999000.000017198,2.456853776124444e-12,4.1851666718923195e-14,1.1483429368907132,-7.698379512967253e-14,0.037738352951577674
9,2026-Jan-01 00:00:40.000,6.402287534489713e-07,2.447674171245517,179.49302576073785,620.9021999340654,6992491.386940157,-41476.65675023547,298906.1566990582,6999000.000019761,2.8233006748789524e-12,97.89999999976583,-5.115896535412306e-12,1.1297659025590534,1.341375068760289,6999000.000019761,2.8227518361796397e-12,5.5666615816137445e-14,1.1483429368900364,-1.0253466664083936e-13,0.043129546230363996
10,2026-Jan-01 00:00:45.000,8.242862657756722e-07,2.7536291517551192,179.4295921359219,620.9126041234639,6990762.875781645,-46657.395874990805,336241.7315019205,6999000.0000223145,3.1880675697538412e-12,97.89999999973244,-6.570432238990101e-12,1.2832644893382341,1.4967691033961674,6999000.0000223145,3.187267981408373e-12,7.139778711667844e-14,1.148342936889361,-1.3168700239485633e-13,0.04852073950914774
11,2026-Jan-01 00:00:50.000,1.0313453095112105e-06,3.059582615645453,179.36613665222274,620.9242282173988,6988831.178837173,-51836.77890743327,373567.53347431595,6999000.000024859,3.551504704920835e-12,97.89999999969912,-8.203957343969265e-12,1.4364634685364313,1.652462745613061,6999000.000024859,3.550388603767453e-12,8.903050776573006e-14,1.1483429368886868,-1.6442670909699543e-13,0.053911932787928905
12,2026-Jan-01 00:00:55.000,1.2613428547873287e-06,3.3655343931872714,179.3026568634769,620.9370708444603,6986696.352251305,-57014.655309341055,410882.47774574516,6999000.000027394,3.913602197888715e-12,97.89999999966588,-1.0015720346626833e-11,1.5893906731320455,1.8084281624325689,6999000.000027394,3.9120965102350105e-12,1.0854979468625898e-13,1.148342936888014,-2.0073872483519255e-13,0.05930312606670751
13,2026-Jan-01 00:01:00.000,1.5142804184737372e-06,3.6714843142659115,179.2391503180064,620.9511304895188,6984358.458072555,-62190.87458628247,448185.47976128716,6999000.00002992,4.274348603725704e-12,97.89999999963268,-1.2004926477023114e-11,1.7420628269827132,1.964648629997054,6999000.00002992,4.272373049982471e-12,1.2994040155145752e-13,1.1483429368873426,-2.4060712054006774e-13,0.06469431934548356
14,2026-Jan-01 00:01:05.000,1.7899970378214383e-06,3.9774322083420386,179.17561455805745,620.9664054938871,6981817.564251567,-67365.28629198995,485475.45531312097,6999000.000032436,4.633731710337544e-12,97.89999999959957,-1.4170740151414741e-11,1.8944900780037879,2.121114000391163,6999000.000032436,4.631198911335912e-12,1.5318683699576614e-13,1.1483429368866724,-2.8401514913708287e-13,0.07008551262425707
15,2026-Jan-01 00:01:10.000,2.0886118083320706e-06,4.2833779044121885,179.11204711923565,620.9828940555369,6979073.744639155,-72537.7400327329,522751.32057203853,6999000.000034943,4.9917410664655775e-12,97.89999999956653,-1.6512300735856434e-11,2.046679319169559,2.2778173806406072,6999000.000034943,4.988556647436477e-12,1.7827352567399152e-13,1.1483429368860039,-3.309455614864052e-13,0.07547670590302805
16,2026-Jan-01 00:01:15.000,2.4099759065301883e-06,4.589321230969085,179.04844552993868,621.0005942293136,6976127.078984145,-77708.08547168861,560011.9921189463,6999000.000037441,5.348370090184108e-12,97.89999999953356,-1.9028741897747227e-11,2.198636288101219,2.4347530331241933,6999000.000037441,5.344432779536809e-12,2.0518500575927112e-13,1.1483429368853368,-3.813809942336636e-13,0.08086789918179652
17,2026-Jan-01 00:01:20.000,2.753990775384059e-06,4.8952620159616975,178.984807310785,621.0195039271853,6972977.652931065,-82876.17233331225,597256.3869763537,6999000.0000399295,5.703616392510326e-12,97.89999999950068,-2.1719202887424837e-11,2.3503663915336923,2.5919155511069962,6999000.0000399295,5.698818115879325e-12,2.3390603890905966e-13,1.1483429368846716,-4.35304195919783e-13,0.08625909246056247
18,2026-Jan-01 00:01:25.000,3.1205691053066326e-06,5.201200086755074,178.9211299740391,621.0396209184863,6969625.558017652,-88041.85040770398,634483.422639851,6999000.000042409,6.057482684202071e-12,97.89999999946788,-2.458284542474017e-11,2.501875508378353,2.7492990556776427,6999000.000042409,6.0517086506286285e-12,2.6442177919860295e-13,1.148342936884008,-4.926983654278773e-13,0.09165028573932595
19,2026-Jan-01 00:01:30.000,3.5096736139326823e-06,5.507135270089841,178.8574110230327,621.0609428302059,6966070.891672191,-93204.96955497509,671692.0171095715,6999000.000044879,6.409977743689863e-12,97.89999999943517,-2.7618873556143856e-11,2.65317064415858,2.906896541312752,6999000.000044879,6.403106521031622e-12,2.9671797202343183e-13,1.1483429368833458,-5.535475499662297e-13,0.09704147901808693
20,2026-Jan-01 00:01:35.000,3.921264669476208e-06,5.813067392041439,178.79364795158162,621.0834671472553,6962313.757210677,-98365.37970961205,708881.0889216389,6999000.000047339,6.7611172955774375e-12,97.89999999940252,-3.0826555255448566e-11,2.8042604405916034,3.0646993662950957,6999000.000047339,6.753020872314656e-12,3.307811703210544e-13,1.1483429368826854,-6.178370779986586e-13,0.10243267229684544
21,2026-Jan-01 00:01:40.000,4.3551317430110085e-06,6.118996277979006,178.72983824339792,621.1071912128236,6958354.263833836,-103522.93088483774,746049.5571796027,6999000.00004979,7.110922450777703e-12,97.89999999936998,-3.420522287798648e-11,2.9551546198586016,3.2226978084434927,6999000.00004979,7.1014662905642295e-12,3.665987247035817e-13,1.1483429368820266,-6.855535683469085e-13,0.10782386557560147
22,2026-Jan-01 00:01:45.000,4.811694732085289e-06,6.424921752523943,178.66597937149743,621.1321122286535,6954192.526623923,-108677.47317697106,783196.3415858512,6999000.000052233,7.459421781644318e-12,97.8999999993375,-3.775430659264457e-11,3.1058649559350715,3.3808800937824484,6999000.000052233,7.448464856569218e-12,4.0415912327077173e-13,1.1483429368813693,-7.566856002477094e-13,0.11321505885435505
23,2026-Jan-01 00:01:50.000,5.290630855874941e-06,6.73084363950808,178.6020687976017,621.1582272554199,6949828.666541391,-113828.85676978395,820320.3624730121,6999000.000054668,7.806648720677298e-12,97.8999999993051,-4.147332323976994e-11,3.2564042249329908,3.5392334461999835,6999000.000054668,7.794043539632016e-12,4.434518580104677e-13,1.1483429368807139,-8.312234900388473e-13,0.11860625213310617
24,2026-Jan-01 00:01:55.000,5.791477206785156e-06,7.036761761931486,178.53810397153507,621.1855332130688,6945262.810421373,-118976.93193885527,857420.5408353313,6999000.000057094,8.15264254158294e-12,97.89999999927278,-4.536189875974633e-11,3.406786714714784,3.6977435778336734,6999000.000057094,8.138235159482906e-12,4.844676457558291e-13,1.14834293688006,-9.091597406808844e-13,0.12399744541185484
25,2026-Jan-01 00:02:00.000,6.314804595566272e-06,7.34267594191986,178.4740823306153,621.2140268812179,6940495.0909699965,-124121.54905592291,894495.7983600376,6999000.0000595115,8.497446081023808e-12,97.89999999924052,-4.941975479258542e-11,3.5570273253376796,3.8563955886262904,6999000.0000595115,8.481076104032063e-12,5.271982715479968e-13,1.1483429368794074,-9.904887731812744e-13,0.12938863869060105
26,2026-Jan-01 00:02:05.000,6.860160154384695e-06,7.648586000681463,178.4100012990384,621.2437048995328,6935525.646760522,-129262.5585932329,931545.0574586786,6999000.000061922,8.841105663045928e-12,97.89999999920835,-5.3646716431496674e-11,3.7071416409620763,4.015173894417434,6999000.000061922,8.822606240748719e-12,5.716366554416721e-13,1.1483429368787563,-1.0752070819942422e-12,0.13477983196934482
