Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.07058417100051884,-0.0,6.725913053117904e-07,1.1549993532231684e-07,0.005389126859123521,[0.],[-47.09271588],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.025451335999605362,-0.0,3.2530990889970933e-09,-1.0250407392974135e-08,-8.49830516816252e-05,[-0.],[14.44394631],[-0.57091264],24946.746796303352,4267.48921844517,24123.41564615865,7655.877318184066
3,2026-Jan-01 00:00:10.000,0.02703438800017466,-0.0,3.233648413694405e-09,-1.0211253236820722e-08,-8.47032774380245e-05,[-0.],[14.40500718],[-0.57202568],24931.31041835409,4248.5079112171425,24110.644937657973,7635.238001411206
4,2026-Jan-01 00:00:15.000,0.024096184000882204,-0.0,3.214764064597162e-09,-1.0173306607781174e-08,-8.443725657476941e-05,[-0.],[14.3660008],[-0.57320988],24914.76320428629,4229.454267465231,24096.724646122726,7614.563037704759
5,2026-Jan-01 00:00:20.000,0.0237790289993427,-0.0,3.1963130808204724e-09,-1.0136171936392791e-08,-8.41816072638124e-05,[-0.],[14.32692523],[-0.57445887],24897.127912210442,4210.324442325937,24081.678328206697,7593.851399875775
6,2026-Jan-01 00:00:25.000,0.02311702100087132,-0.0,3.178185120078412e-09,-1.0099521554813083e-08,-8.39335065696474e-05,[-0.],[14.28777881],[-0.57577457],24878.427693930487,4191.114570168885,24065.529888072946,7573.102209047294
7,2026-Jan-01 00:00:30.000,0.021999442000378622,-0.0,3.1602719112022693e-09,-1.0063031442099664e-08,-8.369015628922799e-05,[-0.],[14.24855975],[-0.57715151],24858.686067827377,4171.820768228332,24048.303619657367,7552.314516609493
8,2026-Jan-01 00:00:35.000,0.022219317999770283,-0.0,3.14249308911179e-09,-1.0026463585853182e-08,-8.344946747751321e-05,[-0.],[14.20926642],[-0.57859788],24837.92689132173,4152.439140285836,24030.02413060328,7531.487459661944
9,2026-Jan-01 00:00:40.000,0.023168581999925664,-0.0,3.124780985407184e-09,-9.98961843444942e-09,-8.320966599726054e-05,[-0.],[14.16989722],[-0.58010653],24816.174332964387,4132.965780399372,24010.716338600138,7510.620185664629
10,2026-Jan-01 00:00:45.000,0.023085191000063787,-0.0,3.1070838081633904e-09,-9.952345563777972e-09,-8.296938194338775e-05,[-0.],[14.13045051],[-0.58168033],24793.452844203228,4113.396776674478,23990.40544997364,7489.711831970586
11,2026-Jan-01 00:00:50.000,0.02265572400028759,-0.0,3.0893687600302863e-09,-9.914553971313499e-09,-8.272773687109589e-05,[-0.],[14.09092497],[-0.58331047],24769.787130876124,4093.728215072928,23969.11687977658,7468.761691968091
