Index,Time,Distance,Latitude,Longitude,Altitude,x,y,z,"Semi-Major Axis, a","Eccentricity, e","Inclination, i",RAAN,Arg. Peri.,True Anomaly,"Semi-Major Axis, a",f,g,h,k,L
1,2026-Jan-01 00:00:00.000,0.0,0.0,-180.0,620.862999999999,6998999.999999999,0.0,0.0,6999000.0,0.0,97.9,0.0,0.0,0.0,6999000.0,0.0,0.0,1.1483429368947748,0.0,0.0
2,2026-Jan-01 00:00:05.000,1.2094436107173741e-05,0.30596103665033336,179.93665366272626,620.8636128781363,6998898.287401066,-5186.1646648393125,37374.67464977178,6998999.973885139,3.7312273596723115e-09,97.89999998164413,0.0,180.0,-179.69110737858517,6998999.973885139,-3.7312273596723115e-09,0.0,1.1483429365233548,0.0,0.005391193278805016
3,2026-Jan-01 00:00:10.000,7.373808426219938e-05,0.6119219047248499,179.873304904057,620.8654514402273,6998593.152561286,-10372.178586930331,74748.26293852091,6998999.973616877,3.7695554962290455e-09,97.89999998510395,1.8831486142020978e-11,-179.9968592075171,180.61464444977307,6998999.973616877,-3.769555490565435e-09,-2.0663636540401422e-13,1.1483429365933624,3.7742752224547273e-13,0.01078238654792658
4,2026-Jan-01 00:00:15.000,0.0001445621303527106,0.9178824367478473,179.80995130191036,620.8685154693322,6998084.604349375,-15557.891044893837,112119.67867585573,6998999.973350068,3.807674319940855e-09,97.89999998855237,5.637120098574688e-11,-179.99070573774245,180.91738360083636,6998999.973350068,-3.807674269843548e-09,-6.176637106795778e-13,1.1483429366631388,1.129812196174415e-12,0.01617357981731798
5,2026-Jan-01 00:00:20.000,0.0002161848051700012,1.2238424646022201,179.74659043318857,620.8728046039315,6997372.657546238,-20743.1513165374,149487.8356655227,6998999.973084668,3.845589153156018e-09,97.89999999198963,1.1250165209930466e-10,-179.9816602121471,181.21723069607577,6998999.973084668,-3.845588956151476e-09,-1.2309333962461135e-12,1.1483429367326898,2.2547991956283076e-12,0.021564773086978642
6,2026-Jan-01 00:00:25.000,0.0002884212586972429,1.5298018200560748,179.68321987315122,620.8783183379527,6996457.33284454,-25927.808692811454,186851.64780598326,6998999.972820643,3.88330382385456e-09,97.89999999541591,1.8710825725834172e-10,-179.9698367070704,181.51429981183077,6998999.972820643,-3.883303285729015e-09,-2.0443604587465422e-12,1.1483429368020186,3.7500920218895325e-12,0.026955966356908022
7,2026-Jan-01 00:00:30.000,0.0003612651592704961,1.8357603347243845,179.61983719486676,620.8850560208438,6995338.656848095,-31111.71248218967,224210.02912198132,6998999.97255797,3.92082090385888e-09,97.89999999883126,2.800770529751827e-10,-179.9553435304707,181.80869925605975,6998999.97255797,-3.920819712972033e-09,-3.0558970325929924e-12,1.1483429368711262,5.613406577185933e-12,0.032347159627105604
8,2026-Jan-01 00:00:35.000,0.00043475613734418595,2.141717840030567,179.55643996866277,620.8930168576436,6994016.662071109,-36294.712015048586,261561.8937961073,6998999.972296633,3.958141748016128e-09,97.90000000223561,3.9129238023473303e-10,-179.93828393469417,182.100532281109,6998999.972296633,-3.95813945180136e-09,-4.2635058113761514e-12,1.1483429369400113,7.842424781364635e-12,0.03773835289757083
9,2026-Jan-01 00:00:40.000,0.0005089357706357438,2.447674167167968,179.49302576157498,620.9021999091012,6992491.386937226,-41476.65664804692,298906.1562003567,6998999.9720366215,3.995266783128965e-09,97.90000000562885,5.206355170350576e-10,-179.91875662674207,182.3898975939798,6998999.9720366215,-3.995262766642098e-09,-5.6651440401794764e-12,1.1483429370086713,1.0434767164770927e-11,0.0431295461683031
10,2026-Jan-01 00:00:45.000,0.0005838386558408436,2.753629147061244,179.42959213679444,620.9126040917654,6990762.875778408,-46657.39576850376,336241.73092768464,6998999.971777933,4.032195694796885e-09,97.90000000901074,6.679836111374247e-10,-179.8968561928514,182.67688978090936,6998999.971777933,-4.0321891611968525e-09,-7.258750936351071e-12,1.1483429370771017,1.3387971478034836e-11,0.04852073943930171
