Index,Time,Distance,Latitude,Longitude,Altitude,x,y,z,"Semi-Major Axis, a","Eccentricity, e","Inclination, i",RAAN,Arg. Peri.,True Anomaly,"Semi-Major Axis, a",f,g,h,k,L
1,2026-Jan-01 00:00:00.000,0.0,0.0,-180.0,620.862999999999,6998999.999999999,0.0,0.0,6999000.0,0.0,97.9,0.0,0.0,0.0,6999000.0,0.0,0.0,1.1483429368947748,0.0,0.0
2,2026-Jan-01 00:00:05.000,6.106438034005036e-05,0.305961036705406,179.93665366312314,620.8636128765978,6998898.287399528,-5186.1646163569285,37374.6746564909,6998999.86814695,1.883884125034186e-08,97.89999990732186,0.0,180.0,-179.69110737858517,6998999.86814695,-1.883884125034186e-08,0.0,1.1483429350194883,0.0,0.005391193278805016
3,2026-Jan-01 00:00:10.000,0.00037524317485794603,0.6119219025243858,179.8733049051745,620.8654514340619,6998593.152558213,-10372.178450418125,74748.2626696716,6998999.867922797,1.8870867317683967e-08,97.8999999102128,1.5735138293530294e-11,-179.99947576804703,180.61726100796943,6998999.867922797,-1.8870867316894082e-08,-1.7266039504670383e-13,1.1483429350779848,3.15369387508286e-13,0.010782386507143445
4,2026-Jan-01 00:00:15.000,0.0007333330635027188,0.9178824322936512,179.80995130375157,620.8685154554528,6998084.604344766,-15557.890819995817,112119.67813159907,6998999.86770035,1.8902648194109522e-08,97.89999991308785,4.703322405589045e-11,-179.99843793181688,180.92511579024455,6998999.86770035,-1.8902648187084505e-08,-5.153473162758655e-13,1.1483429351361596,9.426570511869156e-13,0.016173579735713362
5,2026-Jan-01 00:00:20.000,0.0010932928382200822,1.223842457896381,179.74659043575653,620.8728045792468,6997372.657540092,-20743.151002897248,149487.83484602885,6998999.867479567,1.8934188838069188e-08,97.89999991594726,9.372725248246293e-11,-179.9968967367858,181.23246721371675,6998999.867479567,-1.8934188810297088e-08,-1.025516607986341e-12,1.148342935194018,1.8785158198049636e-12,0.021564772964518027
6,2026-Jan-01 00:00:25.000,0.0014539280532719482,1.5298018111009664,179.68321987644907,620.8783182993792,6996457.332836854,-25927.808290072608,186851.64671143153,6998999.86726042,1.89654929163884e-08,97.89999991879118,1.5565298342125984e-10,-179.99486213700789,181.5393252324406,6998999.86726042,-1.8965492840135928e-08,-1.7006855972979765e-12,1.148342935251563,3.1196539323078776e-12,0.026955966193560752
7,2026-Jan-01 00:00:30.000,0.0018150224537088924,1.8357603235226656,179.61983719889764,620.8850559652914,6995338.656838865,-31111.711989995194,224210.02775256004,6998999.867042881,1.899656301766632e-08,97.89999992161968,2.3264702232691232e-10,-179.9923438670606,181.8456995809938,6998999.867042881,-1.8996562848069097e-08,-2.538410631244766e-12,1.148342935308796,4.662796575596589e-12,0.03234715942284486
8,2026-Jan-01 00:00:35.000,0.0021764735577915364,2.141717826585179,179.55643997343006,620.893016782037,6994016.662060332,-36294.711433041346,261561.89215201375,6998999.866826937,1.902740069255589e-08,97.89999992443272,3.245448916237124e-10,-179.98935151232683,182.15159984475963,6998999.866826937,-1.9027400363946404e-08,-3.5362647730401083e-12,1.1483429353657162,6.50464723008134e-12,0.037738352652373644
9,2026-Jan-01 00:00:40.000,0.002538240340429599,2.4476741514821376,179.49302576708197,620.9021998103597,6992491.386924893,-41476.65597586939,298906.15428179735,6998999.866612574,1.9058006710003262e-08,97.89999992723021,4.3117993143073367e-10,-179.9858945505519,182.45703550148377,6998999.866612574,-1.9058006132471205e-08,-4.691824738507529e-12,1.1483429354223218,8.641865637613124e-12,0.04312954588215037
10,2026-Jan-01 00:00:45.000,0.002900305620793355,2.7536291291384822,179.42959214304452,620.9126039668071,6990762.875764508,-46657.39500579834,336241.72873487475,6998999.866399787,1.9088381211183006e-08,97.89999993001202,5.523824207920635e-10,-179.98198238530415,182.76201595473492,6998999.866399787,-1.9088380267364577e-08,-6.0026603290702104e-12,1.1483429354786099,1.1071050188859093e-11,0.048520739112178246
