Index,Time,Distance,Latitude,Longitude,Altitude,x,y,z,"Semi-Major Axis, a","Eccentricity, e","Inclination, i",RAAN,Arg. Peri.,True Anomaly,"Semi-Major Axis, a",f,g,h,k,L
1,2026-Jan-01 00:00:00.000,0.0,0.0,-180.0,620.862999999999,6998999.999999999,0.0,0.0,6999000.0,0.0,97.9,0.0,0.0,0.0,6999000.0,0.0,0.0,1.1483429368947748,0.0,0.0
2,2026-Jan-01 00:00:05.000,1.8092698129165626e-07,0.30596103663693514,179.9366536626297,620.8636128785116,6998898.287401441,-5186.164676634206,37374.674648137145,6998999.999609344,5.581606279148135e-11,97.89999999972541,0.0,180.0,-179.69110737858517,6998999.999609344,-5.581606279148135e-11,0.0,1.1483429368892186,0.0,0.005391193278805016
3,2026-Jan-01 00:00:10.000,1.6352459571624133e-06,0.6119219052638502,179.8733049038115,620.8654514417323,6998593.15256204,-10372.178616913629,74748.26300437508,6998999.999714001,4.0863198096303746e-11,97.89999999837563,-7.346722982206272e-12,179.88696670605458,-179.26918146323456,6998999.999714001,-4.0863118577521766e-11,8.061499338053523e-14,1.1483429368619067,-1.4724570496106608e-13,0.010782386557313737
4,2026-Jan-01 00:00:15.000,3.687298408816436e-06,0.917882437850847,179.80995130154045,620.86851547274,6998084.604350509,-15557.891090077057,112119.6788106304,6998999.999817992,2.6007130748562514e-11,97.8999999970316,-2.1978130691340186e-11,179.46945509810794,-178.5427772338814,6998999.999817992,-2.6006015790919877e-11,2.4081622713560886e-13,1.148342936834711,-4.404937215047053e-13,0.01617357983571817
5,2026-Jan-01 00:00:20.000,6.46895233962433e-06,1.2238424662806953,179.74659043271856,620.8728046100167,6997372.657547747,-20743.151373941553,149487.8358706405,6998999.999921333,1.1252949878552622e-11,97.89999999569318,-4.383431047668709e-11,177.55725488791845,-176.3216844022841,6998999.999921333,-1.1242724447002972e-11,4.796123205039639e-13,1.148342936807629,-8.785432583955489e-13,0.02156477311401926
6,2026-Jan-01 00:00:25.000,1.0077941836794488e-05,1.529801822321377,179.68321987260538,620.8783183475063,6996457.33284641,-25927.80875946692,186851.6480828578,6999000.000024038,3.5194037947718646e-12,97.89999999436034,-7.285637167199377e-11,13.072571864918084,-11.52810875787465,6999000.000024038,3.4281961796695716e-12,7.960364466238679e-13,1.14834293678066,-1.4602140073842197e-12,0.026955966392217937
7,2026-Jan-01 00:00:30.000,1.4554010163524788e-05,1.835760337587741,179.61983719426937,620.8850560346665,6995338.656850314,-31111.712555136193,224210.02947201746,6999000.000126117,1.8046903219424922e-11,97.89999999303309,-1.0898554221847281e-10,3.778036712519802,-1.9246809840659722,6999000.000126117,1.8007683686950895e-11,1.189135838334828e-12,1.1483429367538036,-2.18432803739568e-12,0.03234715967031512
8,2026-Jan-01 00:00:35.000,1.991633739349236e-05,2.1417178435030806,179.55643996803798,620.8930168765457,6994016.662073653,-36294.71209133531,261561.8942207007,6999000.000227575,3.253846639884258e-11,97.89999999171143,-1.521622909341244e-10,2.9207080600653215,-0.7584597101998092,6999000.000227575,3.249619914120869e-11,1.6579616893991006e-12,1.1483429367270606,-3.0496922027304426e-12,0.03773835294831175
9,2026-Jan-01 00:00:40.000,2.6171902252142347e-05,2.4476741712606187,179.4930257609468,620.902199933909,6992491.386940073,-41476.65672473254,298906.15670089464,6999000.000328416,4.6945476744014926e-11,97.89999999039543,-2.023257586196059e-10,2.6879377876180817,-0.21679681633960554,6999000.000328416,4.6893825918703795e-11,2.2015624972165897e-12,1.148342936700432,-4.055086741080659e-12,0.043129546226208786
10,2026-Jan-01 00:00:45.000,3.332258227724055e-05,2.7536291517848888,179.42959213618687,620.9126041233028,6990762.875781524,-46657.39584265666,336241.731505545,6999000.00042864,6.126525084177679e-11,97.89999998908517,-2.59413401566149e-10,2.6372648299774,0.14276876271531397,6999000.00042864,6.120036203869774e-11,2.818979786759308e-12,1.1483429366739197,-5.199258128585614e-12,0.04852073950400721
11,2026-Jan-01 00:00:50.000,4.1367814047462636e-05,3.059582615692972,179.3661366525503,620.924228217246,6988831.178837006,-51836.77886747494,373567.5334801042,6999000.000528248,7.549697429446774e-11,97.89999998778076,-3.2336068029794724e-10,2.664177811044882,0.4247484030633388,6999000.000528248,7.541537198530101e-11,3.5092443543015635e-12,1.148342936647526,-6.480912841492995e-12,0.05391193278170806
12,2026-Jan-01 00:00:55.000,5.0305105767978936e-05,3.365534393255605,179.30265686387352,620.9370708443355,6986696.352251083,-57014.65526096916,410882.4777540706,6999000.000627238,8.964012298137255e-11,97.89999998648233,-3.941011760647294e-10,2.731194287509857,0.6666245480151337,6999000.000627238,8.953829898546825e-11,4.271377167201615e-12,1.148342936621253,-7.8987196909456e-12,0.05930312605931239
13,2026-Jan-01 00:01:00.000,6.0131598970787923e-05,3.6714843143581093,179.23915031847866,620.9511304894426,6984358.458072266,-62190.87452871127,448185.47977252136,6999000.000725609,1.0369423720558299e-10,97.89999998518998,-4.715667195576875e-10,2.8215479898269122,0.8851634671161055,6999000.000725609,1.0356852817592763e-10,5.1043903769007415e-12,1.148342936595103,-9.451312402752967e-12,0.0646943193368213
14,2026-Jan-01 00:01:05.000,7.084368408831364e-05,3.977432208461132,179.17561455861173,620.9664054938778,6981817.564251195,-67365.28622443762,485475.4553276328,6999000.000823358,1.1765890562044002e-10,97.89999998390384,-5.556876729152883e-10,2.926612961849342,1.0889911165129544,6999000.000823358,1.1750544897508947e-10,6.007289984864578e-12,1.1483429365690787,-1.113729526945485e-11,0.07008551261423587
15,2026-Jan-01 00:01:10.000,8.243754941211389e-05,4.283377904561188,179.11204711987844,620.9828940556217,6979073.744638686,-72537.73995442127,522751.3205901946,6999000.000920484,1.3153379920213847e-10,97.89999998262401,-6.463933660760494e-10,3.0414973321540044,1.282999367628816,6999000.000920484,1.3134851644833134e-10,6.979080123548771e-12,1.148342936543182,-1.2955251895862902e-11,0.07547670589155728
