Index,Time,Distance,Latitude,Longitude,Altitude,x,y,z,"Semi-Major Axis, a","Eccentricity, e","Inclination, i",RAAN,Arg. Peri.,True Anomaly,"Semi-Major Axis, a",f,g,h,k,L
1,2026-Jan-01 00:00:00.000,0.0,0.0,-180.0,620.862999999999,6998999.999999999,0.0,0.0,6999000.0,0.0,97.9,0.0,0.0,0.0,6999000.0,0.0,0.0,1.1483429368947748,0.0,0.0
2,2026-Jan-01 00:00:05.000,9.467793796710091e-07,0.30596103663779656,179.93665366263593,620.8636128784865,6998898.287401416,-5186.164675875975,37374.67464824223,6998999.997955672,2.9208848680031134e-10,97.89999999856306,0.0,180.0,-179.69110737858517,6998999.997955672,-2.9208848680031134e-10,0.0,1.1483429368656992,0.0,0.005391193278805016
3,2026-Jan-01 00:00:10.000,5.6175298065434715e-06,0.6119219052275344,179.87330490381527,620.8654514416307,6998593.152561988,-10372.178616452837,74748.2629999381,6998999.997862021,3.05468872785462e-10,97.89999999977088,6.5740850268518044e-12,-179.98646952170202,180.60425476448748,6998999.997862021,-3.054688642678472e-10,-7.213690000635321e-14,1.1483429368901388,1.3176021290323415e-13,0.010782386556953235
4,2026-Jan-01 00:00:15.000,1.1286629296328968e-05,0.9178824377711375,179.8099513015288,620.8685154725072,6998084.60435043,-15557.891091502835,112119.678800891,6998999.997768817,3.1878507216468193e-10,97.90000000097552,1.9687933786913604e-11,-179.9612278855084,180.88790574966328,6998999.997768817,-3.1878499917496613e-10,-2.15722178565004e-13,1.148342936914514,3.945927588170899e-13,0.016173579835195354
5,2026-Jan-01 00:00:20.000,1.7317916472541168e-05,1.2238424661514107,179.74659043267846,620.8728046095903,6997372.657547644,-20743.151378837803,149487.83585484215,6998999.997676042,3.3203895847337164e-10,97.90000000217707,3.930922431301972e-11,-179.92578298351475,181.16135346903795,6998999.997676042,-3.3203867991211965e-10,-4.301003352412828e-13,1.1483429369388265,7.878498290802254e-13,0.021564773113531
6,2026-Jan-01 00:00:25.000,2.3770492271935015e-05,1.5298018221363698,179.68321987252395,620.8783183468162,6996457.3328462895,-25927.80876941242,186851.64806024786,6998999.997583686,3.452319044315168e-10,97.90000000337558,6.540663924354813e-11,-179.8813964328587,181.4258595397491,6998999.997583686,-3.452311647734276e-10,-7.14637386646612e-13,1.1483429369630778,1.3109037497023825e-12,0.026955966391959817
7,2026-Jan-01 00:00:30.000,3.070653758714555e-05,1.835760337340898,179.61983719413365,620.8850560336356,6995338.656850182,-31111.712571704535,224210.02944184685,6998999.997491742,3.583648597115299e-10,97.90000000457108,9.794906769820358e-11,-179.82913292074002,181.68248864899644,6998999.997491742,-3.5836326615810834e-10,-1.0687116342919441e-12,1.148342936987268,1.963130985067365e-12,0.032347159670481455
8,2026-Jan-01 00:00:35.000,3.817249359238412e-05,2.1417178431883217,179.55643996783513,620.8930168751012,6994016.662073526,-36294.71211609497,261561.89418222432,6998999.997400202,3.714383580271414e-10,97.90000000576354,1.3690479284298523e-10,-179.76989830892822,181.93214665854953,6998999.997400202,-3.714353626567816e-10,-1.4917043688286812e-12,1.1483429370113967,2.7438958548134242e-12,0.037738352949095555
9,2026-Jan-01 00:00:40.000,4.6204414318197474e-05,2.4476741708719,179.493025760664,620.9021999319568,6992491.386939959,-41476.656759246645,298906.15665337094,6998999.997309065,3.844526161300165e-10,97.9000000069529,1.8224101671679726e-10,-179.70446888720798,182.17560985819316,6998999.997309065,-3.844475019852685e-10,-1.9829943269746157e-12,1.1483429370354628,3.652541010234656e-12,0.04312954622780174
10,2026-Jan-01 00:00:45.000,5.484943284499574e-05,2.7536291513161975,179.4295921358113,620.9126041207575,6990762.875781444,-46657.39588848311,336241.7314482364,6998999.99721833,3.9740759356115175e-10,97.9000000081391,2.339234763279047e-10,-179.633514343648,182.41354793599587,6998999.99721833,-3.973994638824095e-10,-2.5419531937254323e-12,1.1483429370594649,4.688379739945966e-12,0.048520739506599596
11,2026-Jan-01 00:00:50.000,6.413034732992145e-05,3.0595826151383343,179.36613665206914,620.9242282140116,6988831.178836979,-51836.778926166015,373567.5334122771,6998999.997127998,4.1030304715513656e-10,97.90000000932206,2.919161871652766e-10,-179.5576159125658,182.64654212627536,6998999.997127998,-4.1029081715902773e-10,-3.1679425132884697e-12,1.148342937083401,5.850690829243731e-12,0.05391193278548869
12,2026-Jan-01 00:00:55.000,7.40816132621027e-05,3.365534392609079,179.3026568632741,620.9370708403076,6986696.352251129,-57014.655334071525,410882.47767499526,6998999.997038068,4.2313861574489716e-10,97.90000001050164,3.561814738518858e-10,-179.47728062458876,182.8750994596589,6998999.997038068,-4.231210064654607e-10,-3.860313738973731e-12,1.1483429371072693,7.1387191744704255e-12,0.05930312606446855
13,2026-Jan-01 00:01:00.000,8.471881311748174e-05,3.6714843136137882,179.23915031774814,620.9511304845093,6984358.458072406,-62190.87461776589,448185.4796814714,6998999.996948545,4.359138916394786e-10,97.90000001167776,4.2668014493219476e-10,-179.3929527228622,183.09966417929184,6998999.996948545,-4.3588942544532897e-10,-4.618409814655841e-12,1.1483429371310674,8.55167928616924e-12,0.0646943193435387
14,2026-Jan-01 00:01:05.000,9.605133780830998e-05,3.977432207613144,179.1756145577375,620.9664054879295,6981817.564251462,-67365.28633097943,485475.4552238862,6998999.996859429,4.486284514913608e-10,97.90000001285031,5.03371605610948e-10,-179.30502308878906,183.3206271665772,6998999.996859429,-4.485954489806231e-10,-5.441566080592221e-12,1.1483429371547933,1.0088757548636122e-11,0.0700855126226986
15,2026-Jan-01 00:01:10.000,0.00010810678222576485,4.283377903603703,179.11204711884784,620.982894048539,6979073.744639107,-72537.74007997931,522751.320473034,6998999.996770723,4.6128194013724725e-10,97.9000000140192,5.862143967765016e-10,-179.21383655514705,183.5383332542926,6998999.996770723,-4.612385181125275e-10,-6.329115747290955e-12,1.148342937178445,1.1749123023222198e-11,0.07547670590194774
16,2026-Jan-01 00:01:15.000,0.00012088312655731564,4.589321230078199,179.04844552947674,621.0005942211784,6976127.078984168,-77708.08552794055,560011.9920098219,6998999.996682426,4.738741459934516e-10,97.90000001518435,6.751668928120798e-10,-179.11969784189682,183.75308716239874,6998999.996682426,-4.738182162606144e-10,-7.280397010650876e-12,1.1483429372020209,1.35319414341218e-11,0.08086789918128559
17,2026-Jan-01 00:01:20.000,0.00013438990797823573,4.895262014985633,178.9848073102427,621.0195039178114,6972977.652931179,-82876.17239931597,597256.3868567622,6998999.996594539,4.864050101308176e-10,97.90000001634566,7.701876934234367e-10,-179.0228768472833,183.96515878914065,6998999.996594539,-4.863342789575898e-10,-8.29475684766576e-12,1.1483429372255196,1.5436383021525585e-11,0.08625909246071163
18,2026-Jan-01 00:01:25.000,0.0001486397968124457,5.2012000856910605,178.9211299734103,621.0396209077724,6969625.5580178695,-88041.85048420327,634483.4225094462,6998999.99650706,4.988746599024828e-10,97.90000001750312,8.71236241690813e-10,-178.92361287730324,184.17478744051493,6998999.99650706,-4.987866279369289e-10,-9.371557187869672e-12,1.14834293724894,1.7461634928843527e-11,0.09165028574022537
19,2026-Jan-01 00:01:30.000,0.000163628795738276,5.507135268935133,178.85741102231125,621.0609428180419,6966070.891672529,-93204.96964271157,671692.0169680091,6998999.996419985,5.112834391442706e-10,97.90000001865668,9.78273502472906e-10,-178.82211817347402,184.38218535803912,6998999.996419985,-5.111754016226656e-10,-1.0510181687274826e-11,1.1483429372722815,1.9606914799525072e-11,0.09704147901982633
