Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.5360789259999876,0.0,-3.3285752335161167e-06,-2.2711924954216663e-05,0.051769580808694995,[0.],[-141.27814764],[-0.5698741],24961.05000035798,4286.402009661504,-4286.397766822769,-29247.452010019064
2,2026-Jan-01 00:00:05.000,0.031133888999988812,-0.0,-3.842547828637816e-07,-6.099475770830724e-08,-0.0010126677630163308,[-0.],[43.33183671],[-0.57091264],24946.746795992407,4267.489218467358,25296.535013565943,4015.4504064016905
3,2026-Jan-01 00:00:10.000,0.0314944240000159,-0.0,-3.827685910940703e-07,-6.073536133627188e-08,-0.001009464933276564,[-0.],[43.21501945],[-0.57202568],24931.310417779834,4248.507911316731,25278.645381084134,4011.059676874854
4,2026-Jan-01 00:00:15.000,0.02033506300000454,-0.0,-3.813274202664297e-07,-6.048684981339765e-08,-0.0010064203937761318,[-0.],[43.09800011],[-0.57320988],24914.76320346234,4229.454267653304,25259.651110981773,4006.731857943143
5,2026-Jan-01 00:00:20.000,0.02147929599999543,-0.0,-3.799165705816212e-07,-6.024682661575582e-08,-0.0010034944151255287,[-0.],[42.98077346],[-0.57445887],24897.12791115213,4210.324442614018,25239.57382357707,4002.4688201325257
6,2026-Jan-01 00:00:25.000,0.020726072000002205,-0.0,-3.7852364802132636e-07,-6.001326568708562e-08,-0.0010006532658874228,[-0.],[42.86333419],[-0.57577457],24878.427692654823,4191.114570568915,25218.435524426146,3998.27244414266
7,2026-Jan-01 00:00:30.000,0.01989988500000095,-0.0,-3.771366154436657e-07,-5.978420064129054e-08,-0.0009978640659163982,[-0.],[42.74567694],[-0.57715151],24858.68606635292,4171.820768752727,25196.25857705168,3994.144605684151
8,2026-Jan-01 00:00:35.000,0.023001695999994354,-0.0,-3.757462606391023e-07,-5.955811693291409e-08,-0.0009951013129902836,[-0.],[42.62779696],[-0.57859788],24837.926889668586,4152.439140947441,25173.06567911048,3990.0873177721433
9,2026-Jan-01 00:00:40.000,0.03146399700000302,-0.0,-3.7434526521925526e-07,-5.933380033304396e-08,-0.0009923444377389326,[-0.],[42.50968922],[-0.58010653],24816.17433115406,4132.965781211472,25148.87982995131,3986.1025450824754
10,2026-Jan-01 00:00:45.000,0.02006433100001459,-0.0,-3.729278602746689e-07,-5.911028386724304e-08,-0.0009895769054185993,[-0.],[42.39134923],[-0.58168033],24793.452842258605,4113.396777650781,25123.72430632647,3982.192358746077
