Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.03888624799947138,0.0,-1.8017365634632615e-09,-3.094010506891579e-10,7.21819240788702e-05,[0.],[-9.41854318],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.017640890000620857,0.0,-2.553080657903496e-10,8.044672519738065e-10,-3.334798288057086e-05,[-0.],[2.88878926],[-0.57091264],24946.74679630276,4267.489218445455,24123.415645703226,7655.877319617333
3,2026-Jan-01 00:00:10.000,0.016816070998174837,0.0,-2.5419659343162693e-10,8.027050114469716e-10,-3.3292556608805974e-05,[-0.],[2.88100144],[-0.57202568],24931.31041836275,4248.507911226484,24110.644937212597,7635.2380028511
4,2026-Jan-01 00:00:15.000,0.017181489998620236,0.0,-2.53128655453381e-10,8.010402564607252e-10,-3.324270281577767e-05,[-0.],[2.87320015],[-0.57320988],24914.763204307314,4229.454267484076,24096.724652621662,7614.56301721775
5,2026-Jan-01 00:00:20.000,0.01699594100136892,0.0,-2.5209379324290284e-10,7.994417215217649e-10,-3.319709326902533e-05,[-0.],[2.86538505],[-0.57445887],24897.127912246997,4210.3244423547785,24081.678327773563,7593.851401385189
6,2026-Jan-01 00:00:25.000,0.017171960000268882,0.0,-2.51083476898422e-10,7.978839780062771e-10,-3.3154639924019436e-05,[-0.],[2.85755576],[-0.57577457],24878.427693985686,4191.114570208171,24065.52988766548,7573.102210545207
7,2026-Jan-01 00:00:30.000,0.016917540997383185,0.0,-2.5008909898510133e-10,7.963411176481867e-10,-3.3114232515382424e-05,[-0.],[2.84971195],[-0.57715151],24858.686067904262,4171.820768278548,24048.30361924485,7552.314518203868
8,2026-Jan-01 00:00:35.000,0.016919431000133045,0.0,-2.491045515869939e-10,7.947949746175678e-10,-3.307508017096984e-05,[-0.],[2.84185328],[-0.57859788],24837.92689142343,4152.439140347456,24030.02413022609,7531.487461234763
9,2026-Jan-01 00:00:40.000,0.017141939999419264,0.0,-2.4812430581077097e-10,7.932290801572365e-10,-3.303646041859143e-05,[-0.],[2.83397943],[-0.58010653],24816.17433309387,4132.9657804728595,24010.716345109504,7510.620165323093
10,2026-Jan-01 00:00:45.000,0.016565111000090837,0.0,-2.4714431187921684e-10,7.91631556568346e-10,-3.299783983819248e-05,[-0.],[2.82609011],[-0.58168033],24793.452844363503,4113.396776760299,23990.405446240537,7489.711844505837
11,2026-Jan-01 00:00:50.000,0.01768140000058338,0.0,-2.4616171004977324e-10,7.899942547153922e-10,-3.29588385901547e-05,[-0.],[2.81818498],[-0.58331047],24769.78713107016,4093.728215171561,23969.116889676305,7468.761660894977
12,2026-Jan-01 00:00:55.000,0.017481909999332856,0.0,-2.451755938883176e-10,7.88315219592175e-10,-3.2919334010724584e-05,[-0.],[2.81026381],[-0.58500219],24745.20212470901,4073.956183366276,23946.87630482909,7447.768955728065
13,2026-Jan-01 00:01:00.000,0.01735436099988874,0.0,-2.4418486140766243e-10,7.865918655743361e-10,-3.287917633958079e-05,[-0.],[2.80232629],[-0.58674007],24719.72295352456,4054.0767745720145,23923.70956773077,7426.732923163481
14,2026-Jan-01 00:01:05.000,0.01680349999878672,0.0,-2.431910111898584e-10,7.848299543281276e-10,-3.283856437862811e-05,[-0.],[2.7943722],[-0.58853342],24693.37491347535,4034.0860914781947,23899.64266644093,7405.652950776715
15,2026-Jan-01 00:01:10.000,0.017658060001849663,0.0,-2.421965719198133e-10,7.830386158472595e-10,-3.279783867410888e-05,[-0.],[2.78640129],[-0.59038032],24666.183439120858,4013.9802501494446,23874.701733483504,7384.528423545391
16,2026-Jan-01 00:01:15.000,0.017144441000709776,0.0,-2.4120449948323777e-10,7.812284268976043e-10,-3.2757401817148766e-05,[-0.],[2.77841332],[-0.59228485],24638.174074478462,3993.7553839537723,23848.91302608209,7363.358694613113
17,2026-Jan-01 00:01:20.000,0.01745076999941375,0.0,-2.402177979024479e-10,7.794101730829414e-10,-3.271766705257304e-05,[-0.],[2.7704081],[-0.59423495],24609.372443898712,3973.40764750125,23822.302850338638,7342.1432376718385
18,2026-Jan-01 00:01:25.000,0.017626969998673303,0.0,-2.392406444533103e-10,7.775985068026386e-10,-3.267921223581046e-05,[-0.],[2.76238546],[-0.59623327],24579.804223005947,3952.9332205886017,23794.89753888658,7320.881627346762
19,2026-Jan-01 00:01:30.000,0.017020160998072242,0.0,-2.382779370391545e-10,7.758105266726947e-10,-3.264272112463523e-05,[-0.],[2.75434522],[-0.59828624],24549.495109750314,3932.3283121454792,23766.723482105663,7299.573345290992
20,2026-Jan-01 00:01:35.000,0.016937561002123402,0.0,-2.37332938007254e-10,7.740580822337285e-10,-3.2608660159611015e-05,[-0.],[2.74628722],[-0.60038372],24518.47079561761,3911.5891641779945,23737.807025646343,7278.218020782521
21,2026-Jan-01 00:01:40.000,0.016932540998823242,0.0,-2.3641087060038926e-10,7.723594868806512e-10,-3.257777134137281e-05,[-0.],[2.73821135],[-0.60253154],24486.756937040725,3890.712055705249,23708.17447232117,7256.81533347109
22,2026-Jan-01 00:01:45.000,0.017227291002200218,0.0,-2.3551472762158295e-10,7.707258559306077e-10,-3.255049714733213e-05,[-0.],[2.73011751],[-0.6047221],24454.37912705656,3869.693306684682,23677.852059896326,7235.364994752037
23,2026-Jan-01 00:01:50.000,0.016995840000163298,0.0,-2.3464849844013237e-10,7.691716214544978e-10,-3.252742344922328e-05,[-0.],[2.72200558],[-0.6069574],24421.36286725098,3848.529281922078,23646.865933147394,7213.866748666056
24,2026-Jan-01 00:01:55.000,0.01729462000002968,0.0,-2.338143139009829e-10,7.677051761095054e-10,-3.25088844304412e-05,[-0.],[2.71387552],[-0.60923027],24387.733540032237,3827.21639496209,23615.242096423004,7192.320437856675
25,2026-Jan-01 00:02:00.000,0.017208120996656362,0.0,-2.3301477775483557e-10,7.66336492993544e-10,-3.249528410922126e-05,[-0.],[2.70572729],[-0.61154886],24353.516381273213,3805.751111955427,23583.00639618285,7170.725972779304
26,2026-Jan-01 00:02:05.000,0.01743782999983523,0.0,-2.3225140834816279e-10,7.650720081354266e-10,-3.2486879583339575e-05,[-0.],[2.69756087],[-0.61390651],24318.73645336028,3784.129955498633,23550.184503647517,7149.083301532892
27,2026-Jan-01 00:02:10.000,0.01676438099821098,0.0,-2.3152450193929243e-10,7.639141376027813e-10,-3.2483759545043486e-05,[-0.],[2.68937626],[-0.61630486],24283.41861868594,3762.349508442725,23516.801881983596,7127.392431847362
28,2026-Jan-01 00:02:15.000,0.017032281000865623,0.0,-2.308334211154582e-10,7.628621978883921e-10,-3.2485882300054744e-05,[-0.],[2.68117349],[-0.61873753],24247.58751361987,3740.4064176669094,23482.883759851167,7105.653433801586
29,2026-Jan-01 00:02:20.000,0.017887850000988692,0.0,-2.3017752849182983e-10,7.619154684919331e-10,-3.249320543065598e-05,[-0.],[2.67295263],[-0.62120742],24211.26752299228,3718.297397813695,23448.455096803027,7083.8664711936035
30,2026-Jan-01 00:02:25.000,0.017841119999502553,0.0,-2.2955446794894387e-10,7.610674936060525e-10,-3.25054423840304e-05,[-0.],[2.66471376],[-0.62370924],24174.48275512109,3696.019234981905,23413.540557748493,7062.031804917742
31,2026-Jan-01 00:02:30.000,0.016821050998260034,0.0,-2.2896188140180422e-10,7.603117542664401e-10,-3.2522303163474527e-05,[-0.],[2.65645698],[-0.62624499],24137.257017413325,3673.5687903740404,23378.164530497907,7040.149655174146
32,2026-Jan-01 00:02:35.000,0.016600570997979958,0.0,-2.2839634359336284e-10,7.596380934116839e-10,-3.254334119138917e-05,[-0.],[2.64818245],[-0.62881317],24099.613792568303,3650.94300389467,23342.351018729474,7018.220478658028
33,2026-Jan-01 00:02:40.000,0.01705167000181973,0.0,-2.2785378165127693e-10,7.590341267839692e-10,-3.2568012414649126e-05,[-0.],[2.63989031],[-0.63141191],24061.576215409408,3628.13889769653,23306.12372410405,6996.244620343736
34,2026-Jan-01 00:02:45.000,0.01830192999841529,0.0,-2.2732977993750256e-10,7.584862019465405e-10,-3.259571580923052e-05,[-0.],[2.63158077],[-0.63403761],24023.167050368742,3605.1535796712146,23269.505918681214,6974.222663738123
35,2026-Jan-01 00:02:50.000,0.01780612999937148,0.0,-2.2681953487200556e-10,7.579792617406591e-10,-3.26257868697928e-05,[-0.],[2.62325407],[-0.63669002],23984.408669647237,3581.9842468812767,23232.5204834354,6952.1552316033385
36,2026-Jan-01 00:02:55.000,0.016859331000887323,0.0,-2.2631804755661238e-10,7.574974834456331e-10,-3.265752454376466e-05,[-0.],[2.61491045],[-0.63936876],23945.32303207084,3558.628188930828,23195.18989966626,6930.042944722321
37,2026-Jan-01 00:03:00.000,0.017006270001729717,0.0,-2.2582007070007542e-10,7.570240725172321e-10,-3.269018201660834e-05,[-0.],[2.60655021],[-0.64207215],23905.931662661336,3535.0827912717386,23157.536171949843,6907.8866121132905
38,2026-Jan-01 00:03:05.000,0.016949470998952165,0.0,-2.2532037841026972e-10,7.565421793969963e-10,-3.272300584230495e-05,[-0.],[2.59817367],[-0.64479876],23866.25563293885,3511.34553844261,23119.580855219712,6885.687075817805
39,2026-Jan-01 00:03:10.000,0.017214829997101333,0.0,-2.2481341466230552e-10,7.560337080588202e-10,-3.27551842228696e-05,[-0.],[2.58978118],[-0.64754724],23826.315541969987,3487.4140172378175,23081.345014416343,6863.445283429096
40,2026-Jan-01 00:03:15.000,0.01718964099927689,0.0,-2.242944929436412e-10,7.554833498722443e-10,-3.2786021503594506e-05,[-0.],[2.58137314],[-0.65031338],23786.13149817601,3463.2859198040915,23042.849215157647,6841.162259319893
41,2026-Jan-01 00:03:20.000,0.017596540998056298,0.0,-2.2375824433101954e-10,7.548733694932123e-10,-3.281471243281394e-05,[-0.],[2.57294995],[-0.65309633],23745.723101910065,3438.9590466620234,23004.113506670765,6818.839104232604
