Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.044527626001581666,-0.0,-1.788797023495504e-05,-3.0717902370549987e-06,0.04777568987639047,[0.0048908],[-141.27814764],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.022080759999880684,0.0,1.4914760303134264e-06,-4.699591571024602e-06,0.012987634466257258,[-0.01588216],[43.33183806],[-0.57091264],24946.746796286923,4267.4892184532255,24123.415665028428,7655.87725867699
3,2026-Jan-01 00:00:10.000,0.025507930999083328,0.0,1.4849616267143386e-06,-4.689229482340574e-06,0.012965862138508536,[-0.01586422],[43.21502039],[-0.57202568],24931.31041851911,4248.50791147857,24110.644975488307,7635.237882634434
4,2026-Jan-01 00:00:15.000,0.02350025300074776,0.0,1.4786681106539379e-06,-4.679330812780466e-06,0.012945966357938895,[-0.01584861],[43.0980007],[-0.57320988],24914.763204619754,4229.454267978005,24096.724716683384,7614.562815787378
5,2026-Jan-01 00:00:20.000,0.02141990500058455,0.0,1.4725373400905627e-06,-4.66972160373749e-06,0.012927453320768114,[-0.01583474],[42.98077376],[-0.57445887],24897.127912687894,4210.324443088257,24081.678413981834,7593.85112985305
6,2026-Jan-01 00:00:25.000,0.021407357999123633,0.0,1.4665189940304819e-06,-4.660251176696976e-06,0.012909892771481218,[-0.01582207],[42.86333408],[-0.57577457],24878.427694515984,4191.114571179153,24065.529999297745,7573.101858083677
7,2026-Jan-01 00:00:30.000,0.021736216998760938,0.0,1.4605653271474392e-06,-4.650775668483615e-06,0.012892872379731997,[-0.01581011],[42.74567655],[-0.57715151],24858.686068473813,4171.820769485323,24048.30375267284,7552.314095879797
8,2026-Jan-01 00:00:35.000,0.021747264998339233,0.0,1.4546375970116369e-06,-4.641178684273159e-06,0.012876054914135921,[-0.01579845],[42.62779621],[-0.57859788],24837.926891971005,4152.439141788685,24030.024285248328,7531.486969219996
9,2026-Jan-01 00:00:40.000,0.022256281001318712,0.0,1.4487067009139532e-06,-4.631373675397201e-06,0.012859184970571223,[-0.01578677],[42.50968813],[-0.58010653],24816.174333547686,4132.965782147689,24010.716521543633,7510.619603701573
10,2026-Jan-01 00:00:45.000,0.022207578000234207,0.0,1.442748132274166e-06,-4.621288058352535e-06,0.012842045069433298,[-0.01577481],[42.39134779],[-0.58168033],24793.452844641262,4113.396778668387,23990.405647317282,7489.71120240136
11,2026-Jan-01 00:00:50.000,0.022227121000469197,0.0,1.4367490468792214e-06,-4.610886093709968e-06,0.012824519357358925,[-0.01576243],[42.27277075],[-0.58331047],24769.78713107926,4093.728217313171,23969.117101526634,7468.7609822184895
12,2026-Jan-01 00:00:55.000,0.02389468500041403,0.0,1.4307023174834853e-06,-4.600150134581159e-06,0.012806541806349468,[-0.01574954],[42.15395267],[-0.58500219],24745.20212434707,4073.956185742361,23946.876547632397,7447.768175137619
13,2026-Jan-01 00:01:00.000,0.021790525999676902,0.0,1.4246079490677739e-06,-4.589085320912344e-06,0.012788109519737998,[-0.01573614],[42.03488961],[-0.58674007],24719.72295267949,4054.076777184261,23923.70982762934,7426.732084566222
14,2026-Jan-01 00:01:05.000,0.021771388999695773,0.0,1.4184712288866018e-06,-4.577713853872991e-06,0.012769267065189473,[-0.0157223],[41.91557773],[-0.58853342],24693.374912025596,4034.086094329104,23899.642950024274,7405.652032310826
15,2026-Jan-01 00:01:10.000,0.021458512999743107,0.0,1.4123079407923824e-06,-4.566091970432646e-06,0.012750154149021847,[-0.01570817],[41.79601355],[-0.59038032],24666.183436935877,4013.9802532424083,23874.702047075214,7384.5274040640015
16,2026-Jan-01 00:01:15.000,0.021973454999169917,0.0,1.4061339606578739e-06,-4.554276574009893e-06,0.012730912878459132,[-0.01569394],[41.67619366],[-0.59228485],24638.174071418744,3993.755387293139,23848.913362768548,7363.3575957048115
17,2026-Jan-01 00:01:20.000,0.02142799300054321,0.0,1.3999717726653855e-06,-4.5423462952087255e-06,0.012711746798499254,[-0.01567985],[41.55611525],[-0.59423495],24609.372439816387,3973.4076510923833,23822.30319305916,7342.142113941759
18,2026-Jan-01 00:01:25.000,0.02204279799843789,0.0,1.3938448665848676e-06,-4.5303835785009296e-06,0.012692871093203674,[-0.01566618],[41.43577513],[-0.59623327],24579.804217744713,3952.933224437971,23794.89791413543,7320.88039209765
19,2026-Jan-01 00:01:30.000,0.021616470001390553,0.0,1.3877794505750548e-06,-4.518480091419052e-06,0.012674527953730972,[-0.01565322],[41.31517115],[-0.59828624],24549.495103146022,3932.3283162607186,23766.72387281535,7299.572053182657
20,2026-Jan-01 00:01:35.000,0.022041321999495267,0.0,1.3817985796936707e-06,-4.506717795662958e-06,0.012656933624087083,[-0.01564125],[41.19430092],[-0.60038372],24518.470787498394,3911.589168567974,23737.807431684927,7278.216671500935
21,2026-Jan-01 00:01:40.000,0.022195409999767435,0.0,1.3759305119752776e-06,-4.495196052985817e-06,0.012640354566793393,[-0.0156306],[41.0731625],[-0.60253154],24486.75692722732,3890.7120603801454,23708.174899855196,7256.813906100862
22,2026-Jan-01 00:01:45.000,0.021819886000230326,0.0,1.370195642087457e-06,-4.483989003280331e-06,0.012624987849291884,[-0.01562151],[40.95175437],[-0.6047221],24454.37911536262,3869.6933116560454,23677.852508622844,7235.363489422074
23,2026-Jan-01 00:01:50.000,0.02170909399865195,0.0,1.3646163838719146e-06,-4.473177766343934e-06,0.012611051547036296,[-0.01561426],[40.83007516],[-0.6069574],24421.362853483275,3848.5292872028867,23646.8663994699,7213.865176281887
24,2026-Jan-01 00:01:55.000,0.021572222000031616,0.0,1.3592078372908224e-06,-4.462819792657591e-06,0.012598698428982464,[-0.01560905],[40.70812402],[-0.60923027],24387.733523991024,3827.216400566856,23615.242573477124,7192.318820088353
25,2026-Jan-01 00:02:00.000,0.023288324000532157,0.0,1.3539819357182806e-06,-4.452962377487543e-06,0.012588053752374928,[-0.01560602],[40.58590002],[-0.61154886],24353.51636275237,3805.7511179002213,23583.00689994762,7170.72425625675
26,2026-Jan-01 00:02:05.000,0.022902436001459137,0.0,1.3489498993231257e-06,-4.443650499999932e-06,0.01257923733533749,[-0.01560535],[40.46340343],[-0.61390651],24318.73643214777,3784.1299618011963,23550.18502071327,7149.081529416555
27,2026-Jan-01 00:02:10.000,0.022662652998405974,0.0,1.3441126890304567e-06,-4.4348955305139256e-06,0.01257227477998831,[-0.01560706],[40.3406338],[-0.61630486],24283.418594563882,3762.3495151225056,23516.802425037084,7127.390561385244
28,2026-Jan-01 00:02:15.000,0.02246035699863569,0.0,1.339468796246466e-06,-4.426700458214412e-06,0.012567168492396037,[-0.01561116],[40.217592],[-0.61873753],24247.587486364795,3740.406424745133,23482.88431554998,7105.651508038227
29,2026-Jan-01 00:02:20.000,0.022028204999514855,0.0,1.3350132439038411e-06,-4.419056710561094e-06,0.012563888422982044,[-0.01561762],[40.09427867],[-0.62120742],24211.26749237548,3718.297405313455,23448.455668006365,7083.864479735513
30,2026-Jan-01 00:02:25.000,0.022024474001227645,0.0,1.3307344256730501e-06,-4.411933458165036e-06,0.012562341395599183,[-0.01562634],[39.97069522],[-0.62370901],24174.482720908873,3696.0192429282215,23413.541150381498,7062.0297271400395
31,2026-Jan-01 00:02:30.000,0.022462802999143605,0.0,1.326616786014674e-06,-4.405286415049678e-06,0.012562395694960477,[-0.01563716],[39.84684325],[-0.62624499],24137.256979367176,3673.5687987939227,23378.165131442776,7040.147533573068
32,2026-Jan-01 00:02:35.000,0.022368532998370938,0.0,1.3226417462298247e-06,-4.399060793787389e-06,0.012563889192586492,[-0.01564987],[39.72272476],[-0.62881317],24099.613750444998,3650.9430128171743,23342.351646882926,7018.218249437543
33,2026-Jan-01 00:02:40.000,0.02148875600141764,0.0,1.3187858956959938e-06,-4.393185171799087e-06,0.012566611543427865,[-0.01566422],[39.59834236],[-0.63141191],24061.576168961503,3628.138907152867,23306.12436305023,6996.242337024134
34,2026-Jan-01 00:02:45.000,0.022591910999835818,0.0,1.315024858686667e-06,-4.387584296569872e-06,0.012570340454643647,[-0.01567994],[39.47369904],[-0.63403761],24023.166999344583,3605.1535896947885,23269.506567999866,6974.220326710295
35,2026-Jan-01 00:02:50.000,0.023095102998922812,0.0,1.3113307522890422e-06,-4.382170562738403e-06,0.012574817098347211,[-0.01569672],[39.34879821],[-0.63669002],23984.408613791245,3581.984257507758,23232.521149031956,6952.152820106881
36,2026-Jan-01 00:02:55.000,0.02305888800037792,0.0,1.3076747419888393e-06,-4.3768524785022475e-06,0.012579770116189003,[-0.0157142],[39.22364363],[-0.6393688],23945.322971123805,3558.6282001982436,23195.19057490376,6930.040479865274
37,2026-Jan-01 00:03:00.000,0.023929852000946994,0.0,1.3040270353323256e-06,-4.3715345931172395e-06,0.012584915279605265,[-0.01573205],[39.09823957],[-0.64207215],23905.931596360522,3535.0828032205177,23157.536865857262,6907.884062573402
38,2026-Jan-01 00:03:05.000,0.022212411000509746,0.0,1.3003579751031557e-06,-4.366121106478586e-06,0.012589965768240154,[-0.01574991],[38.97259111],[-0.64479876],23866.25556101804,3511.3455511156494,23119.58156122871,6885.684462481382
39,2026-Jan-01 00:03:10.000,0.023406001000694232,0.0,1.296635988860722e-06,-4.360509063702504e-06,0.012594612441800672,[-0.01576739],[38.8467033],[-0.64754735],23826.31546416015,3487.414030680588,23081.34574129632,6863.442575690931
40,2026-Jan-01 00:03:15.000,0.021726348000811413,0.0,1.2928357136772287e-06,-4.35461553150299e-06,0.012598602286222668,[-0.01578417],[38.7205823],[-0.65031338],23786.131414204978,3463.2859340646705,23042.849953099027,6841.159488996238
41,2026-Jan-01 00:03:20.000,0.02215083900046011,0.0,1.2889265906238634e-06,-4.348339412614085e-06,0.012601628169493737,[-0.01579987],[38.59423422],[-0.65309633],23745.723011503043,3438.9590617911863,23004.114252160038,6818.83628204024
42,2026-Jan-01 00:03:25.000,0.02342610100095044,0.0,1.284884663578272e-06,-4.341601082925595e-06,0.012603443455041292,[-0.01581417],[38.4676658],[-0.65589742],23705.109331693802,3414.4313257014305,22965.15815122458,6796.474144343607
43,2026-Jan-01 00:03:30.000,0.022287354000582127,0.0,1.280684129478797e-06,-4.334313922922487e-06,0.012603779730533539,[-0.01582674],[38.34088468],[-0.65871418],23664.30890984853,3389.7007518189916,22926.000589184678,6774.074427722397
44,2026-Jan-01 00:03:35.000,0.021822433000124875,0.0,1.2763050918308918e-06,-4.3264106387976895e-06,0.012602423264652147,[-0.01583731],[38.21389861],[-0.66154665],23623.339725404985,3364.765483132056,22886.659959187393,6751.638501201223
45,2026-Jan-01 00:03:40.000,0.022373460000380874,0.0,1.2717279165344626e-06,-4.317824166980466e-06,0.012599159777203797,[-0.01584561],[38.08671609],[-0.66438805],23582.219187897033,3339.623782291444,22847.15406071703,6729.167865280745
46,2026-Jan-01 00:03:45.000,0.022233714000321925,0.0,1.2669353558912628e-06,-4.30849489827737e-06,0.012593795553907744,[-0.01585138],[37.95934631],[-0.66724214],23540.96412348093,3314.274034222427,22807.500089150286,6706.664142503854
47,2026-Jan-01 00:03:50.000,0.028866614999060403,0.0,1.261914849110066e-06,-4.298378615964885e-06,0.01258618086524127,[-0.01585443],[37.83179872],[-0.67010635],23499.590762259304,3288.7147486482245,22767.71464400578,6684.129006891166
48,2026-Jan-01 00:03:55.000,0.02233443800105306,0.0,1.256652712564595e-06,-4.287426735215175e-06,0.01257615241269546,[-0.01585455],[37.70408357],[-0.67297705],23458.114726399668,3262.944562523344,22727.813693304557,6661.564265055718
49,2026-Jan-01 00:04:00.000,0.024295754999911878,0.0,1.2511411005896128e-06,-4.275610054928383e-06,0.01256360301404421,[-0.01585159],[37.57621177],[-0.67585646],23416.551019046106,3236.962242374799,22687.812565386415,6638.971846908493
