Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.0384514390007098,-0.0,5.133056821498967e-06,8.814680270273114e-07,0.02056426701302941,[0.],[-94.18543176],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.0195483499992406,-0.0,8.913637185946448e-09,-2.8086575156917905e-08,-0.00011642868315843594,[-0.],[28.88789284],[-0.57091264],24946.746796307314,4267.489218443236,24123.415635215715,7655.877352676733
3,2026-Jan-01 00:00:10.000,0.01930046199959179,-0.0,8.846432038685986e-09,-2.7935367799463338e-08,-0.00011586321258636176,[-0.],[28.81001446],[-0.57202568],24931.310418297817,4248.5079111553605,24110.644937141682,7635.238002823424
4,2026-Jan-01 00:00:15.000,0.0199523359988234,-0.0,8.780865722818898e-09,-2.7787556911959533e-08,-0.0001153167383398429,[-0.],[28.73200165],[-0.57320988],24914.763204149942,4229.454267340641,24096.724648999803,7614.56302808474
5,2026-Jan-01 00:00:20.000,0.01926609100155474,-0.0,8.71657031525998e-09,-2.764205280857944e-08,-0.00011478457790417108,[-0.],[28.65385067],[-0.57445887],24897.12791197448,4210.32444213558,24081.678317148708,7593.851434063803
6,2026-Jan-01 00:00:25.000,0.01917599300031725,-0.0,8.653239643564178e-09,-2.749795145410024e-08,-0.00011426281318888945,[-0.],[28.57555775],[-0.57577457],24878.42769357569,4191.1145699097915,24065.529883850304,7573.102221156927
7,2026-Jan-01 00:00:30.000,0.019427129000177956,-0.0,8.59057706092156e-09,-2.7354369879412016e-08,-0.00011374760698677038,[-0.],[28.49711967],[-0.57715151],24858.6860673348,4171.82076789755,24048.303611867203,7552.314539611108
8,2026-Jan-01 00:00:35.000,0.019464306000372744,-0.0,8.528360218277253e-09,-2.721065432328223e-08,-0.00011323606741536345,[-0.],[28.41853293],[-0.57859788],24837.92689067274,4152.4391398803955,24030.024129564914,7531.487460611121
9,2026-Jan-01 00:00:40.000,0.019403849999434897,-0.0,8.466406238997132e-09,-2.706627063479693e-08,-0.00011272579399315352,[-0.],[28.33979452],[-0.58010653],24816.17433214064,4132.965779916322,24010.71633741681,7510.620186460026
10,2026-Jan-01 00:00:45.000,0.019121163000818342,-0.0,8.404574082941423e-09,-2.6920813922698162e-08,-0.00011221491856680799,[-0.],[28.26090128],[-0.58168033],24793.45284318676,4113.396776110851,23990.405434969554,7489.711876355992
11,2026-Jan-01 00:00:50.000,0.019370394000361557,-0.0,8.34277736564946e-09,-2.6774050863700178e-08,-0.00011170228341552379,[-0.],[28.18185007],[-0.58331047],24769.787129649223,4093.7282144257724,23969.116874811585,7468.7617034783225
12,2026-Jan-01 00:00:55.000,0.019799895000687684,-0.0,8.2809821243939e-09,-2.6625913813141017e-08,-0.00011118741951840819,[-0.],[28.10263825],[-0.58500219],24745.202123023635,4073.9561825207415,23946.87629991523,7447.768965465467
13,2026-Jan-01 00:01:00.000,0.01931808299923432,-0.0,8.219169920048795e-09,-2.6476384052207393e-08,-0.00011067006139015512,[-0.],[28.02326315],[-0.58674007],24719.722951554857,4054.0767736233265,23923.70955580102,7426.732954518761
14,2026-Jan-01 00:01:05.000,0.019680121999044786,-0.0,8.157384040764999e-09,-2.6325641242606857e-08,-0.00011015077347984523,[-0.],[27.94372217],[-0.58853342],24693.374911201874,4034.0860904229685,23899.64265427857,7405.652981871791
15,2026-Jan-01 00:01:10.000,0.019533790000423323,-0.0,8.095713414468499e-09,-2.617401302128615e-08,-0.00010963074352119476,[-0.],[27.86401295],[-0.59038032],24666.183436524443,4013.9802489842814,23874.701731112465,7384.528421905088
16,2026-Jan-01 00:01:15.000,0.021758164999482688,-0.0,8.034254003855477e-09,-2.60218512541e-08,-0.00010911126738671053,[-0.],[27.78413333],[-0.59228485],24638.174071540372,3993.7553826753137,23848.913020021788,7363.35870371718
17,2026-Jan-01 00:01:20.000,0.020121354998991592,-0.0,7.973118250650452e-09,-2.586956295797558e-08,-0.00010859388000683407,[-0.],[27.70408121],[-0.59423495],24609.37244060076,3973.4076461061477,23822.302837275496,7342.143268247422
18,2026-Jan-01 00:01:25.000,0.0193547220005712,-0.0,7.912441036261125e-09,-2.5717629795222668e-08,-0.00010808043934806885,[-0.],[27.62385478],[-0.59623327],24579.804219330163,3952.9332190735327,23794.897532198254,7320.881635926197
19,2026-Jan-01 00:01:30.000,0.01959727999928873,-0.0,7.852375442578363e-09,-2.5566595104197553e-08,-0.00010757307427731189,[-0.],[27.54345223],[-0.59828624],24549.495105679212,3932.328310507137,23766.72348164895,7299.573332203725
20,2026-Jan-01 00:01:35.000,0.019969877999756136,-0.0,7.793035052733767e-09,-2.5416875549954996e-08,-0.00010707339365425281,[-0.],[27.46287239],[-0.60038372],24518.470791134114,3911.5891624131013,23737.807014904,7278.218039766256
21,2026-Jan-01 00:01:40.000,0.019668412998726126,-0.0,7.734580084736185e-09,-2.5269042290769096e-08,-0.00010658366940965314,[-0.],[27.38211371],[-0.60253154],24486.75693212816,3890.7120538105682,23708.174461181115,7256.815352273537
22,2026-Jan-01 00:01:45.000,0.020163570001386688,-0.0,7.677108752657485e-09,-2.5123465846052072e-08,-0.00010610534176733202,[-0.],[27.30117515],[-0.6047221],24454.379121698636,3869.693304656986,23677.85205493504,7235.364991794533
23,2026-Jan-01 00:01:50.000,0.01974816800066037,-0.0,7.62074086688078e-09,-2.49805886638008e-08,-0.00010564016701678899,[-0.],[27.22005586],[-0.6069574],24421.36286143181,3848.5292797581906,23646.865931053224,7213.866734676446
24,2026-Jan-01 00:01:55.000,0.020022465998408734,-0.0,7.565542907453964e-09,-2.4840679533773043e-08,-0.00010518918011472378,[-0.],[27.13875532],[-0.60923027],24387.73353373634,3827.2163926588646,23615.24208733326,7192.32044512816
25,2026-Jan-01 00:02:00.000,0.019318790000397712,-0.0,7.511580975747903e-09,-2.4704006627066683e-08,-0.00010475342380878877,[-0.],[27.05727301],[-0.61154886],24353.516374485487,3805.751109509769,23583.006386655237,7170.725979762854
26,2026-Jan-01 00:02:05.000,0.021361036000598688,-0.0,7.458899065524697e-09,-2.4570765484325455e-08,-0.00010433364327829122,[-0.],[26.97560876],[-0.61390651],24318.736446066076,3784.1299529074895,23550.184496852427,7149.083297733048
27,2026-Jan-01 00:02:10.000,0.02171938600076828,-0.0,7.4074935185965164e-09,-2.4440994306314125e-08,-0.00010392992394633594,[-0.],[26.89376264],[-0.61630486],24283.41861087093,3762.349505703095,23516.801877902068,7127.392417241991
28,2026-Jan-01 00:02:15.000,0.021047451999038458,-0.0,7.357338143997641e-09,-2.431465561876084e-08,-0.00010354203461008244,[-0.],[26.81173504],[-0.61873753],24247.587505270072,3740.4064147758363,23482.88374892837,7105.6534398844215
29,2026-Jan-01 00:02:20.000,0.01953372600110015,-0.0,7.308398456083966e-09,-2.4191683021317967e-08,-0.00010316962435232062,[-0.],[26.72952646],[-0.62120742],24211.267514094136,3718.2973947682963,23448.455078894367,7083.866498462807
30,2026-Jan-01 00:02:25.000,0.01939122200019483,-0.0,7.260594712818749e-09,-2.4071858288126737e-08,-0.00010281169666679903,[-0.],[26.64713768],[-0.62370901],24174.48274566141,3696.0192317793585,23413.540548932757,7062.031800087403
31,2026-Jan-01 00:02:30.000,0.019217996999941533,-0.0,7.213836195021623e-09,-2.3954923940608274e-08,-0.00010246708598065923,[-0.],[26.56456984],[-0.62624499],24137.25700737923,3673.568787011567,23378.16452117101,7040.1496499893055
32,2026-Jan-01 00:02:35.000,0.01951182199991308,-0.0,7.168011307819488e-09,-2.3840550061636378e-08,-0.00010213431391751754,[-0.],[26.48182448],[-0.62881317],24099.61378194728,3650.94300036958,23342.351015242264,7018.220451951427
33,2026-Jan-01 00:02:40.000,0.019627403999038506,-0.0,7.1229846238918005e-09,-2.372832426527155e-08,-0.00010181154342436222,[-0.],[26.39890314],[-0.63141191],24061.57620418928,3628.13889400622,23306.123713662964,6996.244614623296
34,2026-Jan-01 00:02:45.000,0.019737133001399343,-0.0,7.078614947706038e-09,-2.361781088435532e-08,-0.00010149683016281209,[-0.],[26.31580786],[-0.63403761],24023.16703853758,3605.1535758131304,23269.505901287506,6974.222679024714
