Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.06975352699737414,-0.0,-5.027384619609301e-10,-8.633215948816189e-11,2.0140918616336766e-05,[0.],[-9.41854318],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.039156716000434244,-0.0,-9.601661804910787e-10,3.025451805714293e-09,-0.0001254155651151672,[-0.],[2.88878926],[-0.57091264],24946.746796302763,4267.489218445457,24123.415645706067,7655.877319608397
3,2026-Jan-01 00:00:10.000,0.03994677300215699,-0.0,-9.563392440572925e-10,3.0199393746891902e-09,-0.0001252533635423516,[-0.],[2.88100144],[-0.57202568],24931.310418362777,4248.5079112264675,24110.644930250244,7635.238024836977
4,2026-Jan-01 00:00:15.000,0.03924949599968386,-0.0,-9.52665759959945e-10,3.0147658443154935e-09,-0.00012511102184121735,[-0.],[2.87320015],[-0.57320988],24914.76320430743,4229.454267484054,24096.724652618017,7614.563017229651
5,2026-Jan-01 00:00:20.000,0.0400868549986626,-0.0,-9.491073744502395e-10,3.009816395610056e-09,-0.00012498366413985713,[-0.],[2.86538505],[-0.57445887],24897.127912247182,4210.324442354741,24081.67832431334,7593.851412358859
6,2026-Jan-01 00:00:25.000,0.03868247699938365,-0.0,-9.456319507473492e-10,3.004994959877323e-09,-0.00012486718447113275,[-0.],[2.85755576],[-0.57577457],24878.427693986014,4191.114570208133,24065.52988765458,7573.102210580904
7,2026-Jan-01 00:00:30.000,0.039932476000103634,-0.0,-9.422078847482225e-10,3.0002062538965844e-09,-0.0001247575006464513,[-0.],[2.84971195],[-0.57715151],24858.686067904808,4171.82076827851,24048.303615818902,7552.314529114633
8,2026-Jan-01 00:00:35.000,0.03959555999972508,-0.0,-9.388113342238908e-10,2.9953789562862808e-09,-0.00012465151677036574,[-0.],[2.84185328],[-0.57859788],24837.926891424275,4152.439140347431,24030.024133636478,7531.487450356328
9,2026-Jan-01 00:00:40.000,0.04059308399882866,-0.0,-9.35422409418096e-10,2.990453731517328e-09,-0.00012454662697114615,[-0.],[2.83397944],[-0.58010653],24816.17433309501,4132.96578047285,24010.716341680847,7510.620176287924
10,2026-Jan-01 00:00:45.000,0.038531815000169445,-0.0,-9.320255941482472e-10,2.98538478948074e-09,-0.00012444078100391946,[-0.],[2.82609011],[-0.58168033],24793.452844365005,4113.396776760308,23990.405439409056,7489.711866392831
11,2026-Jan-01 00:00:50.000,0.030000971997651504,-0.0,-9.286112024212222e-10,2.9801446825263955e-09,-0.0001243326859939135,[-0.],[2.81818499],[-0.58331047],24769.787131072117,4093.7282151715854,23969.11687946871,7468.761693660192
