Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.02535874800014426,0.0,-3.24681222998094e-05,-5.575549365638404e-06,0.06503757503603835,[0.00165365],[-188.37086352],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.017307674000221596,-0.0,7.377378093611448e-07,-2.3245874100477964e-06,0.004818114154301451,[-0.00536952],[57.77578334],[-0.57091264],24946.746796274132,4267.489218459579,24123.415672628704,7655.877234690643
3,2026-Jan-01 00:00:10.000,0.017345591999401222,-0.0,7.348694405050836e-07,-2.3205794536412664e-06,0.004812354576841057,[-0.00536297],[57.62002668],[-0.57202568],24931.310418737055,4248.507911678441,24110.644972097518,7635.237894164786
4,2026-Jan-01 00:00:15.000,0.016952873999798612,-0.0,7.321050123528276e-07,-2.3167886621562155e-06,0.004807268811627552,[-0.00535717],[57.46400077],[-0.57320988],24914.763205179534,4229.454268388045,24096.724698986014,7614.562873851085
5,2026-Jan-01 00:00:20.000,0.01719864400001825,-0.0,7.294163611553643e-07,-2.3131306802921644e-06,0.0048026774606774805,[-0.00535193],[57.30769833],[-0.57445887],24897.12791370464,4210.324443725009,24081.678389098684,7593.851212449217
6,2026-Jan-01 00:00:25.000,0.017560500999934447,-0.0,7.267785821944015e-07,-2.309530738880339e-06,0.00479842069066952,[-0.00534708],[57.15111217],[-0.57577457],24878.427696108964,4191.114572059063,24065.52997084226,7573.101954228554
7,2026-Jan-01 00:00:30.000,0.017223932999513636,-0.0,7.241685618048107e-07,-2.305919074146682e-06,0.0047943487045249925,[-0.00534243],[56.99423595],[-0.57715151],24858.68607076613,4171.820770624656,24048.303703590795,7552.314260342884
8,2026-Jan-01 00:00:35.000,0.017654381000284047,-0.0,7.215665737402634e-07,-2.302236183401583e-06,0.004790332630154924,[-0.00533786],[56.83706233],[-0.57859788],24837.92689508955,4152.4391432035445,24030.02422951917,7531.487158094564
9,2026-Jan-01 00:00:40.000,0.0172320129995569,-0.0,7.189588182485704e-07,-2.298440967096296e-06,0.004786281516515502,[-0.00533325],[56.67958521],[-0.58010653],24816.174337622764,4132.965783853917,24010.716452483157,7510.61983888471
10,2026-Jan-01 00:00:45.000,0.016950004999671364,-0.0,7.163329135877702e-07,-2.2944965515038636e-06,0.004782112883886453,[-0.00532852],[56.52179824],[-0.58168033],24793.45284980661,4113.396780681574,23990.405571931118,7489.7114620765915
11,2026-Jan-01 00:00:50.000,0.01665871699970012,-0.0,7.136831662835177e-07,-2.290387216558571e-06,0.0047777880483588836,[-0.00532363],[56.36369568],[-0.58331047],24769.7871374719,4093.728219648577,23969.11702001194,7468.761266300415
12,2026-Jan-01 00:00:55.000,0.017124083999988216,-0.0,7.110056876360874e-07,-2.286102916960316e-06,0.004773279976732321,[-0.00531854],[56.20527207],[-0.58500219],24745.20213210695,4073.9561884148998,23946.876446637118,7447.76852711273
13,2026-Jan-01 00:01:00.000,0.01706696400015062,-0.0,7.083015338504459e-07,-2.281649488158656e-06,0.004768594658715691,[-0.00531326],[56.0465214],[-0.58674007],24719.72296194945,4054.0767802084406,23923.709724293956,7426.732449945855
14,2026-Jan-01 00:01:05.000,0.017749579999872367,-0.0,7.055727522845525e-07,-2.2770359362872957e-06,0.004763744697749679,[-0.0053078],[55.8874393],[-0.58853342],24693.374922951236,4034.0860977190055,23899.642831016252,7405.652454652476
15,2026-Jan-01 00:01:10.000,0.01785482899958879,-0.0,7.02827295822529e-07,-2.272290460687311e-06,0.004758782890844479,[-0.00530222],[55.72802055],[-0.59038032],24666.18344966528,4013.9802570116153,23874.701922827968,7384.5278503324125
16,2026-Jan-01 00:01:15.000,0.01698120499986544,-0.0,7.000729000786653e-07,-2.2674407039132278e-06,0.004753761067362678,[-0.00529659],[55.56826101],[-0.59228485],24638.17408610261,3993.755391454734,23848.91322662934,7363.358088031297
17,2026-Jan-01 00:01:20.000,0.01676825499998813,-0.0,6.97321545742015e-07,-2.2625282633342965e-06,0.004748760558693842,[-0.00529099],[55.40815655],[-0.59423479],24609.37245660733,3973.407655658847,23822.30305539568,7342.142619355554
18,2026-Jan-01 00:01:25.000,0.017140194000603515,-0.0,6.945848293668947e-07,-2.2575937310623925e-06,0.004743860961925141,[-0.00528551],[55.24770362],[-0.59623327],24579.804236797674,3952.9332294211936,23794.897755036873,7320.8809758730795
19,2026-Jan-01 00:01:30.000,0.016847774999405374,-0.0,6.918754456899352e-07,-2.2526815404484324e-06,0.004739150350892834,[-0.00528025],[55.0868984],[-0.59828624],24549.49512461781,3932.3283216719137,23766.723712659135,7299.572649763992
20,2026-Jan-01 00:01:35.000,0.01658463700005086,-0.0,6.892056932813419e-07,-2.2478350441084888e-06,0.004734715003625478,[-0.0052753],[54.92573833],[-0.60038372],24518.470811547613,3911.5891744176515,23737.807263871964,7278.217302980238
21,2026-Jan-01 00:01:40.000,0.016842864999489393,-0.0,6.865893354031418e-07,-2.243102640429474e-06,0.004730652330846286,[-0.00527077],[54.76422067],[-0.60253154],24486.756954014258,3890.7120666780643,23708.174724691675,7256.814572128098
22,2026-Jan-01 00:01:45.000,0.016751686000134214,-0.0,6.840375459398882e-07,-2.2385245063251463e-06,0.00472704296582545,[-0.00526676],[54.60234325],[-0.60472206],24454.379145049108,3869.6933184111663,23677.852332935676,7235.364168309812
23,2026-Jan-01 00:01:50.000,0.017074974000024667,-0.0,6.815604351625775e-07,-2.234137513688093e-06,0.004723961081164479,[-0.00526335],[54.44010461],[-0.6069574],24421.36288623259,3848.5292944233206,23646.8662135693,7213.865900378772
24,2026-Jan-01 00:01:55.000,0.017433171999982733,-0.0,6.791672113359585e-07,-2.229975755628435e-06,0.004721475477508313,[-0.0052606],[54.27750341],[-0.60923027],24387.73355996773,3827.2164082598147,23615.24237763563,7192.319589197343
25,2026-Jan-01 00:02:00.000,0.017895128999953158,-0.0,6.768631278398129e-07,-2.2260604702705653e-06,0.0047196282046235594,[-0.00525858],[54.11453857],[-0.61154882],24353.516402122248,3805.7511260719884,23583.00668779181,7170.725092039321
26,2026-Jan-01 00:02:05.000,0.01783239999986108,-0.0,6.746543456939758e-07,-2.222415931911304e-06,0.0047184681337644075,[-0.00525733],[53.95120969],[-0.61390651],24318.736475077654,3784.1299704570456,23550.184815365643,7149.0823564779985
27,2026-Jan-01 00:02:10.000,0.017217142999470525,-0.0,6.725414319915736e-07,-2.219048014443683e-06,0.004718005439042869,[-0.00525687],[53.78751725],[-0.61630486],24283.41864122167,3762.3495242666777,23516.80220714048,7127.391444126975
28,2026-Jan-01 00:02:15.000,0.017887800000607967,-0.0,6.705241694319107e-07,-2.2159599725631627e-06,0.004718244922310161,[-0.00525719],[53.62346176],[-0.61873753],24247.587536919236,3740.406434380779,23482.884091974796,7105.652424499474
29,2026-Jan-01 00:02:20.000,0.01769966099982412,-0.0,6.686000680067903e-07,-2.2131474766294445e-06,0.004719175389595554,[-0.0052583],[53.45904422],[-0.62120742],24211.267546996227,3718.2974154425824,23448.455438939694,7083.865429973891
30,2026-Jan-01 00:02:25.000,0.017468752000240784,-0.0,6.667636049449582e-07,-2.210596014686942e-06,0.0047207639857110555,[-0.00526015],[53.29426652],[-0.62370924],24174.482779766233,3696.019253551642,23413.540916025853,7062.030711163887
31,2026-Jan-01 00:02:30.000,0.017487112000708294,-0.0,6.65007504986002e-07,-2.208285094122167e-06,0.004722965006702214,[-0.00526269],[53.1291308],[-0.62624499],24137.25704263219,3673.5688099112026,23378.164892058885,7040.148551199409
32,2026-Jan-01 00:02:35.000,0.01717872300014278,-0.0,6.633221665367999e-07,-2.2061862688140727e-06,0.004725715570311695,[-0.00526585],[52.96363988],[-0.62881317],24099.613818289414,3650.943024426602,23342.351396198806,7018.219322212075
33,2026-Jan-01 00:02:40.000,0.017380342000251403,-0.0,6.61696286266049e-07,-2.2042651702440085e-06,0.004728939827879376,[-0.00526954],[52.79779698],[-0.63141191],24061.576241557468,3628.138919251369,23306.12410469683,6996.243453606989
34,2026-Jan-01 00:02:45.000,0.01738436300001922,-0.0,6.601178954786318e-07,-2.202484912921742e-06,0.004732556169057234,[-0.00527369],[52.63160597],[-0.63403761],24023.167076864855,3605.153602277886,23269.50631164401,6974.221455570521
35,2026-Jan-01 00:02:50.000,0.017786061000151676,-0.0,6.585731410316097e-07,-2.200801980990766e-06,0.0047364683142623355,[-0.00527817],[52.46507177],[-0.63669002],23984.408696409042,3581.9842705695364,23232.52088865206,6952.15398199256
36,2026-Jan-01 00:02:55.000,0.01813870899968606,-0.0,6.570475704295795e-07,-2.1991705361898403e-06,0.004740574460521071,[-0.00528288],[52.29819914],[-0.63936876],23945.323059012608,3558.6282137312614,23195.190314003776,6930.041663741304
37,2026-Jan-01 00:03:00.000,0.020264165999833494,-0.0,6.555263908656288e-07,-2.1975431986553442e-06,0.004744768922084325,[-0.0052877],[52.13099421],[-0.64207215],23905.931689694342,3535.082817215786,23157.53659179241,6907.885311490188
38,2026-Jan-01 00:03:05.000,0.019549020000340533,-0.0,6.53994753159551e-07,-2.1958720511182805e-06,0.004748944247476619,[-0.0052925],[51.96346307],[-0.64479876],23866.25565997122,3511.34556556257,23119.581286778328,6885.685734329847
39,2026-Jan-01 00:03:10.000,0.017307473000073514,-0.0,6.524368809094919e-07,-2.194105649378947e-06,0.004752984728323513,[-0.00529717],[51.79561305],[-0.64754724],23826.315568907183,3487.4140455668776,23081.345457561132,6863.443901066577
40,2026-Jan-01 00:03:15.000,0.016936043999521644,-0.0,6.508403096210711e-07,-2.1922033077722524e-06,0.00475679731280569,[-0.00530159],[51.62745186],[-0.65031361],23786.131524920733,3463.285949376344,23042.849669783704,6841.160835978394
41,2026-Jan-01 00:03:20.000,0.017292673000156356,-0.0,6.491893137228123e-07,-2.190112992808932e-06,0.004760263742445945,[-0.00530564],[51.45898799],[-0.65309633],23745.72312836266,3438.9590775124593,23004.113966210578,6818.837661600262
42,2026-Jan-01 00:03:25.000,0.017244372999812185,-0.0,6.474720161517863e-07,-2.1877952645149446e-06,0.004763292457807255,[-0.00530921],[51.2902304],[-0.65589742],23705.10945487254,3414.431341814701,22965.157859759875,6796.475566921676
43,2026-Jan-01 00:03:30.000,0.01752633199976117,-0.0,6.456755819511983e-07,-2.1852070804406428e-06,0.004765783504041182,[-0.00531219],[51.12118914],[-0.65871418],23664.309039521984,3389.7007683047896,22926.000295519927,6774.075882839545
44,2026-Jan-01 00:03:35.000,0.016998654999952123,-0.0,6.437890554313707e-07,-2.182311409967053e-06,0.004767649456766754,[-0.00531449],[50.95187469],[-0.66154665],23623.339861748842,3364.765499968956,22886.65966066029,6751.639998591306
45,2026-Jan-01 00:03:40.000,0.01666083600048296,-0.0,6.418035682592514e-07,-2.179077973560381e-06,0.0047688171498165574,[-0.00531601],[50.78229823],[-0.66438805],23582.219331087173,3339.6237994560443,22847.153760594527,6729.169394594419
46,2026-Jan-01 00:03:45.000,0.016502057000252535,-0.0,6.397098029957492e-07,-2.1754746456829877e-06,0.004769208957456025,[-0.00531669],[50.61247207],[-0.66724214],23540.96427369345,3314.2740516892677,22807.499787589742,6706.665703917711
47,2026-Jan-01 00:03:50.000,0.01725581400023657,-0.0,6.375013214067939e-07,-2.1714788052418834e-06,0.004768767679672073,[-0.00531644],[50.44240901],[-0.67010635],23499.590919670365,3288.714766389772,22767.714335280918,6684.130620624321
