Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.11018898899999385,0.0,-6.650162271655201e-11,-4.5376167234065503e-10,1.5514571053410516e-05,[0.],[-9.41854318],[-0.56280167],24961.05000035798,4286.402009661504,-4286.397766822769,-29247.452010019064
2,2026-Jan-01 00:00:05.000,0.0154427900000087,-0.0,-3.475855449026838e-09,-5.517406521398629e-10,-0.0001374044091581602,[-0.],[2.88878926],[-0.56386249],24946.746796302756,4267.489218445456,25296.535026222722,4015.4508543083093
3,2026-Jan-01 00:00:10.000,0.032969073000003846,-0.0,-3.4800451351857915e-09,-5.521921748729135e-10,-0.00013766739004730753,[-0.],[2.88100144],[-0.56499697],24931.310418362715,4248.507911226463,25278.645393000632,4011.060096971114
4,2026-Jan-01 00:00:15.000,0.027111178000012615,-0.0,-3.4838480737416063e-09,-5.526143849530346e-10,-0.00013792146442351017,[-0.],[2.87320015],[-0.56620204],24914.763204307288,4229.454267484085,25259.651123221018,4006.7322897336894
5,2026-Jan-01 00:00:20.000,0.012997679999998013,-0.0,-3.487127932147544e-09,-5.529856588424198e-10,-0.0001381611256509624,[-0.],[2.86538505],[-0.56747168],24897.127912246964,4210.324442354852,25239.57383611005,4002.469263600472
6,2026-Jan-01 00:00:25.000,0.012243664000010313,-0.0,-3.4897696024841916e-09,-5.532877408459617e-10,-0.0001383816849912684,[-0.],[2.85755577],[-0.5688065],24878.427693985737,4191.114570208367,25218.435537220033,3998.272899198134
7,2026-Jan-01 00:00:30.000,0.013034263999998075,-0.0,-3.4916716311247243e-09,-5.535045209069241e-10,-0.00013857897269320578,[-0.],[2.84971195],[-0.57020272],24858.686067904462,4171.820768278902,25196.258590073336,3994.145072299711
8,2026-Jan-01 00:00:35.000,0.010434902999989504,-0.0,-3.492751861325757e-09,-5.536229339497994e-10,-0.00013874956289008426,[-0.],[2.84185328],[-0.57166651],24837.926891423886,4152.439140348034,25173.06569169283,3990.0877697782216
9,2026-Jan-01 00:00:40.000,0.009948632999993379,-0.0,-3.4929510182016035e-09,-5.536335059079134e-10,-0.00013889091840636075,[-0.],[2.83397943],[-0.57319146],24816.174333094645,4132.965780473718,25148.879842396072,3986.1029955041236
10,2026-Jan-01 00:00:45.000,0.010815393999990874,-0.0,-3.4922314120324315e-09,-5.53530148654369e-10,-0.00013900134262354074,[-0.],[2.82609011],[-0.57478137],24793.452844364765,4113.396776761497,25123.72431891172,3982.192820637009
11,2026-Jan-01 00:00:50.000,0.009913232000002381,-0.0,-3.490575329025761e-09,-5.533098903264408e-10,-0.00013907991918294941,[-0.],[2.81818499],[-0.57642584],24769.787131071997,4093.7282151731624,25097.622644101233,3978.359302888307
12,2026-Jan-01 00:00:55.000,0.011819790000004105,-0.0,-3.487989059183161e-09,-5.529735219725437e-10,-0.0001391266766468652,[-0.],[2.81026381],[-0.57813128],24745.202124711544,4073.956183368336,25070.59855987548,3974.604549608519
13,2026-Jan-01 00:01:00.000,0.019584094999999024,-0.0,-3.484484415370885e-09,-5.525226731081016e-10,-0.00013914185590738014,[-0.],[2.8023263],[-0.57986199],24719.722953528,4054.0767745746057,25042.675998876522,3970.9307419033453
14,2026-Jan-01 00:01:05.000,0.021284692999998356,-0.0,-3.480116583422694e-09,-5.519658005234105e-10,-0.0001391274250608779,[-0.],[2.7943722],[-0.58163771],24693.3749134798,4034.086091481385,25013.879052960998,3967.340014248716
15,2026-Jan-01 00:01:10.000,0.029829930999994758,-0.0,-3.4749533237161492e-09,-5.513133409455268e-10,-0.0001390858574682109,[-0.],[2.78640128],[-0.58346541],24666.183439126497,4013.9802501533036,24984.23194831563,3963.8346484762733
16,2026-Jan-01 00:01:15.000,0.013960879999999065,-0.0,-3.46907963249517e-09,-5.505784287426836e-10,-0.00013902032278445065,[-0.],[2.77841332],[-0.58534789],24638.17407448555,3993.7553839583916,24953.759011723316,3960.416849242602
17,2026-Jan-01 00:01:20.000,0.013424169000003872,-0.0,-3.462581977146224e-09,-5.497744246013805e-10,-0.00013893406000788859,[-0.],[2.77040811],[-0.58727471],24609.372443907432,3973.4076475066945,24922.48464451136,3957.0888849729477
18,2026-Jan-01 00:01:25.000,0.012635994000007145,-0.0,-3.45556231910915e-09,-5.489171406735707e-10,-0.00013883094273862916,[-0.],[2.76238546],[-0.58924757],24579.804223016443,3952.933220594951,24890.433292056394,3953.8530088857246
19,2026-Jan-01 00:01:30.000,0.012493215999995755,-0.0,-3.4481363363939147e-09,-5.48024589837628e-10,-0.00013871541322456736,[-0.],[2.75434521],[-0.59127449],24549.495109762876,3932.3283121528248,24857.629417227792,3950.7115835096643
20,2026-Jan-01 00:01:35.000,0.011028195999998047,-0.0,-3.440411125839313e-09,-5.4711343751169e-10,-0.000138591589486862,[-0.],[2.74628723],[-0.59334399],24518.470795632405,3911.5891641864187,24824.09746924399,3947.6669510566107
21,2026-Jan-01 00:01:40.000,0.010998086999990164,-0.0,-3.4324996674378786e-09,-5.462013055518249e-10,-0.00013846384814630595,[-0.],[2.73821136],[-0.59546298],24486.75693705797,3890.7120557148437,24789.861854850184,3944.721404641944
22,2026-Jan-01 00:01:45.000,0.009653956999997604,-0.0,-3.4245182224381103e-09,-5.453063884037845e-10,-0.00013833672253791272,[-0.],[2.7301175],[-0.59762384],24454.379127076594,3869.6933066955457,24754.94691223137,3941.877315000991
23,2026-Jan-01 00:01:50.000,0.011498490000008132,-0.0,-3.4165685788456295e-09,-5.444446301324314e-10,-0.00013821418699692706,[-0.],[2.72200558],[-0.59982862],24421.36286727398,3848.529281934296,24719.376882212466,3939.137088326079
24,2026-Jan-01 00:01:55.000,0.021135868999991203,-0.0,-3.4087461395273312e-09,-5.436310065383485e-10,-0.00013809998179130042,[-0.],[2.71387553],[-0.60207039],24387.733540058474,3827.216394975761,24683.17587962249,3936.5031007744446
25,2026-Jan-01 00:02:00.000,0.013802103000003285,-0.0,-3.40114750135134e-09,-5.428807429488162e-10,-0.00013799792000912953,[-0.],[2.70572729],[-0.60435811],24353.516381302947,3805.751111970654,24646.36786646009,3933.977721641753
26,2026-Jan-01 00:02:05.000,0.009253626999992548,-0.0,-3.3938441103831846e-09,-5.422051249169014e-10,-0.00013791081855878769,[-0.],[2.69756087],[-0.6066843],24318.736453393794,3784.129955515514,24608.97662598152,3931.5633869997932
27,2026-Jan-01 00:02:10.000,0.009216388999988112,-0.0,-3.386907044332766e-09,-5.416154347302675e-10,-0.0001378415000213947,[-0.],[2.68937625],[-0.60905053],24283.41861872354,3762.3495084613787,24571.02573468133,3929.2624836946934
