Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.024883947000034823,0.0,-3.8899770549611523e-07,-2.654254771119466e-06,0.018150331661097995,[0.00304573],[-47.09271588],[-0.56280167],24961.05000035798,4286.402009661504,-4286.397766822769,-29247.452010019064
2,2026-Jan-01 00:00:05.000,0.009713916000009704,0.0,9.266219905035556e-07,1.4708753633362564e-07,0.007326078370792956,[-0.0099247],[14.44394622],[-0.56386249],24946.74679626653,4267.489218448024,25296.535024734123,4015.4508016191276
3,2026-Jan-01 00:00:10.000,0.01203077399986796,0.0,9.270616799261641e-07,1.471004489174064e-07,0.007334741759648683,[-0.00994542],[14.40500714],[-0.56499697],24931.3104182953,4248.507911236585,25278.645392160834,4011.0600683084485
4,2026-Jan-01 00:00:15.000,0.008747752000090259,0.0,9.27375013790939e-07,1.4710192859869495e-07,0.0073427381026635085,[-0.00996531],[14.36600074],[-0.56620204],24914.763204196064,4229.454267489884,25259.65112263891,4006.7322718574183
5,2026-Jan-01 00:00:20.000,0.00921119899999212,0.0,9.27527232719588e-07,1.4708644532927196e-07,0.007349785212642221,[-0.00998399],[14.32692518],[-0.56747168],24897.127912074542,4210.3244423437945,25239.573834733743,4002.4692170941657
6,2026-Jan-01 00:00:25.000,0.009751604000030056,0.0,9.274878366590752e-07,1.4704914708677335e-07,0.007355633424168119,[-0.01000112],[14.28777878],[-0.5688065],24878.427693730115,4191.114570167253,25218.435535725974,3998.272850401154
7,2026-Jan-01 00:00:30.000,0.010006980999833104,0.0,9.27231073148596e-07,1.4698592448363022e-07,0.007360069511162674,[-0.01001641],[14.2485597],[-0.57020272],24858.686067539315,4171.820768193911,25196.25858811001,3994.145008024816
8,2026-Jan-01 00:00:35.000,0.010705480999831707,0.0,9.26734134038777e-07,1.4689313388284084e-07,0.007362902440508297,[-0.01002959],[14.20926642],[-0.57166651],24837.926890918385,4152.439140204664,25173.065690513213,3990.087742428381
9,2026-Jan-01 00:00:40.000,0.00877680300004613,0.0,9.259832799062371e-07,1.4676855278049602e-07,0.007364012121103187,[-0.01004049],[14.16989718],[-0.57319146],24816.174332413993,4132.965780256815,25148.879840994,3986.1029657976424
10,2026-Jan-01 00:00:45.000,0.009466005999911431,0.0,9.249682294151281e-07,1.4661050114817696e-07,0.007363305039771038,[-0.01004898],[14.13045055],[-0.57478137],24793.452843469964,4113.396776455251,25123.724317250068,3982.1927885996097
11,2026-Jan-01 00:00:50.000,0.008537825000075827,0.0,9.236872747056698e-07,1.4641864271167132e-07,0.0073607551429517295,[-0.01005502],[14.09092501],[-0.57642584],24769.78712992013,4093.728214761085,25097.622642430753,3978.359281571106
12,2026-Jan-01 00:00:55.000,0.010892242000181795,0.0,9.221412884299012e-07,1.4619303683792161e-07,0.007356356381377181,[-0.0100586],[14.0513191],[-0.57813128],24745.202123256033,4073.956182833304,25070.598557849295,3974.6045259039734
13,2026-Jan-01 00:01:00.000,0.015812316999927134,0.0,9.203421554803681e-07,1.4593547969149536e-07,0.007350190176249204,[-0.01005984],[14.01163156],[-0.57986199],24719.72295171853,4054.0767738988197,25042.675996446607,3970.9307158625415
14,2026-Jan-01 00:01:05.000,0.02138733499987211,0.0,9.183006413392366e-07,1.4564757708793484e-07,0.007342328948511277,[-0.01005881],[13.97186107],[-0.58163771],24693.37491126271,4034.086090646388,25013.87905060915,3967.3400118491336
15,2026-Jan-01 00:01:10.000,0.01917999499983125,0.0,9.160337132687458e-07,1.453319112273335e-07,0.0073328947254410436,[-0.01005569],[13.93200651],[-0.58346541],24666.183436444648,4013.980249139971,24984.23194569045,3963.8346565405623
16,2026-Jan-01 00:01:15.000,0.01911795599994548,0.0,9.135637848093879e-07,1.4499191878645326e-07,0.007322053438981583,[-0.01005069],[13.89206668],[-0.58534789],24638.174071278652,3993.7553827469387,24953.75900825041,3960.4168419349867
17,2026-Jan-01 00:01:20.000,0.03174653499991109,0.0,9.109165428672556e-07,1.446315554088711e-07,0.0073099978273516025,[-0.01004407],[13.85204065],[-0.58727471],24609.372440112227,3973.4076460766964,24922.484640389524,3957.0888753949416
18,2026-Jan-01 00:01:25.000,0.024500502000137203,0.0,9.081189574721917e-07,1.4425497713870118e-07,0.007296931692399747,[-0.01003611],[13.81192743],[-0.58924757],24579.804218566846,3952.933218925339,24890.43328768062,3953.853022605449
19,2026-Jan-01 00:01:30.000,0.022106978000010713,0.0,9.052001024066691e-07,1.4386667693812294e-07,0.00728307665547508,[-0.01002712],[13.77172621],[-0.59127449],24549.495104589896,3932.3283102218616,24857.62941204749,3950.7115946657136
20,2026-Jan-01 00:01:35.000,0.017936444000042684,0.0,9.021910146017439e-07,1.4347146618553658e-07,0.007268671225123065,[-0.01001741],[13.73143629],[-0.59334399],24518.470789664654,3911.589161971748,24824.097463191258,3947.666959805503
21,2026-Jan-01 00:01:40.000,0.01815893999992113,0.0,8.991200811850835e-07,1.4307373946266041e-07,0.007253933779086159,[-0.0100073],[13.69105695],[-0.59546298],24486.756930221618,3890.7120531934715,24789.861847852528,3944.72141102685
22,2026-Jan-01 00:01:45.000,0.013432144000034896,0.0,8.960196253141008e-07,1.4267853015311782e-07,0.007239115711144402,[-0.00999712],[13.65058768],[-0.59762384],24454.379119295336,3869.693303843842,24754.946904211116,3941.8773188959667
23,2026-Jan-01 00:01:50.000,0.018238121999957002,0.0,8.92915926326269e-07,1.4228992300004465e-07,0.007224420995053906,[-0.00998716],[13.61002805],[-0.59982862],24421.36285846953,3848.5292787280137,24719.376872903467,3939.1370767971953
24,2026-Jan-01 00:01:55.000,0.015456621999874187,0.0,8.8983543160493e-07,1.4191204332393063e-07,0.0072100562449687045,[-0.00997771],[13.56937779],[-0.60207039],24387.733530150534,3827.216391390063,24683.175869144477,3936.5030868645213
25,2026-Jan-01 00:02:00.000,0.012572025000054055,0.0,8.868013160800578e-07,1.4154850927980236e-07,0.007196202874962965,[-0.00996902],[13.52863666],[-0.60435811],24353.516370209203,3805.7511079800734,24646.367855064716,3933.9777307356917
26,2026-Jan-01 00:02:05.000,0.013375019000022803,0.0,8.838336643451646e-07,1.4120246228387034e-07,0.007183018442662383,[-0.00996132],[13.48780456],[-0.6066843],24318.736441030353,3784.1299510940075,24608.976613390732,3931.5634064148026
27,2026-Jan-01 00:02:10.000,0.016882234000149765,0.0,8.809503945315894e-07,1.4087671436567635e-07,0.007170644030388211,[-0.00995479],[13.44688152],[-0.60905053],24283.418605004626,3762.3495035822957,24571.025720932226,3929.2625256158312
28,2026-Jan-01 00:02:15.000,0.018367638999961855,0.0,8.781630863807921e-07,1.4057307894215754e-07,0.007159170141227037,[-0.00994959],[13.40586766],[-0.61145292],24247.587498500343,3740.4064123235935,24532.538522133244,3927.07747320178
29,2026-Jan-01 00:02:20.000,0.015812015000165047,0.0,8.754829511795191e-07,1.402933290510365e-07,0.0071486850729224095,[-0.00994582],[13.36476341],[-0.61389256],24211.267506346157,3718.2973919598335,24493.53810522858,3925.0107570813448
30,2026-Jan-01 00:02:25.000,0.018653554999900734,0.0,8.729165015874687e-07,1.400384915443609e-07,0.007139239503514224,[-0.00994358],[13.32356901],[-0.61636351],24174.482736858798,3696.0192285893118,24454.047273740674,3923.0646758783832
31,2026-Jan-01 00:02:30.000,0.012419143999977678,0.0,8.704635759002885e-07,1.3980854169492834e-07,0.007130830011963436,[-0.00994286],[13.28228515],[-0.61887058],24137.256997444125,3673.568783414003,24414.088526578438,3921.241747745233
32,2026-Jan-01 00:02:35.000,0.01584371200010537,0.0,8.681235816058332e-07,1.3960338855603125e-07,0.007123449869251685,[-0.00994366],[13.24091249],[-0.62141012],24099.613770800122,3650.942996337954,24373.684030629083,3919.5443533231883
33,2026-Jan-01 00:02:40.000,0.02145768700006556,0.0,8.658923291292867e-07,1.3942236921662918e-07,0.007117062981830867,[-0.00994592],[13.1994518],[-0.62398156],24061.576191749227,3628.138889513416,24332.855598996975,3917.9748604883844
34,2026-Jan-01 00:02:45.000,0.011850591999973403,0.0,8.637618810557891e-07,1.3926422456186068e-07,0.007111602396456346,[-0.00994958],[13.15790416],[-0.62658112],24023.167024722607,3605.153570831512,24291.624669179895,3916.535734091516
35,2026-Jan-01 00:02:50.000,0.010118257999920388,0.0,8.617211076457708e-07,1.391271777515511e-07,0.007106974608531018,[-0.0099545],[13.11627067],[-0.62920909],23984.408641920196,3581.984237354326,24250.012279807055,3915.2293462409907
36,2026-Jan-01 00:02:55.000,0.01013312500003849,0.0,8.597581677441245e-07,1.390093340784687e-07,0.007103079815438504,[-0.00996055],[13.07455256],[-0.63186472],23945.32300216722,3558.628178685543,24208.039050200303,3914.0580618658596
37,2026-Jan-01 00:03:00.000,0.011712000999978045,0.0,8.578562029392421e-07,1.38907984096418e-07,0.007099776209948395,[-0.00996753],[13.03275136],[-0.63454702],23905.93163048465,3535.0827802766403,24165.725160102687,3913.0242979145296
38,2026-Jan-01 00:03:05.000,0.010618774000022313,0.0,8.560009538407631e-07,1.388208283986561e-07,0.007096942739513792,[-0.00997527],[12.99086869],[-0.63725436],23866.25559839171,3511.345526665803,24123.09032943972,3912.130434017469
39,2026-Jan-01 00:03:10.000,0.010822944999972606,0.0,8.541715206711654e-07,1.3874447788815986e-07,0.007094402534030834,[-0.00998354],[12.94890625],[-0.63998548],23826.3155049546,3487.4140046470866,24080.153799388372,3911.378786941464
40,2026-Jan-01 00:03:15.000,0.011471518999996988,0.0,8.523520159648683e-07,1.3867634296770667e-07,0.0070920193466952825,[-0.00999215],[12.90686601],[-0.64273693],23786.131458593638,3463.2859063668548,24036.93431440073,3910.7717051653744
41,2026-Jan-01 00:03:20.000,0.010549249999940002,0.0,8.505215793770278e-07,1.3861301003397998e-07,0.0070896146712751676,[-0.01000084],[12.86475009],[-0.6455077],23745.72305966154,3438.959032345427,23993.450104504744,3910.3115320384104
42,2026-Jan-01 00:03:25.000,0.012197306999951252,0.0,8.486614316298647e-07,1.3855138273820416e-07,0.00708702625100636,[-0.01000939],[12.82256074],[-0.64829845],23705.10938379963,3414.4312944210633,23949.718868597516,3910.000551177013
43,2026-Jan-01 00:03:30.000,0.010771552000051088,0.0,8.467504133540058e-07,1.3848795801422372e-07,0.007084070891303554,[-0.01001754],[12.78030052],[-0.65110796],23664.308966080967,3389.7007186143082,23905.757758395146,3909.8411108288688
44,2026-Jan-01 00:03:35.000,0.01304199800006245,0.0,8.44771442934147e-07,1.384198722886049e-07,0.0070805983833118515,[-0.01002507],[12.73797198],[-0.65393643],23623.339785944998,3364.7654479102553,23861.583363495807,3909.835434667343
45,2026-Jan-01 00:03:40.000,0.011862002000043503,0.0,8.427046727617995e-07,1.3834378724614164e-07,0.0070764343323277855,[-0.01003175],[12.69557791],[-0.65677709],23582.219252926923,3339.6237449566006,23817.211696913822,3909.985756926641
