Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.044094577999203466,-0.0,-4.882090380909227e-07,-8.383711159800452e-08,0.00391176695158585,[0.],[-47.09271588],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.02800617799948668,-0.0,-5.235330238417361e-09,1.649635203029222e-08,-0.0001367663043475729,[-0.],[14.4439463],[-0.57091264],24946.746796302334,4267.4892184456685,24123.41564537562,7655.87732064834
3,2026-Jan-01 00:00:10.000,0.02766896100001759,-0.0,-5.2073423959067065e-09,1.644380739807566e-08,-0.00013640288300764052,[-0.],[14.40500722],[-0.57202568],24931.31041836909,4248.507911233205,24110.64492992361,7635.238025892781
4,2026-Jan-01 00:00:15.000,0.026620529999490827,-0.0,-5.180233000686365e-09,1.6393146600316764e-08,-0.00013606120202294165,[-0.],[14.3660008],[-0.57320988],24914.7632043229,4229.454267497682,24096.724645358743,7614.563040260238
5,2026-Jan-01 00:00:20.000,0.027280989999781013,-0.0,-5.153790462478936e-09,1.6343738836368326e-08,-0.0001357358786553879,[-0.],[14.32692522],[-0.57445887],24897.127912274187,4210.324442375621,24081.6783274561,7593.851402492633
6,2026-Jan-01 00:00:25.000,0.025993176001065876,-0.0,-5.127837812912348e-09,1.6295057307758893e-08,-0.0001354223852901584,[-0.],[14.28777876],[-0.57577457],24878.427694026945,4191.11457023662,24065.529894256124,7573.102189752974
7,2026-Jan-01 00:00:30.000,0.025590197001292836,-0.0,-5.102202156020765e-09,1.6246583224794063e-08,-0.00013511625172851554,[-0.],[14.24855976],[-0.57715151],24858.686067962055,4171.820768314966,24048.30361552327,7552.314530264568
8,2026-Jan-01 00:00:35.000,0.02704841699960525,-0.0,-5.076753086331793e-09,1.6197928972148436e-08,-0.00013481408829953102,[-0.],[14.20926644],[-0.57859788],24837.92689150017,4152.439140392206,24030.024126498924,7531.487473404445
9,2026-Jan-01 00:00:40.000,0.027685283001119387,-0.0,-5.051382734127975e-09,1.6148775372509733e-08,-0.00013451306608758086,[-0.],[14.16989717],[-0.58010653],24816.1743331919,4132.965780526295,24010.71634482755,7510.620166577783
10,2026-Jan-01 00:00:45.000,0.028444682000554167,-0.0,-5.026007164284638e-09,1.609887700933045e-08,-0.00013421096232216329,[-0.],[14.13045051],[-0.58168033],24793.45284448531,4113.396776822779,23990.405449424183,7489.711834745789
11,2026-Jan-01 00:00:50.000,0.02742310199937492,-0.0,-5.000574621977808e-09,1.6048089693311808e-08,-0.0001339063910794795,[-0.],[14.09092497],[-0.58331047],24769.787131218087,4093.7282152434354,23969.11687924819,7468.761694891382
12,2026-Jan-01 00:00:55.000,0.027505517999088624,-0.0,-4.975063976059001e-09,1.59963664730506e-08,-0.0001335987731306094,[-0.],[14.05131906],[-0.58500219],24745.20212488542,4073.95618344791,23946.876304638157,7447.768956972766
13,2026-Jan-01 00:01:00.000,0.027489779000461567,-0.0,-4.949463698992548e-09,1.5943690566521202e-08,-0.00013328777902122592,[-0.],[14.01163151],[-0.58674007],24719.722953731878,4054.0767746637407,23923.709560772542,7426.732946318133
14,2026-Jan-01 00:01:05.000,0.0257716359992628,-0.0,-4.9237988949093654e-09,1.5890163167705553e-08,-0.00013297406487646648,[-0.],[13.97186102],[-0.58853342],24693.374913715954,4034.0860915803787,23899.642659593188,7405.652973733782
15,2026-Jan-01 00:01:10.000,0.026926554999590735,-0.0,-4.898122698548252e-09,1.5835976483704047e-08,-0.0001326590519167517,[-0.],[13.93200643],[-0.59038032],24666.18343939702,4013.9802502624166,23874.701733345246,7384.528424976229
16,2026-Jan-01 00:01:15.000,0.026349245999881532,-0.0,-4.872492825830651e-09,1.5781338735016724e-08,-0.0001323443019446169,[-0.],[13.89206658],[-0.59228485],24638.17407479257,3993.755384077882,23848.913029320833,7363.358685241588
17,2026-Jan-01 00:01:20.000,0.025690917000247282,-0.0,-4.8469779513845505e-09,1.572649463949934e-08,-0.00013203169099777857,[-0.],[13.85204054],[-0.59423495],24609.372444253047,3973.4076476368205,23822.30284358615,7342.143260841976
18,2026-Jan-01 00:01:25.000,0.02692598899920995,-0.0,-4.821660676600899e-09,1.5671735671168007e-08,-0.0001317234978261248,[-0.],[13.81192732],[-0.59623327],24579.804223402796,3952.933220735965,23794.897538865418,7320.8816288275275
19,2026-Jan-01 00:01:30.000,0.02702046599915775,-0.0,-4.796635444317559e-09,1.5617393401256646e-08,-0.00013142235115958933,[-0.],[13.77172605],[-0.59828624],24549.49511019196,3932.3283123049664,23766.723488749743,7299.573325229723
20,2026-Jan-01 00:01:35.000,0.02690652700039209,-0.0,-4.771973736199555e-09,1.556372605933171e-08,-0.00013113027706920932,[-0.],[13.73143613],[-0.60038372],24518.470796106223,3911.589164349912,23737.80702242751,7278.218033019104
21,2026-Jan-01 00:01:40.000,0.02722711500064179,-0.0,-4.7477760414391334e-09,1.5511088179448004e-08,-0.00013085012681718033,[-0.],[13.69105679],[-0.60253154],24486.75693757855,3890.7120558899096,23708.17446913079,7256.81534580792
22,2026-Jan-01 00:01:45.000,0.026173898999331868,-0.0,-4.72410597002933e-09,1.5459715183125253e-08,-0.00013058376364629467,[-0.],[13.65058755],[-0.6047221],24454.3791276458,3869.6933068823964,23677.8520567077,7235.365007284161
23,2026-Jan-01 00:01:50.000,0.027870787998836022,-0.0,-4.701040813931732e-09,1.5409888444330956e-08,-0.00013033345296382698,[-0.],[13.61002791],[-0.6069574],24421.36286789382,3848.5292821331323,23646.86593334997,7213.866750290839
24,2026-Jan-01 00:01:55.000,0.030582804000005126,-0.0,-4.678625892579939e-09,1.5361785402414917e-08,-0.00013010059638158888,[-0.],[13.5693776],[-0.60923027],24387.73354073075,3827.2163951867715,23615.242096751575,7192.320439265923
