Index,Time,Distance,Latitude,Longitude,Altitude,x,y,z,"Semi-Major Axis, a","Eccentricity, e","Inclination, i",RAAN,Arg. Peri.,True Anomaly,"Semi-Major Axis, a",f,g,h,k,L
1,2026-Jan-01 00:00:00.000,0.0,0.0,-180.0,620.862999999999,6998999.999999999,0.0,0.0,6999000.0,0.0,97.9,0.0,0.0,0.0,6999000.0,0.0,0.0,1.1483429368947748,0.0,0.0
2,2026-Jan-01 00:00:05.000,4.65816327147359e-06,0.3059610366419704,179.936653662666,620.863612878372,6998898.287401302,-5186.164672201516,37374.67464875147,6998999.989941812,1.437089332938277e-09,97.8999999929302,0.0,180.0,-179.69110737858517,6998999.989941812,-1.437089332938277e-09,0.0,1.1483429367517217,0.0,0.005391193278805016
3,2026-Jan-01 00:00:10.000,3.044384732566961e-05,0.6119219050667176,179.87330490394288,620.8654514411771,6998593.152561766,-10372.178600863968,74748.2629802897,6998999.990474663,1.3609581530613e-09,97.89999998605794,-3.74050177810086e-11,179.9827205509523,-179.36493530834974,6998999.990474663,-1.3609580911700447e-09,4.1044221679394886e-13,1.1483429366126656,-7.496850261524895e-13,0.010782386552993874
4,2026-Jan-01 00:00:15.000,5.954321589742572e-05,0.9178824374650297,179.80995130179508,620.8685154715013,6998084.6043501,-15557.891058973195,112119.67876348695,6998999.991005173,1.285165035936752e-09,97.89999997920128,-1.1204727404192099e-10,179.9452656869296,-179.01858782313258,6998999.991005173,-1.2851644495246101e-09,1.2277102339295867e-12,1.1483429364739255,-2.2456923841627694e-12,0.016173579826649378
5,2026-Jan-01 00:00:20.000,8.960332230861054e-05,1.2238424657196572,179.7465904331246,620.8728046078496,6997372.657547198,-20743.151324352115,149487.83580207606,6998999.991533414,1.2097029456264392e-09,97.8999999723599,-2.2376723624714368e-10,179.88403796939298,-178.64846748439493,6998999.991533414,-1.209700468004977e-09,2.4483394012428907e-12,1.1483429363354938,-4.4848246644249104e-12,0.02156477309977421
6,2026-Jan-01 00:00:25.000,0.00012106812646569354,1.5298018215985647,179.6832198731909,620.8783183441665,6996457.332845708,-25927.8086879663,186851.64799450495,6998999.992059438,1.1345683085526633e-09,97.89999996553358,-3.7240834347479473e-10,179.79451699794623,-178.2500538917404,6998999.992059438,-1.134561012184695e-09,4.0689559461472756e-12,1.1483429361973676,-7.463944015502885e-12,0.026955966372370993
7,2026-Jan-01 00:00:30.000,0.00015443695998426305,1.8357603367165825,179.61983719506242,620.8850560299288,6995338.656849439,-31111.71245830462,224210.02936550413,6998999.992583276,1.0597609870356539e-09,97.89999995872247,-5.578122739341153e-10,179.67094770328418,-177.81759197586393,6998999.992583276,-1.0597435102593298e-09,6.086222639467606e-12,1.148342936059549,-1.1179877293986317e-11,0.03234715964444238
8,2026-Jan-01 00:00:35.000,0.0001901480161838631,2.141717842496988,179.55643996906664,620.8930168702016,6994016.662072585,-36294.71196575912,261561.89409765071,6998999.993104945,9.852843227193202e-10,97.89999995192686,-7.798148346387706e-10,179.5058925303506,-177.34364418170927,6998999.993104945,-9.852476851662373e-10,8.496791808724314e-12,1.1483429359220436,-1.5629333683821874e-11,0.03773835291599114
9,2026-Jan-01 00:00:40.000,0.00022858623200176876,2.4476741701329865,179.49302576223906,620.9021999257486,6992491.386938775,-41476.65656700426,298906.1565629267,6998999.993624447,9.111453856985278e-10,97.89999994514719,-1.0382422690679394e-09,179.28957320771548,-176.81843223784642,6998999.993624447,-9.110753457981017e-10,1.1297263322962628e-11,1.1483429357848611,-2.0808830693108652e-11,0.0431295461870202
10,2026-Jan-01 00:00:45.000,0.00027008250680692346,2.753629150549089,179.42959213777084,620.9126041131439,6990762.875779964,-46657.395649375554,336241.73135427345,6998999.994141774,8.373548893397268e-10,97.89999993838406,-1.3329103143760473e-09,179.00887501208547,-176.22884142098204,6998999.994141774,-8.372296097499452e-10,1.4484172710256593e-11,1.1483429356480133,-2.6714675258351558e-11,0.04852073945753269
