Index,Time,Distance,Latitude,Longitude,Altitude,x,y,z,"Semi-Major Axis, a","Eccentricity, e","Inclination, i",RAAN,Arg. Peri.,True Anomaly,"Semi-Major Axis, a",f,g,h,k,L
1,2026-Jan-01 00:00:00.000,0.0,0.0,-180.0,620.862999999999,6998999.999999999,0.0,0.0,6999000.0,0.0,97.9,0.0,0.0,0.0,6999000.0,0.0,0.0,1.1483429368947748,0.0,0.0
2,2026-Jan-01 00:00:05.000,0.0001517853812490437,0.30596103680751696,179.93665366385903,620.863612878398,6998898.287401327,-5186.164526468423,37374.674668973756,6998999.991747578,1.1790859447252265e-09,97.89999976951978,0.0,180.0,-179.69110737858517,6998999.991747578,-1.1790859447252265e-09,0.0,1.1483429322311456,0.0,0.005391193278805016
3,2026-Jan-01 00:00:10.000,0.0003050789156863708,0.6119219054329821,179.87330490629253,620.8654514412517,6998593.152561787,-10372.178313860568,74748.26302502918,6998999.990111539,1.412836258606528e-09,97.89999976845681,-5.7855884836279935e-12,-179.94889408994018,180.56667933258692,6998999.990111539,-1.4128356965774374e-09,-1.2602023009844046e-12,1.1483429322096372,-1.1595687675966942e-13,0.01078238655431702
4,2026-Jan-01 00:00:15.000,0.00046004546432433133,0.917882437980326,179.80995130527705,620.8685154715861,6998084.604350116,-15557.890633684097,112119.67882642645,6998999.988475715,1.6465490503620236e-09,97.89999976739443,-1.7350613099002445e-11,-179.86845697723163,180.79513484107346,6998999.988475715,-1.6465447109103494e-09,-3.780240896593766e-12,1.1483429321881409,-3.4774732258980944e-13,0.01617357982908478
5,2026-Jan-01 00:00:20.000,0.0006165058296825344,1.2238424663323761,179.74659043771481,620.8728046078365,6997372.657547238,-20743.15076375762,149487.83587690556,6998999.986840304,1.880192849713594e-09,97.89999976633277,-3.468765823990767e-11,-179.76964364463296,181.005214129633,6998999.986840304,-1.880177653795348e-09,-7.559251467327036e-12,1.1483429321666585,-6.952227111966493e-13,0.021564773103108996
6,2026-Jan-01 00:00:25.000,0.0007744886333974814,1.5298018222571834,179.68321987886537,620.8783183438927,6996457.332845841,-25927.807995042727,186851.64807492256,6998999.985205569,2.113727810460319e-09,97.89999976527193,-5.7787158196872904e-11,-179.65857310640862,181.20303621253015,6998999.985205569,-2.1136902813759066e-09,-1.2595679037491952e-11,1.148342932145193,-1.1581913231319825e-12,0.026955966376390576
7,2026-Jan-01 00:00:30.000,0.0009340564647330465,1.8357603373696745,179.6198372017972,620.8850560291577,6995338.656849755,-31111.711636024473,224210.0294452168,6998999.983571826,2.3471067865058507e-09,97.89999976421208,-8.663667516251025e-11,-179.53893701805947,181.3922927452657,6998999.983571826,-2.347030793127043e-09,-1.8887121942358977e-11,1.148342932123748,-1.7364038753125527e-12,0.03234715964893065
8,2026-Jan-01 00:00:35.000,0.0010952796163775289,2.14171784309323,179.55643997683802,620.8930168686397,6994016.662073209,-36294.71101709107,261561.89417037513,6998999.981939434,2.580276250407577e-09,97.89999976315347,-1.2122029939916525e-10,-179.41309945989042,181.5753478081447,6998999.981939434,-2.5801408823599264e-09,-2.6430202275513037e-11,1.1483429321023273,-2.429541498961112e-12,0.03773835292073062
9,2026-Jan-01 00:00:40.000,0.001258228688112574,2.4476741706211773,179.49302577102347,620.9021999230386,6992491.386939864,-41476.65549491336,298906.1566223912,6998999.9803087935,2.8131773694136146e-09,97.89999976209629,-1.615181926771253e-10,-179.28264853875044,181.75378950801618,6998999.9803087935,-2.8129568838516436e-09,-3.5220468091066e-11,1.1483429320809357,-3.237206589028314e-12,0.04312954619179217
10,2026-Jan-01 00:00:45.000,0.001422976108712867,2.753629150878159,179.4295921475446,620.9126041088654,6990762.8757817065,-46657.39445682301,336241.73139421875,6998999.9786803285,3.0457477752730216e-09,97.89999976104077,-2.0750640168118665e-10,-179.148693671124,181.92872726136468,6998999.9786803285,-3.0454115871167317e-09,-4.525235502943478e-11,1.1483429320595782,-4.158919064419014e-12,0.048520739462117296
11,2026-Jan-01 00:00:50.000,0.001589589934286488,3.0595826144813874,179.3661366651936,620.9242281985786,6988831.178837752,-51836.77732519033,373567.5333313195,6998999.9770544795,3.2779228112970263e-09,97.89999975998721,-2.5915677265895243e-10,-179.0120357919363,182.10096200311554,6998999.9770544795,-3.2774355127419034e-09,-5.6519170549619694e-11,1.1483429320382599,-5.19411465734231e-12,0.05391193273170831
12,2026-Jan-01 00:00:55.000,0.0017581379023746374,3.3655343917017437,179.30265687780704,620.9370708207265,6986696.3522525905,-57014.6535618006,410882.47756320314,6998999.975431692,3.5096371378475755e-09,97.89999975893583,-3.164371078395475e-10,-178.87326926755637,182.27108809963786,6998999.975431692,-3.5089585388077837e-09,-6.901313126403257e-11,1.148342932016986,-6.342148048312548e-12,0.05930312600056785
13,2026-Jan-01 00:01:00.000,0.001928684546387148,3.671484312424698,179.23915033370716,620.9511304601291,6984358.458074759,-62190.87267222947,448185.47953495797,6998999.973812408,3.740826006676909e-09,97.8999997578869,-3.7931142663528633e-10,-178.73284561798877,182.4395570709364,6998999.973812408,-3.7399111909845e-09,-8.272542401946687e-11,1.1483429319957617,-7.602298101248526e-12,0.06469431926869887
