Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.03662371999996594,0.0,-5.717349053773014e-10,-3.9011286672702335e-09,0.00013338353939118712,[0.],[-9.41854318],[-0.56280167],24961.05000035798,4286.402009661504,-4286.397766822769,-29247.452010019064
2,2026-Jan-01 00:00:05.000,0.012121693000040068,-0.0,-1.555160276882989e-09,-2.4685869487987817e-10,-6.14772052898001e-05,[-0.],[2.88878925],[-0.56386249],24946.74679630273,4267.4892184454675,25296.53502549523,4015.450827932078
3,2026-Jan-01 00:00:10.000,0.010668521000070541,-0.0,-1.5566277523983038e-09,-2.469961252437795e-10,-6.157876453416774e-05,[-0.],[2.88100144],[-0.56499697],24931.31041836261,4248.507911226473,25278.645393000526,4011.0600969711013
4,2026-Jan-01 00:00:15.000,0.009422982000046431,-0.0,-1.5579299071567797e-09,-2.471217062374316e-10,-6.167662013760537e-05,[-0.],[2.87320016],[-0.56620204],24914.763204307128,4229.454267484085,25259.65112356864,4006.732302873985
5,2026-Jan-01 00:00:20.000,0.00894005999998626,-0.0,-1.559005106450771e-09,-2.472256505461142e-10,-6.176828168858833e-05,[-0.],[2.86538505],[-0.56747168],24897.127912246706,4210.3244423548085,25239.573836790034,4002.4692898619046
6,2026-Jan-01 00:00:25.000,0.009510919000035756,-0.0,-1.5598021761254866e-09,-2.4729982711579153e-10,-6.185166299646131e-05,[-0.],[2.85755576],[-0.5688065],24878.42769398532,4191.114570208246,25218.435536886478,3998.2728860490006
7,2026-Jan-01 00:00:30.000,0.009025879999967401,-0.0,-1.5602754583847602e-09,-2.473369810536385e-10,-6.192488669724675e-05,[-0.],[2.84971195],[-0.57020272],24858.68606790385,4171.820768278691,25196.258590072346,3994.145072285379
8,2026-Jan-01 00:00:35.000,0.010513924000065344,-0.0,-1.5603893451869485e-09,-2.473314350674223e-10,-6.198646459189162e-05,[-0.],[2.84185329],[-0.57166651],24837.926891422983,4152.439140347693,25173.065692006916,3990.0877828056587
9,2026-Jan-01 00:00:40.000,0.009167917000013404,-0.0,-1.5601167325080078e-09,-2.4727884661001036e-10,-6.203523744461323e-05,[-0.],[2.83397944],[-0.57319146],24816.1743330934,4132.965780473212,25148.87984270106,3986.1030084842946
10,2026-Jan-01 00:00:45.000,0.008846398999935445,-0.0,-1.559441575705269e-09,-2.4717661155888697e-10,-6.207047792399138e-05,[-0.],[2.82609011],[-0.57478137],24793.452844363146,4113.396776760803,25123.72431890872,3982.192820579986
11,2026-Jan-01 00:00:50.000,0.011350417000016932,-0.0,-1.5583547976937094e-09,-2.470232082890765e-10,-6.209172955656489e-05,[-0.],[2.81818499],[-0.57642584],24769.78713106984,4093.728215172228,25097.622643512696,3978.359276722048
12,2026-Jan-01 00:00:55.000,0.018557226999973864,-0.0,-1.5568603334906e-09,-2.468191642908116e-10,-6.209904920119565e-05,[-0.],[2.81026382],[-0.57813128],24745.20212470881,4073.956183367145,25070.598560156766,3974.60456264215
