Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.02948824700069963,0.0,-3.3178004992459377e-06,-5.697453119730938e-07,0.013291911181791986,[0.],[-94.18543176],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.018701175000387593,0.0,-2.313155893780351e-08,7.288677533992654e-08,-0.00030214119102021166,[-0.],[28.88789258],[-0.57091264],24946.74679629982,4267.489218446902,24123.415643466764,7655.87732665558
3,2026-Jan-01 00:00:10.000,0.01801314800104592,0.0,-2.29996742766208e-08,7.262864346840419e-08,-0.00030123061276337025,[-0.],[28.81001436],[-0.57202568],24931.310418405454,4248.507911272356,24110.64493151536,7635.238021006863
4,2026-Jan-01 00:00:15.000,0.02917736800009152,0.0,-2.2871671964191443e-08,7.237872754037403e-08,-0.00030036749217961066,[-0.],[28.73200144],[-0.57320988],24914.76320441164,4229.454267576773,24096.724653909532,7614.563013535058
5,2026-Jan-01 00:00:20.000,0.020447688000786002,0.0,-2.2746619774916353e-08,7.213425058364393e-08,-0.0002995399639849614,[-0.],[28.65385042],[-0.57445887],24897.127912428678,4210.3244424966615,24081.678325655896,7593.851408775077
6,2026-Jan-01 00:00:25.000,0.01895711500037578,0.0,-2.2623732744207255e-08,7.189287857650381e-08,-0.00029873798290590655,[-0.],[28.57555749],[-0.57577457],24878.427694260463,4191.114570401626,24065.529892510487,7573.102196158648
7,2026-Jan-01 00:00:30.000,0.018077868999171187,0.0,-2.2502250944851596e-08,7.16523339889611e-08,-0.0002979517188790181,[-0.],[28.49711945],[-0.57715151],24858.68606828779,4171.820768525936,24048.303617290156,7552.314525827096
8,2026-Jan-01 00:00:35.000,0.01775308899959782,0.0,-2.2381592319109913e-08,7.141088749445013e-08,-0.00029717359875634905,[-0.],[28.41853276],[-0.57859788],24837.92689193121,4152.439140651147,24030.02413178686,7531.487458096994
9,2026-Jan-01 00:00:40.000,0.01843625699984841,0.0,-2.226128680819254e-08,7.116715140154269e-08,-0.00029639745180374714,[-0.],[28.33979431],[-0.58010653],24816.174333741335,4132.965780835206,24010.71634335925,7510.620173257206
10,2026-Jan-01 00:00:45.000,0.01836196799922618,0.0,-2.2140962714969943e-08,7.092004110738355e-08,-0.00029561835155758186,[-0.],[28.26090103],[-0.58168033],24793.452845165957,4113.396777183656,23990.40544462593,7489.71185256651
