Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.06414325800142251,-0.0,-2.741271134600019e-08,-4.707414982125938e-09,0.001098219511830047,[0.00053246],[-9.41854318],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.03631505800149171,0.0,5.696805327085422e-09,-1.7950444739321946e-08,0.0007441087532118434,[-0.00172863],[2.88878926],[-0.57091264],24946.746796302774,4267.489218445476,24123.415645685272,7655.877319673962
3,2026-Jan-01 00:00:10.000,0.03637865700147813,0.0,5.661626213952615e-09,-1.7878350213560933e-08,0.0007415127328732549,[-0.00172618],[2.88100144],[-0.57202568],24931.310418362806,4248.507911226858,24110.644930242674,7635.238024861192
4,2026-Jan-01 00:00:15.000,0.03772923699943931,0.0,5.627325055607351e-09,-1.780799524001207e-08,0.0007390214023633344,[-0.00172394],[2.87320016],[-0.57320988],24914.76320430724,4229.454267484781,24096.724645677994,7614.563039191549
5,2026-Jan-01 00:00:20.000,0.04137804899801267,0.0,5.5936796825612526e-09,-1.773871882184201e-08,0.0007366064183900497,[-0.00172187],[2.86538505],[-0.57445887],24897.12791224637,4210.324442355754,24081.678327772806,7593.851401386069
6,2026-Jan-01 00:00:25.000,0.038936324999667704,0.0,5.560495432492822e-09,-1.766994102640116e-08,0.0007342427573300916,[-0.0017199],[2.85755575],[-0.57577457],24878.427693984187,4191.114570209392,24065.529894573177,7573.102188589929
7,2026-Jan-01 00:00:30.000,0.03555876700193039,0.0,5.5275921334660945e-09,-1.7601122593342473e-08,0.000731907034879646,[-0.00171798],[2.84971195],[-0.57715151],24858.686067901595,4171.8207682799775,24048.303615822988,7552.314529091861
8,2026-Jan-01 00:00:35.000,0.03504718399926787,0.0,5.494818811539319e-09,-1.753181284728083e-08,0.0007295794940645621,[-0.00171606],[2.84185328],[-0.57859788],24837.926891419076,4152.439140349061,24030.024130214108,7531.487461259527
9,2026-Jan-01 00:00:40.000,0.037043284999526804,0.0,5.46206886132406e-09,-1.7461698661400777e-08,0.0007272460517387601,[-0.00171412],[2.83397943],[-0.58010653],24816.17433308741,4132.965780474604,24010.716345110297,7510.620165300166
10,2026-Jan-01 00:00:45.000,0.03606811999998172,0.0,5.4292492809304216e-09,-1.7390507702373572e-08,0.0007248942808125234,[-0.00171211],[2.82609011],[-0.58168033],24793.452844354437,4113.396776762157,23990.40544626839,7489.711844387646
11,2026-Jan-01 00:00:50.000,0.036430536998523166,0.0,5.396316699074992e-09,-1.7318124636080755e-08,0.0007225182605056721,[-0.00171004],[2.81818499],[-0.58331047],24769.7871310579,4093.728215173495,23969.11688288714,7468.761682643491
12,2026-Jan-01 00:00:55.000,0.03575664199888706,0.0,5.36324345383699e-09,-1.7244483355416153e-08,0.0007201141031266217,[-0.00170788],[2.81026381],[-0.58500219],24745.20212469303,4073.956183368266,23946.876308272993,7447.768944602853
13,2026-Jan-01 00:01:00.000,0.036800001998926746,0.0,5.330037795235904e-09,-1.716963261072066e-08,0.0007176827058100115,[-0.00170565],[2.8023263],[-0.58674007],24719.722953504217,4054.076774574035,23923.70956095727,7426.732944916324
14,2026-Jan-01 00:01:05.000,0.03563053899779334,0.0,5.296716825938522e-09,-1.7093649984755275e-08,0.0007152261740184265,[-0.00170335],[2.7943722],[-0.58853342],24693.37491345003,4034.0860914802297,23899.64266648173,7405.652950561708
15,2026-Jan-01 00:01:10.000,0.036355799002194544,0.0,5.263341628651811e-09,-1.7016755072075176e-08,0.0007127525722435021,[-0.00170099],[2.78640129],[-0.59038032],24666.18343908991,4013.980250151482,23874.70173346724,7384.528423495695
16,2026-Jan-01 00:01:15.000,0.043148390999704134,0.0,5.2299706092318155e-09,-1.6939160451619086e-08,0.0007102697062430888,[-0.0016986],[2.77841332],[-0.59228485],24638.174074441176,3993.755383955801,23848.913029414325,7363.35868369679
17,2026-Jan-01 00:01:20.000,0.04134128999794484,0.0,5.196693117728289e-09,-1.686117977654144e-08,0.0007077896660455976,[-0.0016962],[2.7704081],[-0.59423495],24609.37244385435,3973.4076475032475,23822.30284703705,7342.143248236553
18,2026-Jan-01 00:01:25.000,0.04082668800037936,0.0,5.163595235397196e-09,-1.678311791067607e-08,0.0007053242353006115,[-0.00169383],[2.76238546],[-0.59623327],24579.804222953753,3952.9332205905785,23794.897538892947,7320.881627151881
