Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.02832558199952473,0.0,-2.8158051854849622e-06,-4.835407687183737e-07,0.011280796551571395,[0.],[-94.18543176],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.016409584000939503,0.0,-2.8925098351620973e-08,9.114202626356597e-08,-0.0003778155945367154,[-0.],[28.8878925],[-0.57091264],24946.74679630028,4267.489218446689,24123.415650782237,7655.877303606134
3,2026-Jan-01 00:00:10.000,0.015409835999889765,0.0,-2.8768361156364114e-08,9.084507128630039e-08,-0.00037678407827745046,[-0.],[28.81001433],[-0.57202568],24931.31041839944,4248.507911265385,24110.644935321627,7635.238008963879
4,2026-Jan-01 00:00:15.000,0.015223173999402206,0.0,-2.861641095105265e-08,9.05582858863635e-08,-0.0003758115976295074,[-0.],[28.73200148],[-0.57320988],24914.76320439731,4229.454267562781,24096.724650749093,7614.563023481793
5,2026-Jan-01 00:00:20.000,0.015008764999947743,0.0,-2.8468086303491903e-08,9.027820800064053e-08,-0.00037488337307193663,[-0.],[28.65385042],[-0.57445887],24897.1279124043,4210.324442475374,24081.67832594618,7593.851407762793
6,2026-Jan-01 00:00:25.000,0.0149058850001893,0.0,-2.8322407593655036e-08,9.000192085766406e-08,-0.000373986865381322,[-0.],[28.57555758],[-0.57577457],24878.427694224338,4191.114570372759,24065.52988589503,7573.1022170463475
7,2026-Jan-01 00:00:30.000,0.015110754000488669,0.0,-2.8178426421002033e-08,8.972657994178007e-08,-0.00037310981007884645,[-0.],[28.4971195],[-0.57715151],24858.68606823832,4171.820768489218,24048.303614107284,7552.314535778971
8,2026-Jan-01 00:00:35.000,0.015284695000445936,0.0,-2.8035413854703418e-08,8.945001572605906e-08,-0.0003722427211667554,[-0.],[28.41853276],[-0.57859788],24837.926891866915,4152.439140606301,24030.024132019953,7531.487457116524
9,2026-Jan-01 00:00:40.000,0.015093394998984877,0.0,-2.7892783195227056e-08,8.917049310194403e-08,-0.0003713778957640665,[-0.],[28.33979436],[-0.58010653],24816.174333660743,4132.965780781955,24010.716340154326,7510.620183207437
10,2026-Jan-01 00:00:45.000,0.01604497399966931,0.0,-2.7750068350587865e-08,8.888664931893368e-08,-0.00037050915843579426,[-0.],[28.26090103],[-0.58168033],24793.452845067684,4113.39677712171,23990.40544481896,7489.711851588871
