Index,Time,Distance,Latitude,Longitude,Altitude,x,y,z,"Semi-Major Axis, a","Eccentricity, e","Inclination, i",RAAN,Arg. Peri.,True Anomaly,"Semi-Major Axis, a",f,g,h,k,L
1,2026-Jan-01 00:00:00.000,0.0,0.0,-180.0,620.862999999999,6998999.999999999,0.0,0.0,6999000.0,0.0,97.9,0.0,0.0,0.0,6999000.0,0.0,0.0,1.1483429368947748,0.0,0.0
2,2026-Jan-01 00:00:05.000,7.613759244308614e-07,0.3059610366375884,179.9366536626344,620.8636128785154,6998898.287401445,-5186.164676059183,37374.67464821696,6998999.9999586055,5.914408725475233e-12,97.89999999884388,0.0,180.0,-179.69110737858517,6998999.9999586055,-5.914408725475233e-12,0.0,1.1483429368713816,0.0,0.005391193278805016
3,2026-Jan-01 00:00:10.000,1.5279654975901235e-06,0.6119219052717909,179.87330490381268,620.8654514417509,6998593.152562049,-10372.178616772497,74748.26300534524,6998999.9999562595,6.249620667781253e-12,97.89999999884236,-8.296893928785707e-15,-179.98343172729884,180.60121697012755,6998999.9999562595,-6.249620406485192e-12,-1.807208470493081e-15,1.1483429368713507,-1.662893780669553e-16,0.010782386557593927
4,2026-Jan-01 00:00:15.000,2.2988378542549622e-06,0.9178824378627407,179.80995130153124,620.8685154727781,6998084.604350522,-15557.891091205951,112119.6788120837,6998999.999953915,6.584594445317766e-12,97.89999999884083,-2.4872879719076087e-14,-179.95284537021055,180.87952323445313,6998999.999953915,-6.5845922153302825e-12,-5.419143974823009e-15,1.1483429368713198,-4.985113386672615e-16,0.01617357983638177
5,2026-Jan-01 00:00:20.000,3.0718203281970847e-06,1.2238424662932246,179.7465904326921,620.8728046100764,6997372.6575477645,-20743.151377173224,149487.83587217194,6998999.999951572,6.919296226877116e-12,97.8999999988393,-4.9709410353647324e-14,-179.91029776747655,181.14586825313293,6998999.999951572,-6.919287746931273e-12,-1.083284093103491e-14,1.148342936871289,-9.962941557085122e-16,0.02156477311516855
6,2026-Jan-01 00:00:25.000,3.846810275494985e-06,1.5298018223312417,179.6832198725549,620.8783183475882,6996457.332846436,-25927.808765630783,186851.6480840646,6998999.999949232,7.253679071260071e-12,97.89999999883779,-8.27857976127793e-14,-179.85746853496877,181.40193164203893,6998999.999949232,-7.253656627048666e-12,-1.8044547911608473e-14,1.1483429368712583,-1.6592231883359243e-15,0.026955966393954273
7,2026-Jan-01 00:00:30.000,4.62460060768046e-06,1.835760337591659,179.61983719418808,620.8850560347662,6995338.656850354,-31111.712565058242,224210.02947249904,6998999.999946893,7.587686106632488e-12,97.89999999883628,-1.2407823456199147e-13,-179.79574452424774,181.64910025273159,6998999.999946893,-7.58763789175672e-12,-2.7049516840862276e-14,1.1483429368712277,-2.4868212892745606e-15,0.03234715967273894
8,2026-Jan-01 00:00:35.000,5.403513862210533e-06,2.141717843497789,179.55643996791915,620.8930168766566,6994016.662073713,-36294.71210583818,261561.89422005886,6998999.999944557,7.921250930653087e-12,97.89999999883476,-1.7355881425005282e-13,-179.72628272810033,181.88853107799784,6998999.999944557,-7.921160540298452e-12,-3.784179159539378e-14,1.148342936871197,-3.478529137216485e-15,0.03773835295152256
9,2026-Jan-01 00:00:40.000,6.185748069612707e-06,2.447674171242869,179.4930257607837,620.9021999340188,6992491.386940159,-41476.65674463539,298906.15669873304,6998999.999942225,8.25430128532667e-12,97.89999999883325,-2.311951723394869e-13,-179.65005698978587,182.12119796109693,6998999.999942225,-8.254147328712021e-12,-5.0414133551276445e-14,1.1483429368711664,-4.633698074290835e-15,0.04312954623030513
10,2026-Jan-01 00:00:45.000,6.968103197532085e-06,2.7536291517514493,179.42959213597283,620.9126041234024,6990762.875781647,-46657.39586877526,336241.73150146974,6998999.999939897,8.586758824028165e-12,97.89999999883173,-2.969498210635537e-13,-179.56789419229315,182.3479277850178,6998999.999939897,-8.586514631622648e-12,-6.475787948753278e-14,1.1483429368711358,-5.9515767569864205e-15,0.04852073950908665
11,2026-Jan-01 00:00:50.000,7.753199866060959e-06,3.059582615640633,179.36613665227856,620.9242282173168,6988831.178837175,-51836.778900621386,373567.5334737236,6998999.999937573,8.91854305223388e-12,97.89999999883024,-3.707803830234418e-13,-179.48050125338912,182.56942746752725,6998999.999937573,-8.918176458797012e-12,-8.08629971494682e-14,1.1483429368711053,-7.431315842000432e-15,0.053911932787867135
12,2026-Jan-01 00:00:55.000,8.540435059877667e-06,3.3655343931811736,179.3026568635375,620.9370708443606,6986696.35225131,-57014.65530195196,410882.47774499573,6998999.999935254,9.249570514592409e-12,97.89999999882873,-4.526391401519331e-13,-179.38848710171368,182.78630593726527,6998999.999935254,-9.249043705298513e-12,-9.871799175049784e-14,1.148342936871075,-9.07195894640349e-15,0.05930312606664659
13,2026-Jan-01 00:01:00.000,9.330074533044742e-06,3.6714843142584064,179.23915031807158,620.9511304893969,6984358.458072562,-62190.87457833529,448185.4797603645,6998999.999932941,9.579760184914616e-12,97.89999999882723,-5.42474170258238e-13,-179.29237840999454,182.99908986695948,6998999.999932941,-9.57902959107376e-12,-1.1831015936347217e-13,1.1483429368710445,-1.0872465426686287e-14,0.06469431934542501
14,2026-Jan-01 00:01:05.000,1.0121267485352671e-05,3.9774322083330027,179.1756145581271,620.9664054937372,6981817.564251577,-67365.28628350384,485475.4553120094,6998999.999930633,9.909026037132829e-12,97.89999999882573,-6.402273431242834e-13,-179.19263539048538,183.20823946886367,6998999.999930633,-9.908042279897179e-12,-1.3962515656665242e-13,1.1483429368710143,-1.2831670215789597e-14,0.07008551262420241
15,2026-Jan-01 00:01:10.000,1.0914332472362887e-05,4.283377904401493,179.1120471193096,620.9828940553582,6979073.7446391685,-72537.74002372692,522751.3205707224,6998999.999928332,1.023729152054005e-11,97.89999999882424,-7.458384462592273e-13,-179.08965856300094,183.41415526279252,6998999.999928332,-1.0235999381355736e-11,-1.6264790624594957e-13,1.148342936870984,-1.494836651298292e-14,0.07547670590297881
16,2026-Jan-01 00:01:15.000,1.170876850571943e-05,4.589321230956603,179.04844553001672,621.000594229105,6976127.078984165,-77708.08546218199,560011.9921174098,6998999.999926038,1.0564488274043746e-11,97.89999999882276,-8.5924563816621e-13,-178.98379791417526,183.6171872353801,6998999.999926038,-1.0562826691257672e-11,-1.873627040323511e-13,1.1483429368709541,-1.722131486840227e-14,0.08086789918175419
17,2026-Jan-01 00:01:20.000,1.2505944717965306e-05,4.895262015947307,178.984807310867,621.0195039269403,6972977.65293109,-82876.17232332382,597256.3869745814,6998999.999923752,1.0890556883464465e-11,97.89999999882127,-9.80386508424477e-13,-178.8753598667077,183.81764180932572,6998999.999923752,-1.0888458967739636e-11,-2.1375345570434335e-13,1.1483429368709241,-1.9649264429603176e-14,0.08625909246052857
