Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.033740232000127435,-0.0,-2.1083662133021172e-10,-3.6205665959250966e-11,8.446624940912547e-06,[0.],[-9.41854318],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.019265261002146872,-0.0,-5.702721191161329e-10,1.7969085431071094e-09,-7.448814751185928e-05,[-0.],[2.88878926],[-0.57091264],24946.746796302803,4267.489218445464,24123.41564570421,7655.8773196143675
3,2026-Jan-01 00:00:10.000,0.01817781100180582,-0.0,-5.679387702551941e-10,1.7934437680767536e-09,-7.438389860603937e-05,[-0.],[2.88100144],[-0.57202568],24931.31041836275,4248.507911226461,24110.644933729523,7635.2380138499775
4,2026-Jan-01 00:00:15.000,0.017228822001925437,-0.0,-5.656983400166177e-10,1.7901850784821505e-09,-7.429163526599646e-05,[-0.],[2.87320016],[-0.57320988],24914.763204307324,4229.454267484038,24096.72464568194,7614.563039178918
5,2026-Jan-01 00:00:20.000,0.01720695999756572,-0.0,-5.635278779473315e-10,1.787063818892372e-09,-7.420844156162225e-05,[-0.],[2.86538505],[-0.57445887],24897.127912247022,4210.324442354715,24081.678327773596,7593.851401385128
6,2026-Jan-01 00:00:25.000,0.017196671000419883,-0.0,-5.614083087374707e-10,1.7840229878704918e-09,-7.413188058596897e-05,[-0.],[2.85755576],[-0.57577457],24878.427693985774,4191.1145702081,24065.52988766558,7573.102210545149
7,2026-Jan-01 00:00:30.000,0.0173058319996926,-0.0,-5.593207279452311e-10,1.7810056284530883e-09,-7.405951192674265e-05,[-0.],[2.84971195],[-0.57715151],24858.686067904433,4171.820768278463,24048.30361581107,7552.314529138319
8,2026-Jan-01 00:00:35.000,0.017473390998929972,-0.0,-5.572511273495487e-10,1.777969900933282e-09,-7.398951792777753e-05,[-0.],[2.84185329],[-0.57859788],24837.926891423675,4152.439140347357,24030.024126779546,7531.487472232097
9,2026-Jan-01 00:00:40.000,0.01727339199715061,-0.0,-5.551875360621598e-10,1.7748801206738245e-09,-7.392033188084519e-05,[-0.],[2.83397944],[-0.58010653],24816.174333094208,4132.9657804727485,24010.716341680072,7510.620176287713
10,2026-Jan-01 00:00:45.000,0.017954071001440752,-0.0,-5.531207887544986e-10,1.7717092804649113e-09,-7.385074355811108e-05,[-0.],[2.82609011],[-0.58168033],24793.452844363997,4113.396776760181,23990.405446233628,7489.711844529545
11,2026-Jan-01 00:00:50.000,0.01703786199868773,-0.0,-5.510449465581715e-10,1.7684405145262868e-09,-7.377996122741471e-05,[-0.],[2.81818499],[-0.58331047],24769.78713107077,4093.7282151714317,23969.116886295953,7468.76167174533
12,2026-Jan-01 00:00:55.000,0.0170200600005046,-0.0,-5.489577481898714e-10,1.7650686283315263e-09,-7.370767716682011e-05,[-0.],[2.8102638],[-0.58500219],24745.202124709806,4073.9561833661346,23946.876311631768,7447.768933857917
13,2026-Jan-01 00:01:00.000,0.01701430100001744,-0.0,-5.468574998162602e-10,1.761590203111715e-09,-7.363365612766227e-05,[-0.],[2.8023263],[-0.58674007],24719.722953525557,4054.0767745718613,23923.709560986077,7426.732944893385
14,2026-Jan-01 00:01:05.000,0.016975001999526285,-0.0,-5.44747123534021e-10,1.7580166989593636e-09,-7.355828386183953e-05,[-0.],[2.7943722],[-0.58853342],24693.37491347662,4034.086091478045,23899.64265970845,7405.652972508025
15,2026-Jan-01 00:01:10.000,0.01716630100054317,-0.0,-5.426323998075418e-10,1.7543688635091608e-09,-7.348233634920302e-05,[-0.],[2.78640128],[-0.59038032],24666.18343912242,4013.980250149288,23874.70174018478,7384.528401884803
16,2026-Jan-01 00:01:15.000,0.016864069999428466,-0.0,-5.405197848365814e-10,1.7506697544994608e-09,-7.340668953505482e-05,[-0.],[2.77841332],[-0.59228485],24638.17407448034,3993.755383953617,23848.91302942413,7363.35868379489
17,2026-Jan-01 00:01:20.000,0.016772320999734802,-0.0,-5.384166175195133e-10,1.7469454471472528e-09,-7.333234987265837e-05,[-0.],[2.7704081],[-0.59423495],24609.372443900964,3973.4076475010856,23822.302846981227,7342.143248572747
18,2026-Jan-01 00:01:25.000,0.01712506200055941,-0.0,-5.363321633720282e-10,1.7432284147971688e-09,-7.326059765330723e-05,[-0.],[2.76238546],[-0.59623327],24579.804223008636,3952.9332205884375,23794.89753887468,7320.881627394372
19,2026-Jan-01 00:01:30.000,0.01815963099943474,-0.0,-5.342771365124436e-10,1.7395560459054462e-09,-7.31929265497037e-05,[-0.],[2.75434522],[-0.59828624],24549.495109753465,3932.3283121453137,23766.72347872512,7299.573356308245
20,2026-Jan-01 00:01:35.000,0.017360901001666207,-0.0,-5.322593751054252e-10,1.735956556494047e-09,-7.313045198754883e-05,[-0.],[2.74628723],[-0.60038372],24518.470795621255,3911.5891641778207,23737.807019018703,7278.218042410671
21,2026-Jan-01 00:01:40.000,0.01753646200086223,-0.0,-5.302903613695683e-10,1.732470216076411e-09,-7.307480455136543e-05,[-0.],[2.73821135],[-0.60253154],24486.75693704486,3890.712055705064,23708.174475631065,7256.815322671424
22,2026-Jan-01 00:01:45.000,0.017097260999435093,-0.0,-5.28377216622348e-10,1.7291232158007574e-09,-7.30270301202908e-05,[-0.],[2.7301175],[-0.6047221],24454.37912706129,3869.6933066845004,23677.85206316798,7235.364984061383
23,2026-Jan-01 00:01:50.000,0.017277741000725655,-0.0,-5.26528847284282e-10,1.7259477469761885e-09,-7.298843541690286e-05,[-0.],[2.72200558],[-0.6069574],24421.362867256346,3848.529281921884,23646.865933181634,7213.866748571882
24,2026-Jan-01 00:01:55.000,0.017351899998175213,-0.0,-5.247504219676137e-10,1.7229638698841698e-09,-7.295982242518085e-05,[-0.],[2.71387552],[-0.60923027],24387.73354003829,3827.21639496189,23615.24209644345,7192.32043780996
25,2026-Jan-01 00:02:00.000,0.017647092001425335,-0.0,-5.230474566651164e-10,1.7201928427599999e-09,-7.29420504790783e-05,[-0.],[2.70572729],[-0.61154886],24353.51638127996,3805.7511119552146,23583.006392909076,7170.725983568836
26,2026-Jan-01 00:02:05.000,0.01717744999768911,-0.0,-5.214237236463882e-10,1.717650271784534e-09,-7.293574586477996e-05,[-0.],[2.69756087],[-0.61390651],24318.736453367823,3784.1299554984057,23550.184500327054,7149.0833124965575
