Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.04769971400310169,0.0,-4.2122107256259603e-08,-7.233368355070221e-09,0.0016875134854171235,[0.0031302],[-9.41854318],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.02332017799926689,-0.0,1.1284541436321943e-08,-3.5557215988686824e-08,0.0014739710375572973,[-0.01016458],[2.88878926],[-0.57091264],24946.746796302716,4267.4892184454775,24123.415645678593,7655.877319694811
3,2026-Jan-01 00:00:10.000,0.022874638001667336,-0.0,1.1212701613209853e-08,-3.540760186905619e-08,0.0014685464433362545,[-0.01015279],[2.88100144],[-0.57202568],24931.310418362715,4248.507911227074,24110.644937191733,7635.2380029171945
4,2026-Jan-01 00:00:15.000,0.02283239899770706,-0.0,1.1142711503863589e-08,-3.5261754346074616e-08,0.001463342211835513,[-0.01014248],[2.87320016],[-0.57320988],24914.76320430678,4229.454267485162,24096.724649147352,7614.563028211262
5,2026-Jan-01 00:00:20.000,0.02299597900127992,-0.0,1.1074120591014205e-08,-3.511833399701575e-08,0.0014583009339716327,[-0.01013326],[2.86538505],[-0.57445887],24897.127912245298,4210.324442356274,24081.678327786685,7593.8514013388285
6,2026-Jan-01 00:00:25.000,0.02263470999969286,-0.0,1.100654345922468e-08,-3.497619523142919e-08,0.0014533731600606798,[-0.0101248],[2.85755575],[-0.57577457],24878.42769398208,4191.114570209994,24065.529894585983,7573.102188542649
7,2026-Jan-01 00:00:30.000,0.02337182799965376,-0.0,1.0939614763652493e-08,-3.4834245351700165e-08,0.0014485115419429326,[-0.01011678],[2.84971195],[-0.57715151],24858.686067898016,4171.82076828062,24048.303615845496,7552.3145290087605
8,2026-Jan-01 00:00:35.000,0.023476760001358343,-0.0,1.0873043696620198e-08,-3.469162018076676e-08,0.0014436781250299355,[-0.01010892],[2.84185328],[-0.57859788],24837.926891413656,4152.439140349718,24030.024130238453,7531.487461164335
9,2026-Jan-01 00:00:40.000,0.023859208999056136,-0.0,1.0806609046836333e-08,-3.4547669613923614e-08,0.001438843769683299,[-0.01010104],[2.83397944],[-0.58010653],24816.174333079605,4132.965780475223,24010.71634172474,7510.62017609803
10,2026-Jan-01 00:00:45.000,0.023250276997714536,-0.0,1.0740128592919897e-08,-3.4401862882977646e-08,0.0014339842215308942,[-0.01009296],[2.8260901],[-0.58168033],24793.45284434382,4113.396776762722,23990.4054496854,7489.7118334077195
11,2026-Jan-01 00:00:50.000,0.02254721500139567,-0.0,1.0673504783403133e-08,-3.42539358702979e-08,0.0014290862712059576,[-0.0100846],[2.81818499],[-0.58331047],24769.787131043882,4093.728215173964,23969.116882910195,7468.7616825232835
12,2026-Jan-01 00:00:55.000,0.022615574001974892,-0.0,1.0606687685996423e-08,-3.4103775231176735e-08,0.0014241429567737895,[-0.0100759],[2.81026381],[-0.58500219],24745.202124675045,4073.956183368604,23946.876308284667,7447.768944505748
13,2026-Jan-01 00:01:00.000,0.022762908000004245,-0.0,1.0539674437983944e-08,-3.395141739973103e-08,0.0014191535519673887,[-0.01006686],[2.8023263],[-0.58674007],24719.722953481647,4054.076774574216,23923.709561001197,7426.732944699798
14,2026-Jan-01 00:01:05.000,0.022696423999150284,-0.0,1.0472508556126303e-08,-3.379704849578442e-08,0.00141412359055695,[-0.01005752],[2.7943722],[-0.58853342],24693.374913422314,4034.086091480238,23899.642663109462,7405.652961352356
15,2026-Jan-01 00:01:10.000,0.02234574099929887,-0.0,1.0405307310874728e-08,-3.3641093304135236e-08,0.001409068631115889,[-0.01004798],[2.78640127],[-0.59038032],24666.183439056316,4013.9802501512795,23874.701743586273,7384.528390667824
16,2026-Jan-01 00:01:15.000,0.022408029999496648,-0.0,1.0338189701651951e-08,-3.348398442583766e-08,0.001404004634498082,[-0.01003836],[2.77841331],[-0.59228485],24638.174074400984,3993.75538395538,23848.913032831875,7363.3586724930965
17,2026-Jan-01 00:01:20.000,0.022747015998902498,-0.0,1.0271317335675405e-08,-3.33262951066501e-08,0.0013989535485298668,[-0.01002883],[2.7704081],[-0.59423495],24609.37244380695,3973.407647502608,23822.30285034986,7342.143237328597
18,2026-Jan-01 00:01:25.000,0.022918642000149703,-0.0,1.0204862252514471e-08,-3.3168635208967234e-08,0.001393938979988389,[-0.01001955],[2.76238546],[-0.59623327],24579.804222898398,3952.9332205897026,23794.897542246443,7320.881616065772
19,2026-Jan-01 00:01:30.000,0.02298708500165958,-0.0,1.0139016038542483e-08,-3.3011681583160425e-08,0.0013889874893132515,[-0.01001071],[2.75434521],[-0.59828624],24549.495109625437,3932.3283121463155,23766.723485380124,7299.573334210127
20,2026-Jan-01 00:01:35.000,0.022544052997545805,-0.0,1.0073941131773198e-08,-3.285601908647995e-08,0.0013841219222781352,[-0.01000249],[2.74628723],[-0.60038372],24518.47079547378,3911.589164178575,23737.807022377052,7278.218030961052
21,2026-Jan-01 00:01:40.000,0.023237088000314543,-0.0,1.0009840722901331e-08,-3.270236871122016e-08,0.0013793710158841739,[-0.0099951],[2.73821135],[-0.60253154],24486.75693687631,3890.7120557055864,23708.174475638098,7256.815322080003
22,2026-Jan-01 00:01:45.000,0.022748344999854453,-0.0,9.946855602055536e-09,-3.255125014087099e-08,0.0013747551954489876,[-0.0099887],[2.7301175],[-0.6047221],24454.37912686989,3869.6933066848133,23677.852063137627,7235.3649835139895
23,2026-Jan-01 00:01:50.000,0.02277977300036582,-0.0,9.885142779054031e-09,-3.240323878382299e-08,0.0013702973944383987,[-0.00998347],[2.72200557],[-0.6069574],24421.36286704038,3848.5292819220376,23646.865939713112,7213.866726430833
24,2026-Jan-01 00:01:55.000,0.022260891997575527,-0.0,9.824802259319011e-09,-3.2258724555600796e-08,0.001366012866774288,[-0.00997952],[2.71387552],[-0.60923027],24387.733539795954,3827.216394961941,23615.242096347723,7192.320437302589
25,2026-Jan-01 00:02:00.000,0.022518860001582652,-0.0,9.765914763790225e-09,-3.2118035360747975e-08,0.0013619143726342985,[-0.00997697],[2.70572729],[-0.61154886],24353.51638100937,3805.7511119552178,23583.00639608002,7170.725972221287
26,2026-Jan-01 00:02:05.000,0.02288475100067444,-0.0,9.708551046762259e-09,-3.198146664989317e-08,0.0013580134217724288,[-0.0099759],[2.69756086],[-0.61390651],24318.73645306712,3784.129955498448,23550.184510070707,7149.083279376589
27,2026-Jan-01 00:02:10.000,0.022616900998400524,-0.0,9.652709709889013e-09,-3.184907586161112e-08,0.0013543115265972766,[-0.00997635],[2.68937626],[-0.61630486],24283.418618361593,3762.349508442658,23516.8018850377,7127.392420665248
28,2026-Jan-01 00:02:15.000,0.02325702099915361,-0.0,9.598369622561123e-09,-3.1720854527857476e-08,0.0013508074580464442,[-0.00997832],[2.68117348],[-0.61873753],24247.587513262402,3740.406417667055,23482.883766227205,7105.6534115101895
29,2026-Jan-01 00:02:20.000,0.02532224799870164,-0.0,9.545487410381084e-09,-3.1596718241874564e-08,0.0013474968014537568,[-0.00998179],[2.67295263],[-0.62120742],24211.26752259977,3718.2973978141868,23448.455096729147,7083.866470096898
30,2026-Jan-01 00:02:25.000,0.028245378998690285,-0.0,9.493968356528913e-09,-3.1476410816646436e-08,0.0013443678339166974,[-0.00998669],[2.66471375],[-0.62370924],24174.482754691628,3696.019234982873,23413.540567199292,7062.031772114831
31,2026-Jan-01 00:02:30.000,0.024576343999797245,-0.0,9.443701246877327e-09,-3.1359617674342614e-08,0.0013414063209997542,[-0.00999292],[2.65645698],[-0.62624499],24137.257016944954,3673.568790375641,23378.164530319336,7040.149654162138
32,2026-Jan-01 00:02:35.000,0.023495076999097364,-0.0,9.394540152342614e-09,-3.1245905663055386e-08,0.0013385929131816277,[-0.01000035],[2.64818244],[-0.62881317],24099.613792059023,3650.9430038970677,23342.351027982593,7018.2204461349265
33,2026-Jan-01 00:02:40.000,0.02285009999832255,-0.0,9.346315086927473e-09,-3.1134757000884374e-08,0.0013359045616299161,[-0.01000882],[2.6398903],[-0.63141191],24061.57621485717,3628.1388976999115,23306.12372705528,6996.24460861499
34,2026-Jan-01 00:02:45.000,0.023451262997696176,-0.0,9.298847728470902e-09,-3.1025621503321805e-08,0.001333316728248737,[-0.01001816],[2.63158077],[-0.63403761],24023.167049771484,3605.1535796757753,23269.50592157711,6974.222652021025
35,2026-Jan-01 00:02:50.000,0.023504449000029126,-0.0,9.25193801202897e-09,-3.091787121542991e-08,0.0013308014181881262,[-0.01002816],[2.62325407],[-0.63669002],23984.408669002925,3581.9842468872416,23232.520489438837,6952.155209321462
36,2026-Jan-01 00:02:55.000,0.02346054499867023,-0.0,9.205380462446e-09,-3.0810854999621046e-08,0.0013283294997456757,[-0.0100386],[2.61491045],[-0.63936876],23945.32303137736,3558.628188938427,23195.189902445247,6930.042933028648
37,2026-Jan-01 00:03:00.000,0.023443505000614095,-0.0,9.158964868703013e-09,-3.070390007523475e-08,0.001325870759647863,[-0.01004927],[2.60655021],[-0.64207215],23905.931661916613,3535.082791281243,23157.536171466192,6907.886611162263
38,2026-Jan-01 00:03:05.000,0.02261249000002863,-0.0,9.112483609792913e-09,-3.0596337014275876e-08,0.001323394969750672,[-0.01005994],[2.59817366],[-0.64479876],23866.255632140725,3511.345538454286,23119.580861063903,6885.687053434779
39,2026-Jan-01 00:03:10.000,0.023330392003117595,-0.0,9.065718262229773e-09,-3.048745380875643e-08,0.0013208698968966096,[-0.01007035],[2.58978118],[-0.64754724],23826.315541116404,3487.4140172519706,23081.34501390852,6863.445282180874
40,2026-Jan-01 00:03:15.000,0.022748265997506678,-0.0,9.018494188665462e-09,-3.037668083085631e-08,0.001318269305143547,[-0.01008032],[2.58137313],[-0.65031338],23786.131497264774,3463.285919821039,23042.849220818793,6841.162237091938
41,2026-Jan-01 00:03:20.000,0.02252785800010315,-0.0,8.970604154340594e-09,-3.026333276929855e-08,0.0013155617908588968,[-0.01008958],[2.57294994],[-0.65309633],23745.723100939038,3438.9590466821055,23004.11351225121,6818.839082034994
42,2026-Jan-01 00:03:25.000,0.022516417000588262,-0.0,8.921888722454739e-09,-3.014688020460249e-08,0.0013127225599410253,[-0.01009796],[2.56451208],[-0.65589742],23705.10942778119,3414.431309673733,22965.15739468731,6796.477027754867
43,2026-Jan-01 00:03:30.000,0.024686544998985482,-0.0,8.872176605390291e-09,-3.002674879894578e-08,0.0013097247242020034,[-0.01010521],[2.55606002],[-0.65871402],23664.309012864855,3389.700734816712,22925.999825834126,6774.077362551112
44,2026-Jan-01 00:03:35.000,0.02370463099941844,-0.0,8.821339571674575e-09,-2.990250475768249e-08,0.0013065473872015797,[-0.01011119],[2.54759431],[-0.66154665],23623.339835629962,3364.7654650963605,22886.659183276144,6751.641508057741
45,2026-Jan-01 00:03:40.000,0.022756873000616906,-0.0,8.769251014318996e-09,-2.9773715565492762e-08,0.001303169599036113,[-0.01011571],[2.5391155],[-0.66438805],23582.21930561238,3339.623763160567,22847.15326962418,6729.170954268083
46,2026-Jan-01 00:03:45.000,0.02321234800183447,-0.0,8.71580478299751e-09,-2.9640013792828242e-08,0.0012995731544574896,[-0.01011861],[2.53062421],[-0.66724214],23540.964248970242,3314.27401393158,22807.499286334172,6706.667303108417
47,2026-Jan-01 00:03:50.000,0.02464380799938226,-0.0,8.66092631154546e-09,-2.9501135583345298e-08,0.0012957443073836831,[-0.01011977],[2.52212107],[-0.67010635],23499.59089580772,3288.714727129571,22767.713826899115,6684.132249080274
