Index,Time,Distance,Latitude,Longitude,Altitude,x,y,z,"Semi-Major Axis, a","Eccentricity, e","Inclination, i",RAAN,Arg. Peri.,True Anomaly,"Semi-Major Axis, a",f,g,h,k,L
1,2026-Jan-01 00:00:00.000,0.0,0.0,-180.0,620.862999999999,6998999.999999999,0.0,0.0,6999000.0,0.0,97.9,0.0,0.0,0.0,6999000.0,0.0,0.0,1.1483429368947748,0.0,0.0
2,2026-Jan-01 00:00:05.000,4.1627619252038644e-05,0.305961036683547,179.93665366296563,620.8636128772079,6998898.287400138,-5186.164635600163,37374.674653824004,6998999.910115697,1.284244925186125e-08,97.89999993682125,0.0,180.0,-179.69110737858517,6998999.910115697,-1.284244925186125e-08,0.0,1.1483429356163908,0.0,0.005391193278805016
3,2026-Jan-01 00:00:10.000,0.0002547743744638549,0.6119219033949319,179.87330490471044,620.8654514365029,6998593.152559427,-10372.178507105271,74748.2627760336,6998999.909576425,1.2919498080634014e-08,97.89999994377635,3.7855846508609e-11,-179.99815781980934,180.6159430606608,6998999.909576425,-1.2919498073956195e-08,-4.1538912856799067e-13,1.1483429357571229,7.587206995820916e-13,0.010782386523745505
4,2026-Jan-01 00:00:15.000,0.000498642330112597,0.9178824340465451,179.80995130296026,620.8685154609392,6998084.604346586,-15557.890916654042,112119.67834578498,6998999.909040308,1.2996092871264325e-08,97.89999995070546,1.1328703055918859e-10,-179.99452751090533,180.9212053711871,6998999.909040308,-1.2996092811984438e-08,-1.2412952311625112e-12,1.1483429358973294,2.2705400358803943e-12,0.016173579769230298
5,2026-Jan-01 00:00:20.000,0.0007444232912114637,1.223842460521495,179.74659043461722,620.8728045889848,6997372.657542524,-20743.151142046907,149487.83516683517,6998999.908507254,1.3072244460299448e-08,97.89999995760918,2.2602469755500524e-10,-179.9891606248746,181.22473110458054,6998999.908507254,-1.30722442263708e-08,-2.4730436473668174e-12,1.148342936037022,4.530069527161783e-12,0.021564773015259334
6,2026-Jan-01 00:00:25.000,0.0009913722369718672,1.529801814588102,179.68321987494107,620.8783183145607,6996457.332839906,-25927.808474227357,186851.64713765625,6998999.907977196,1.3147960652453255e-08,97.89999996448783,3.7580590243477786e-10,-179.98210660461277,181.526569703737,6998999.907977196,-1.3147960011289937e-08,-4.106090563852387e-12,1.1483429361762076,7.532039132756116e-12,0.026955966261832658
7,2026-Jan-01 00:00:30.000,0.0012393750338873623,1.8357603278615509,179.61983719700038,620.885055987101,6995338.65684255,-31111.712221661997,224210.0282830025,6998999.907450084,1.3223246702163641e-08,97.89999997134153,5.623689952537915e-10,-179.97341309857975,181.8267688171167,6998999.907450084,-1.3223245278529807e-08,-6.135969426256074e-12,1.1483429363148878,1.1271204769187904e-11,0.032347159508950334
8,2026-Jan-01 00:00:35.000,0.0014884227247261607,2.141717831765471,179.55643997112276,620.893016811654,6994016.662064672,-36294.711714720426,261561.89278547483,6998999.906925883,1.3298105402915274e-08,97.89999997817013,7.854489867768886e-10,-179.96312625679676,182.1253745947411,6998999.906925883,-1.329810264901019e-08,-8.558237700575225e-12,1.1483429364530604,1.5742255425698642e-11,0.03773835275661237
9,2026-Jan-01 00:00:40.000,0.0017385496602926316,2.447674157493424,179.493025764344,620.9021998489453,6992491.386929909,-41476.656310054146,298906.1550170794,6998999.906404575,1.3372537664907393e-08,97.89999998497335,1.0447747913112566e-09,-179.95129092387566,182.4224318812223,6998999.906404575,-1.3372532832557791e-08,-1.1368444519695476e-11,1.1483429365907196,2.093975790409456e-11,0.043129546004818664
10,2026-Jan-01 00:00:45.000,0.001989788409315838,2.7536291359702743,179.4295921398553,620.9126040155207,6990762.875770231,-46657.39539497502,336241.72957078123,6998999.905886152,1.344654290386146e-08,97.8999999917508,1.3400671242990798e-09,-179.9379507912192,182.7179843679634,6998999.905886152,-1.3446535018749692e-08,-1.4562105796328827e-11,1.1483429367278573,2.685811468153066e-11,0.04852073925356895
11,2026-Jan-01 00:00:50.000,0.0022421821705919678,3.059582597813444,179.36613665644876,620.9242280838704,6988831.178824636,-51836.77839183281,373567.53129205236,6998999.905370614,1.3520119357153118e-08,97.89999999850197,1.6710370297540859e-09,-179.92314851290783,183.012074709045,6998999.905370614,-1.3520107195019508e-08,-1.81346863263632e-11,1.148342936864463,3.349153439685604e-11,0.05391193250286281
12,2026-Jan-01 00:00:55.000,0.002495778474880477,3.36553437329401,179.30265686796108,620.9370706825797,6986696.3522377,-57014.65476239147,410882.47531041113,6998999.904857965,1.3593264598445929e-08,97.90000000522627,2.037386177392184e-09,-179.90692573730226,183.30474455282814,6998999.904857965,-1.3593246663187332e-08,-2.2081601160948635e-11,1.1483429370005256,4.0834037805814486e-11,0.05930312575269965
13,2026-Jan-01 00:01:00.000,0.0027506129557437653,3.6714842922976287,179.23915032271438,620.9511302964986,6984358.458057936,-62190.87401220472,448185.4770709535,6998999.904348215,1.3665975936078176e-08,97.90000001192317,2.4388078153353957e-09,-179.88932310898045,183.59603454389108,6998999.904348215,-1.3665950439659777e-08,-2.6398224003824408e-11,1.148342937136033,4.88794768754844e-11,0.06469431900307873
14,2026-Jan-01 00:01:05.000,0.003006733205610897,3.977432184285289,179.175614562955,620.9664052669276,6981817.5642359955,-67365.28569498987,485475.45236587623,6998999.903841372,1.373825062551632e-08,97.90000001859202,2.8749876105400597e-09,-179.87038027601795,183.88598433030955,6998999.903841372,-1.3738215469618537e-08,-3.107989436115865e-11,1.1483429372709733,5.7621551628447705e-11,0.0700855122539992
