Index,Time,Distance,Latitude,Longitude,Altitude,x,y,z,"Semi-Major Axis, a","Eccentricity, e","Inclination, i",RAAN,Arg. Peri.,True Anomaly,"Semi-Major Axis, a",f,g,h,k,L
1,2026-Jan-01 00:00:00.000,0.0,0.0,-180.0,620.862999999999,6998999.999999999,0.0,0.0,6999000.0,0.0,97.9,0.0,0.0,0.0,6999000.0,0.0,0.0,1.1483429368947748,0.0,0.0
2,2026-Jan-01 00:00:05.000,1.4250576364375828e-05,0.3059610366527582,179.93665366274377,620.8636128780693,6998898.287400999,-5186.1646627046175,37374.67465006763,6998999.969229442,4.396422046715138e-09,97.8999999783717,0.0,180.0,-179.69110737858517,6998999.969229442,-4.396422046715138e-09,0.0,1.1483429364571391,0.0,0.005391193278805016
3,2026-Jan-01 00:00:10.000,8.714079971584107e-05,0.6119219046284575,179.87330490410977,620.8654514399572,6998593.152561152,-10372.178580483946,74748.26292674383,6998999.969014911,4.427073265143688e-09,97.89999998113854,1.5059642148437585e-11,-179.99786133514144,180.61564657729417,6998999.969014911,-4.427073262059599e-09,-1.6524822881098094e-13,1.1483429365131246,3.0183084748196833e-13,0.010782386546058707
4,2026-Jan-01 00:00:15.000,0.00017061353708592441,0.9178824365543425,179.80995130200196,620.8685154687278,6998084.6043491755,-15557.891033704673,112119.67865221141,6998999.968801603,4.457548418054457e-09,97.89999998389547,4.507182142391701e-11,-179.99365215184457,180.92033001473268,6998999.968801603,-4.457548390697117e-09,-4.93855583897709e-13,1.1483429365689093,9.033459045379158e-13,0.016173579813528682
5,2026-Jan-01 00:00:20.000,0.00025480229956638205,1.223842464313314,179.74659043332255,620.8728046028558,6997372.657545971,-20743.151300175316,149487.8356302164,6998999.968589482,4.487851818899047e-09,97.89999998664271,8.993409535637178e-11,-179.98743726214917,181.22300774577016,6998999.968589482,-4.487851711021305e-09,-9.840114986692138e-13,1.148342936624498,1.8024919818155682e-12,0.021564773081214777
6,2026-Jan-01 00:00:25.000,0.00033944860125493175,1.5298018196734853,179.68321987333104,620.8783183362773,6996457.3328442015,-25927.808670847306,186851.64775921992,6998999.968378521,4.517986575615918e-09,97.89999998938038,1.4954639461780446e-10,-179.97927863154422,181.52374173589575,6998999.968378521,-4.517986280150577e-09,-1.6339574038793072e-12,1.1483429366798932,2.9972634533419442e-12,0.02695596634911686
7,2026-Jan-01 00:00:30.000,0.0004245416473264585,1.8357603342498354,179.619837195096,620.8850560184381,6995338.656847685,-31111.712454195214,224210.0290639656,6998999.968168699,4.547954784357029e-09,97.89999999210853,2.2380919121720957e-10,-179.9692357716486,181.82259149672834,6998999.968168699,-4.547954128766114e-09,-2.4419654467011974e-12,1.148342936735096,4.485665542817061e-12,0.03234715961723481
8,2026-Jan-01 00:00:35.000,0.0005100617897272591,2.141717839465787,179.556439968945,620.8930168543849,6994016.662070625,-36294.71198059657,261561.89372704327,6998999.967960005,4.577757561601675e-09,97.89999999482714,3.1262164544133264e-10,-179.9573661088449,182.1196144546507,6998999.967960005,-4.57775629427826e-09,-3.406317231308031e-12,1.148342936790105,6.26567718392391e-12,0.037738352885568496
9,2026-Jan-01 00:00:40.000,0.0005960426257889982,2.447674166514695,179.49302576191363,620.90219990486,6992491.386936663,-41476.65660671104,298906.1561204484,6998999.96775243,4.607395278962589e-09,97.89999999753606,4.1588052265289923e-10,-179.94372522758547,182.41486619411523,6998999.96775243,-4.607393056637043e-09,-4.525291097879948e-12,1.1483429368449185,8.335229310402973e-12,0.04312954615411772
10,2026-Jan-01 00:00:45.000,0.0006824969256526587,2.7536291463212206,179.4295921371931,620.9126040864177,6990762.8757777605,-46657.39571985878,336241.73083713534,6998999.96754597,4.636867710862477e-09,97.90000000023515,5.334793354108883e-10,-179.92836706864063,182.70840065589235,6998999.96754597,-4.636864086973845e-09,-5.797151993063694e-12,1.148342936899533,1.0692187662113433e-11,0.04852073942288224
