Index,Time,Distance,Latitude,Longitude,Altitude,x,y,z,"Semi-Major Axis, a","Eccentricity, e","Inclination, i",RAAN,Arg. Peri.,True Anomaly,"Semi-Major Axis, a",f,g,h,k,L
1,2026-Jan-01 00:00:00.000,0.0,0.0,-180.0,620.862999999999,6998999.999999999,0.0,0.0,6999000.0,0.0,97.9,0.0,0.0,0.0,6999000.0,0.0,0.0,1.1483429368947748,0.0,0.0
2,2026-Jan-01 00:00:05.000,1.1774176419003409e-07,0.30596103663659935,179.93665366262726,620.86361287852,6998898.28740145,-5186.164676929897,37374.67464809617,6999000.000254236,3.6324621853901243e-11,97.9000000001787,0.0,0.0,0.30889262141482354,6999000.000254236,3.6324621853901243e-11,0.0,1.1483429368983906,0.0,0.005391193278805016
3,2026-Jan-01 00:00:10.000,9.684195134854467e-07,0.611921905275768,179.87330490379384,620.8654514417667,6998593.152562056,-10372.17861906893,74748.2630058312,6999000.000201402,2.8775915689377473e-11,97.90000000086012,3.708865872353018e-12,-0.08103206578396743,0.6988173086197341,6999000.000201402,2.8775886910911463e-11,-4.069708337191158e-14,1.1483429369121787,7.433444425865167e-14,0.010782386557781572
4,2026-Jan-01 00:00:15.000,2.0953473784068572e-06,0.9178824378700748,179.80995130149725,620.8685154728145,6998084.604350535,-15557.891095353054,112119.67881298008,6999000.000148894,2.1274441724872093e-11,97.90000000153876,1.1096698357832978e-11,-0.3274579670235026,1.2541358312795514,6999000.000148894,2.1274094274443162e-11,-1.2158744624080988e-13,1.1483429369259106,2.22404080906261e-13,0.0161735798368108
5,2026-Jan-01 00:00:20.000,3.5519943566299396e-06,1.223842466302315,179.74659043263952,620.872804610136,6997372.657547779,-20743.151383594264,149487.8358732834,6999000.000096704,1.382041546190779e-11,97.90000000221468,2.2134570776112172e-11,-1.0040860240030032,2.239656509678676,6999000.000096704,1.3818293309514297e-11,-2.4218495405846566e-13,1.1483429369395877,4.436291508545428e-13,0.021564773115892243
6,2026-Jan-01 00:00:25.000,5.399652054754314e-06,1.5298018223404974,179.68321987248024,620.8783183476729,6996457.332846456,-25927.808774747355,186851.64808519706,6999000.0000448255,6.4204224538995584e-12,97.90000000288791,3.6793984380909126e-11,-3.589924249134429,5.134387356229069,6999000.0000448255,6.407824012200681e-12,-4.020148196298139e-13,1.14834293695321,7.374384718255961e-13,0.026955966395025448
7,2026-Jan-01 00:00:30.000,7.670204459943065e-06,1.835760337599495,179.6198371940879,620.8850560348798,6995338.656850383,-31111.712577290247,224210.02947345938,6998999.999993255,1.1304675029621004e-12,97.90000000355845,5.5046407442144e-11,-147.90721288142223,149.7605686099352,6998999.999993255,-9.577194204485778e-13,-6.006082641364557e-13,1.148342936966778,1.1032602004681398e-12,0.03234715967420997
8,2026-Jan-01 00:00:35.000,1.0378208719035578e-05,2.1417178435026263,179.55643996778997,620.8930168768028,6994016.662073754,-36294.71212160386,261561.89422065485,6998999.999941991,8.32076273163105e-12,97.90000000422626,7.686284813795993e-11,-174.22330960817473,176.38555795810535,6998999.999941991,-8.278507728173976e-12,-8.374976003929614e-13,1.1483429369802907,1.5405132721034273e-12,0.03773835295344535
9,2026-Jan-01 00:00:40.000,1.3531260382055906e-05,2.4476741712431416,179.49302576062217,620.9021999341902,6992491.386940211,-41476.6567643513,298906.1566987737,6998999.99989103,1.5594228708869793e-11,97.90000000489131,1.0221353867957445e-10,-175.91007427672085,178.3812152480685,6998999.99989103,-1.555451549257473e-11,-1.112212576709862e-12,1.1483429369937477,2.048601069840163e-12,0.043129546232731124
10,2026-Jan-01 00:00:45.000,1.713312613263436e-05,2.7536291517455984,179.4295921357755,620.9126041236008,6990762.875781719,-46657.395892856264,336241.73150076537,6998999.999840372,2.2830050776988915e-11,97.90000000555357,1.3106779222601938e-10,-176.4232150605797,179.2032486533437,6998999.999840372,-2.2785579845281564e-11,-1.4242786223877324e-12,1.148342937007148,2.6269085568074643e-12,0.04852073951206679
11,2026-Jan-01 00:00:50.000,2.1184593744749244e-05,3.059582615627104,179.36613665204203,620.9242282175394,6988831.178837271,-51836.77892948049,373567.53347208526,6998999.999790019,3.0023827616088194e-11,97.90000000621296,1.6339382198768223e-10,-176.61412671724108,179.7030529314208,6998999.999790019,-2.9971418623868897e-11,-1.773214705946365e-12,1.1483429370204905,3.274798650561971e-12,0.053911932791451844
12,2026-Jan-01 00:00:55.000,2.568535947521484e-05,3.3655343931584234,179.30265686325828,620.937070844599,6986696.352251435,-57014.65533600032,410882.4777422355,6998999.999739972,3.7174416811067376e-11,97.90000000686943,1.9915884259173464e-10,-176.67124557908642,180.06906441468126,6998999.999739972,-3.711169620376208e-11,-2.1585342532931875e-12,1.1483429370337737,3.991614254690784e-12,0.05930312607088577
13,2026-Jan-01 00:01:00.000,3.063444014167398e-05,3.6714843142249016,179.2391503177464,620.9511304896428,6984358.458072719,-62190.87461798221,448185.4797562959,6998999.999690231,4.428125383059282e-11,97.90000000752289,2.383290888761987e-10,-176.66016121087154,180.36687266788084,6998999.999690231,-4.420604433404358e-11,-2.5797451707416114e-12,1.1483429370469962,4.776678635488998e-12,0.06469431935036801
14,2026-Jan-01 00:01:05.000,3.6030748077360425e-05,3.9774322082872113,179.1756145577525,620.9664054939915,6981817.5642517805,-67365.28632915682,485475.45530644705,6998999.999640798,5.134396943988359e-11,97.90000000817332,2.8087004812897127e-10,-176.60969480192387,180.62529888034695,6998999.999640798,-5.1254109721950157e-11,-3.0363521623807888e-12,1.148342937060157,5.629300076579047e-12,0.07008551262989803
15,2026-Jan-01 00:01:10.000,4.1871938121633706e-05,4.283377904341899,179.11204711888223,620.9828940556077,6979073.744639424,-72537.74007579146,522751.3205634819,6998999.999591675,5.836228856396932e-11,97.90000000882061,3.2674657991533434e-10,-176.53449742245974,180.85899412229602,6998999.999591675,-5.825556579102888e-11,-3.5278578190071393e-12,1.1483429370732547,6.548774280537414e-12,0.07547670590947524
16,2026-Jan-01 00:01:15.000,4.8156815880764246e-05,4.589321230881696,179.04844552953324,621.0005942293368,6976127.078984477,-77708.08552106148,560011.9921083078,6998999.99954286,6.533604971316101e-11,97.90000000946476,3.759233929879192e-10,-176.4428053258663,181.07619464711516,6998999.99954286,-6.521017068672949e-11,-4.053767522719226e-12,1.1483429370862885,7.534393927298308e-12,0.08086789918909909
17,2026-Jan-01 00:01:20.000,5.488285045630936e-05,4.895262015855588,178.98480731032404,621.0195039271424,6972977.652931469,-82876.17238941992,597256.3869634358,6998999.999494355,7.226518577199768e-11,97.9000000101057,4.2836520662347733e-10,-176.3396041230917,181.28188606575253,6998999.999494355,-7.211776378459102e-11,-4.6135909410424e-12,1.1483429370992575,8.58545190772414e-12,0.08625909246876902
18,2026-Jan-01 00:01:25.000,6.204894495217343e-05,5.2012000866286225,178.92112997351916,621.0396209183606,6969625.558018136,-88041.85047096499,634483.4226244572,6998999.999446159,7.914975757148104e-11,97.9000000107434,4.840372620159122e-10,-176.22808738445823,181.47926194853036,6998999.999446159,-7.89783062961851e-11,-5.206847242832186e-12,1.148342937112161,9.701251573131425e-12,0.09165028574848448
19,2026-Jan-01 00:01:30.000,6.965172884438553e-05,5.5071352699414415,178.85741102245026,621.0609428299758,6966070.891672767,-93204.96962580597,671692.0170915064,6998999.99939827,8.598994589128896e-11,97.90000001137783,5.429055518539539e-10,-176.11039434832492,181.67046153380775,6998999.99939827,-8.579187677478759e-11,-5.833067276010534e-12,1.1483429371249985,1.088111133657039e-11,0.09704147902824493
20,2026-Jan-01 00:01:35.000,7.768949782948875e-05,5.813067391869493,178.79364795093323,621.0834671469116,6962313.757211361,-98365.37978842712,708881.0889007092,6998999.999350685,9.278605987091413e-11,97.900000012009,6.049371743944005e-10,-175.98801045044016,181.85697025733307,6998999.999350685,-9.255868126419891e-11,-6.491797054845088e-12,1.1483429371377698,1.2124371769290166e-11,0.10243267230804988
21,2026-Jan-01 00:01:40.000,8.615978666512117e-05,6.1189962777819265,178.72983824268007,621.1071912123393,6958354.263834639,-103522.93097204933,746049.5571556155,6998999.999303401,9.953852859577366e-11,97.90000001263691,6.701005454835699e-10,-175.86199805109692,182.0398504793993,6998999.999303401,-9.927904580683987e-11,-7.182599717027394e-12,1.1483429371504752,1.3430399850150176e-11,0.10782386558789883
22,2026-Jan-01 00:01:45.000,9.506111175702988e-05,6.424921752300153,178.66597937070662,621.1321122280052,6954192.5266248565,-108677.47327298956,783196.3415586153,6998999.999256414,1.0624791586177315e-10,97.90000001326158,7.383658236874597e-10,-175.73313533167303,182.21988038138426,6998999.999256414,-1.0595343154251834e-10,-7.905059730027826e-12,1.148342937163115,1.4798597486234045e-11,0.11321505886779135
23,2026-Jan-01 00:01:50.000,0.00010438912436512662,6.730843639256007,178.6020687967345,621.1582272545835,6949828.666542469,-113828.85687501742,820320.3624423367,6998999.99920972,1.1291488766663665e-10,97.90000001388304,8.097048688571612e-10,-175.6020042980777,182.39764196919722,6998999.99920972,-1.1258240248223418e-10,-8.658782137079486e-12,1.1483429371756901,1.622840068240252e-11,0.118606252147727
24,2026-Jan-01 00:01:55.000,0.00011414475937627403,7.036761761649575,178.53810397058803,621.1855332120201,6945262.81042261,-118976.93205371003,857420.5408010284,6998999.999163311,1.1954021576871374e-10,97.90000001450136,8.840915205917121e-10,-175.46904748790305,182.57357778043024,6998999.999163311,-1.1916662902537377e-10,-9.44339519238602e-12,1.1483429371882012,1.771928512234763e-11,0.12399744542770544
25,2026-Jan-01 00:02:00.000,0.00012432316281145005,7.342675941606553,178.47408232958492,621.2140268799262,6940495.090971405,-124121.54918080322,894495.7983219182,6998999.999117182,1.2612474577629452e-10,97.90000001511656,9.615014691808354e-10,-175.33460656527143,182.7480294792057,6998999.999117182,-1.2570685612094088e-10,-1.0258548694819947e-11,1.1483429372006493,1.9270763581979957e-11,0.1293886387077263
26,2026-Jan-01 00:02:05.000,0.00013492466545434465,7.648586000335222,178.4100012979212,621.2437048979756,6935525.6467621215,-129262.55872854116,931545.0574165571,6998999.999071326,1.3266937300245532e-10,97.9000000157287,1.041912138966166e-09,-175.19894883536682,182.92126437070755,6998999.999071326,-1.3220387914457317e-10,-1.1103912463258869e-11,1.1483429372130354,2.0882383591711734e-11,0.1347798319877893
27,2026-Jan-01 00:02:10.000,0.0001459448329605114,7.954491758082941,178.34585828604975,621.2745637662988,6930354.6222311305,-134399.8112740217,968567.2412521357,6998999.999025736,1.3917504630118574e-10,97.90000001633781,1.1253028650518223e-09,-175.06228542006147,183.0934935768081,6998999.999025736,-1.3865854755182815e-10,-1.1979177924824607e-11,1.1483429372253608,2.2553730978154652e-11,0.14017102526789418
28,2026-Jan-01 00:02:15.000,0.00015738213032745466,8.260393034092182,178.28165069005158,621.30659984593,6924982.167673713,-139533.15750353946,1005561.2737827852,6998999.998980406,1.4564271355698616e-10,97.90000001694402,1.2116543020140696e-09,-174.9247854287662,183.26488620691816,6998999.998980406,-1.4507171063154194e-10,-1.2884051640709693e-11,1.1483429372376268,2.428441801326303e-11,0.1455622185480407
29,2026-Jan-01 00:02:20.000,0.00016923381137587057,8.566289646556045,178.21737589100084,621.3398093592562,6919408.439239696,-144662.44821692628,1042526.0797808515,6998999.998935328,1.520733140563998e-10,97.90000001754733,1.3009483387694576e-09,-174.78658559211942,183.43557899167618,6998999.998935328,-1.5144420985816384e-10,-1.3818254178181776e-11,1.1483429372498346,2.6074081708089898e-11,0.1509534118282286
30,2026-Jan-01 00:02:25.000,0.00018149968491100907,8.872181412573276,178.1530312543217,621.3741883904682,6913633.598928911,-149787.53433188674,1079460.5848681463,6998999.998890496,1.5846775689997472e-10,97.90000001814784,1.393167788376941e-09,-174.64779771937927,183.60568374034023,6998999.998890496,-1.5777685743391203e-10,-1.4781516674160373e-11,1.1483429372619856,2.792237759568785e-11,0.15634460510845777
31,2026-Jan-01 00:02:30.000,0.0001941775328427964,9.17806814810271,178.08861412913802,621.4097328860546,6907657.814586484,-154908.266888332,1116363.7155471742,6998999.998845903,1.6482689226383857e-10,97.9000000187456,1.488295915286433e-09,-174.50851454972977,183.77529319209435,6998999.998845903,-1.6407040782196435e-10,-1.5773575703984988e-11,1.1483429372740808,2.9828970256051874e-11,0.16173579838872795
32,2026-Jan-01 00:02:35.000,0.0002072641497279055,9.483949667917175,178.02412184761457,621.4464386552861,6901481.259897952,-160024.4970527088,1153234.399232333,6998999.998801544,1.7115149518175372e-10,97.90000001934065,1.5863160754754942e-09,-174.36881406798028,183.94448533174796,6998999.998801544,-1.7032554176372149e-10,-1.6794169400260087e-11,1.1483429372861214,3.179352610360748e-11,0.16712699166903897
33,2026-Jan-01 00:02:40.000,0.00022075807535078018,9.789825785556761,177.95955172428992,621.4843013707456,6895104.114384231,-165136.07612232567,1190071.56428109,6998999.9987574145,1.7744224471960266e-10,97.90000001993305,1.6872112391011288e-09,-174.22876299870714,184.11332688387736,6998999.9987574145,-1.765428458108323e-10,-1.7843032369641046e-11,1.1483429372981082,3.381570382002366e-11,0.17251818494939064
34,2026-Jan-01 00:02:45.000,0.00023465729393941633,10.09569631328151,177.89490105540088,621.5233165688496,6888526.563396385,-170242.85552967413,1226874.140025128,6998999.998713509,1.8369970804238991e-10,97.90000002052281,1.790963535765763e-09,-174.0884195104566,184.28187601702885,6998999.998713509,-1.827227967807653e-10,-1.8919890894887497e-11,1.1483429373100418,3.589514524026752e-11,0.17790937822978276
35,2026-Jan-01 00:02:50.000,0.00024895999809806615,10.401561062023413,177.83016711819704,621.5634796503913,6881748.7981102355,-175344.68684674805,1263641.0568014632,6998999.9986698255,1.8992433602073806e-10,97.90000002110999,1.897553951589473e-09,-173.94783515848113,184.45018428645486,6998999.9986698255,-1.8886575768057406e-10,-2.002445975952667e-11,1.1483429373219227,3.803146928121533e-11,0.18330057151021506
36,2026-Jan-01 00:02:55.000,0.00026366634069931535,10.707419841337767,177.76534717024657,621.6047858811226,6874771.01552082,-180441.42178935703,1300371.2459835366,6998999.99862636,1.9611644632198982e-10,97.90000002169455,2.006961791665145e-09,-173.80705672378275,184.61829847315738,6998999.99862636,-1.949719613314333e-10,-2.1156436669250226e-11,1.1483429373337513,4.022426116798243e-11,0.1886917647906873
37,2026-Jan-01 00:03:00.000,0.00027877100909824004,11.013272459353823,177.70043844873157,621.6472303923146,6867593.418436655,-185532.912221436,1337063.640012273,6998999.998583111,2.0227622001039558e-10,97.90000002227654,2.11916433919277e-09,-173.66612745540104,184.78626182617612,6998999.998583111,-2.010415073972558e-10,-2.2315498765053444e-11,1.1483429373455274,4.247306560216836e-11,0.19408295807119919
38,2026-Jan-01 00:03:05.000,0.0002942741741542119,11.319118722724697,177.63543816973325,621.6908081813697,6860216.215473839,-190619.01015935076,1373717.1724271097,6998999.998540079,2.0840369923595347e-10,97.90000002285592,2.234136523829191e-09,-173.52508806683662,184.95411505901157,6998999.998540079,-2.0707436052870647e-10,-2.350129925891432e-11,1.1483429373572507,4.477738011480127e-11,0.19947415135175034
39,2026-Jan-01 00:03:10.000,0.00031017225853486897,11.624958436576506,177.57034352750654,621.7355141124316,6852639.621050006,-195699.56777620022,1410330.7778969917,6998999.998497264,2.1449878882926178e-10,97.90000002343267,2.351850657602282e-09,-173.38397747273086,185.1218970863052,6998999.998497264,-2.130703523895814e-10,-2.4713464787435887e-11,1.148342937368921,4.713664977343359e-11,0.20486534463234035
40,2026-Jan-01 00:03:15.000,0.00032646668504272787,11.930791404456782,177.5051516937433,621.7813429170028,6844863.855378065,-200774.43740611133,1446903.3922513367,6998999.998454668,2.205612491137874e-10,97.90000002400676,2.472275994012722e-09,-173.24283359160745,185.28964582658065,6998999.998454668,-2.190291750755545e-10,-2.595159101782169e-11,1.1483429373805372,4.955025834549862e-11,0.21025653791296878
41,2026-Jan-01 00:03:20.000,0.0003431526015544585,12.236617428281974,177.4398598168242,621.8282891946175,6836889.144459835,-205843.47154853225,1483433.9525109665,6998999.9984122915,2.2659072716885093e-10,97.90000002457812,2.5953790541605476e-09,-173.10169316311354,185.4573980194851,6998999.9984122915,-2.2495041235211387e-10,-2.721524612276327e-11,1.1483429373920984,5.201753483465809e-11,0.21564773119363512
42,2026-Jan-01 00:03:25.000,0.0003602274880520707,12.542436308284183,177.3744650210587,621.8763474134729,6828715.7200794425,-210906.5228725184,1519921.396918998,6998999.998370139,2.3258673277807307e-10,97.90000002514671,2.7211228745456263e-09,-172.96059276589594,185.6251902436654,6998999.998370139,-2.3083351651336112e-10,-2.8503963206098346e-11,1.1483429374036034,5.453773840494449e-11,0.2210389244743388
43,2026-Jan-01 00:03:30.000,0.00037769084311804296,12.848247842956978,177.30896440591235,621.9255119111222,6820343.819796606,-215963.44422101567,1556364.6649717074,6998999.9983282145,2.385486691557715e-10,97.90000002571243,2.849467362870347e-09,-172.81956848982497,185.79305858899178,6998999.9983282145,-2.3667783907037756e-10,-2.981724415445187e-11,1.1483429374150507,5.711006551188853e-11,0.22643011775507912
44,2026-Jan-01 00:03:35.000,0.00039554007840841095,13.154051829000302,177.2433550452213,621.9757768951822,6811773.686939733,-221014.08861513674,1592762.6974493521,6998999.998286523,2.4447582767669735e-10,97.90000002627524,2.9803689439268095e-09,-172.67865640422158,185.96103912478526,6998999.998286523,-2.424826260719089e-10,-3.115455619130246e-11,1.1483429374264387,5.973364280526091e-11,0.23182131103585546
45,2026-Jan-01 00:03:40.000,0.00041377374102418855,13.459848061264491,177.17763398639357,622.0271364440033,6803005.57059882,-226058.3092584334,1629114.4364469568,6998999.998245069,2.503674147006534e-10,97.90000002683503,3.113780913217182e-09,-172.5378922278592,186.12916756981926,6998999.998245069,-2.482470448723545e-10,-3.251533570535871e-11,1.1483429374377656,6.24075342164606e-11,0.237212504316667
46,2026-Jan-01 00:03:45.000,0.0004323884407997165,13.765636332693173,177.1117982495966,622.0795845074402,6794039.725618253,-231095.95954116303,1665418.8254050603,6998999.998203859,2.562225576677672e-10,97.9000000273917,3.249653384269616e-09,-172.3973114595244,186.29747942288034,6998999.998203859,-2.539701905288139e-10,-3.389898789890718e-11,1.1483429374490295,6.513073990260119e-11,0.24260369759751294
47,2026-Jan-01 00:03:50.000,0.00045138224451653984,14.07141643426535,177.0458448269303,622.1331149075562,6784876.412589368,-236126.8930445495,1701674.8091404256,6998999.998162898,2.620403117118971e-10,97.90000002794515,3.387933260536564e-09,-172.25694946503023,186.46601004978157,6998999.998162898,-2.5965109269041913e-10,-3.530488672605498e-11,1.1483429374602283,6.790219568328673e-11,0.24799489087839238
48,2026-Jan-01 00:03:55.000,0.0004707522447336962,14.377188154936269,176.97977068158534,622.1877213394018,6775515.897842893,-241150.96354503944,1737881.3338767097,6998999.998122195,2.678196850434138e-10,97.90000002849528,3.5285646795814497e-09,-172.11684109331557,186.63479429946184,6998999.998122195,-2.652887407757773e-10,-3.6732379644610816e-11,1.1483429374713598,7.072078194316315e-11,0.2533860841593044
49,2026-Jan-01 00:04:00.000,0.0004904969068184365,14.68295128157729,176.9135727469862,622.2433973717737,6765958.453441204,-246168.02501855165,1774037.34727509,6998999.998081756,2.7355963497073524e-10,97.90000002904198,3.6714887995053904e-09,-171.97702097812578,186.80386680566647,6998999.998081756,-2.7088208042136127e-10,-3.818078563776663e-11,1.1483429374824219,7.358531935140465e-11,0.25877727744024803
50,2026-Jan-01 00:04:05.000,0.0005106132194269296,14.988705598914606,176.84724792591848,622.3001364480061,6756204.357170411,-251177.9316447217,1810141.798464848,6998999.998041588,2.7925909265026446e-10,97.90000002958513,3.816644299598449e-09,-171.83752312660226,186.9732615755369,6998999.998041588,-2.76430037921436e-10,-3.964940053269937e-11,1.1483429374934122,7.649457889594891e-11,0.26416847072122224
51,2026-Jan-01 00:04:10.000,0.000531097621023746,15.29445088946682,176.78079308963945,622.3579318867774,6746253.892532301,-256180.53781113995,1846193.6380739196,6998999.998001699,2.8491696370957566e-10,97.90000003012462,3.963967324836885e-09,-171.69838107904172,187.14301214936987,6998999.998001699,-2.8193152108297135e-10,-4.1137496634162594e-11,1.1483429375043284,7.944728077109079e-11,0.2695596640022259
52,2026-Jan-01 00:04:15.000,0.0005519494596536844,15.60018693348129,176.71420507697235,622.416776882912,6736107.348736075,-261175.69811758312,1882191.818259387,6998999.997962098,2.905321535817206e-10,97.90000003066031,4.113392085185765e-09,-171.55962745168986,187.31315114341098,6998999.997962098,-2.8738544407904053e-10,-4.264432900545096e-11,1.148342937515168,8.244210638892396e-11,0.27495085728325797
