Index,Time,Distance,Latitude,Longitude,Altitude,x,y,z,"Semi-Major Axis, a","Eccentricity, e","Inclination, i",RAAN,Arg. Peri.,True Anomaly,"Semi-Major Axis, a",f,g,h,k,L
1,2026-Jan-01 00:00:00.000,0.0,0.0,-180.0,620.862999999999,6998999.999999999,0.0,0.0,6999000.0,0.0,97.9,0.0,0.0,0.0,6999000.0,0.0,0.0,1.1483429368947748,0.0,0.0
2,2026-Jan-01 00:00:05.000,0.00011747256297750114,0.3059610367688436,179.93665366358033,620.8636128748209,6998898.28739775,-5186.164560510503,37374.67466423056,6998999.746348093,3.624116394671053e-08,97.89999982171071,0.0,180.0,-179.69110737858517,6998999.746348093,-3.624116394671053e-08,0.0,1.148342933287198,0.0,0.005391193278805016
3,2026-Jan-01 00:00:10.000,0.0007215299760590672,0.6119218999860032,179.87330490643524,620.8654514269484,6998593.15255466,-10372.178296417946,74748.26235953589,6998999.745788802,3.6321072880279766e-08,97.89999982892397,3.9261084553260283e-11,-179.99932040776883,180.6171056450069,6998999.745788802,-3.632107287772483e-08,-4.308087016753885e-13,1.148342933433154,7.868849920326806e-13,0.010782386460703577
4,2026-Jan-01 00:00:15.000,0.0014103050648939658,0.9178824271434134,179.809951305794,620.8685154394302,6998084.604339439,-15557.890570525919,112119.67750229377,6998999.745233508,3.640040745991727e-08,97.89999983610096,1.1739047096339314e-10,-179.9979753759784,180.92465322903365,6998999.745233508,-3.640040743719143e-08,-1.2862578051063452e-12,1.148342933578376,2.3527826821776666e-12,0.016173579643175402
5,2026-Jan-01 00:00:20.000,0.0021028467892713954,1.2238424501246357,179.74659043855885,620.8728045507297,6997372.657532997,-20743.150660632426,149487.83389627686,6998999.74468211,3.6479179665510444e-08,97.89999984324227,2.340079676512613e-10,-179.9959785306462,181.2315489995133,6998999.74468211,-3.647917957565604e-08,-2.5603964679519974e-12,1.148342933722876,4.69007313227705e-12,0.021564772826225875
6,2026-Jan-01 00:00:25.000,0.002796908745454523,1.529801800698443,179.6832198799897,620.8783182547697,6996457.3328279955,-25927.807857678497,186851.64543997266,6998999.744134531,3.6557398278277146e-08,97.8999998503483,3.887399672162715e-10,-179.9933430901642,181.53780617483855,6998999.744134531,-3.6557398031533815e-08,-4.247421361623415e-12,1.1483429338666622,7.791268366676737e-12,0.0269559660098605
7,2026-Jan-01 00:00:30.000,0.0034920378936912264,1.8357603104804727,179.6198372031552,620.8850559009901,6995338.656828259,-31111.711470128423,224210.0261581511,6998999.743590715,3.6635069397499005e-08,97.89999985741915,5.812146527691622e-10,-179.99008196004664,181.84343766052424,6998999.743590715,-3.6635068848623925e-08,-6.3416207013139096e-12,1.1483429340097369,1.1648916295797937e-11,0.032347159194084804
8,2026-Jan-01 00:00:35.000,0.0041880637223608045,2.1417178108948067,179.5564399783831,620.8930166944302,6994016.662047991,-36294.710828349285,261561.89023342836,6998999.743050624,3.6712196545922165e-08,97.89999986445476,8.1105720565058e-10,-179.98620782467233,182.14845614094997,6998999.743050624,-3.6712195482267384e-08,-8.837318919739543e-12,1.148342934152098,1.6255504667483036e-11,0.037738352378904265
9,2026-Jan-01 00:00:40.000,0.004884919684513687,2.4476741331354557,179.4930257727093,620.9021996958246,6992491.386910837,-41476.6552889903,298906.152037826,6998999.742514231,3.678878128444909e-08,97.89999987145485,1.0778869965885835e-09,-179.9817332030428,182.4528741351179,6998999.742514231,-3.678877941477895e-08,-1.1728843415810592e-11,1.1483429342937408,2.160340477114861e-11,0.043129545564324245
10,2026-Jan-01 00:00:45.000,0.005582579112870155,2.75362910812774,179.429592149325,620.9126038217163,6990762.875748757,-46657.39423936088,336241.7261643246,6998999.741981524,3.6864823618479615e-08,97.89999987841904,1.3813154417827747e-09,-179.9766704917189,182.7567040395895,6998999.741981524,-3.686482056251644e-08,-1.5010498894609835e-11,1.148342934434657,2.768482846864059e-11,0.04852073875034997
