Index,Time,Distance,Latitude,Longitude,Altitude,x,y,z,"Semi-Major Axis, a","Eccentricity, e","Inclination, i",RAAN,Arg. Peri.,True Anomaly,"Semi-Major Axis, a",f,g,h,k,L
1,2026-Jan-01 00:00:00.000,0.0,0.0,-180.0,620.862999999999,6998999.999999999,0.0,0.0,6999000.0,0.0,97.9,0.0,0.0,0.0,6999000.0,0.0,0.0,1.1483429368947748,0.0,0.0
2,2026-Jan-01 00:00:05.000,1.527524932725388e-07,0.30596103663690355,179.93665366262945,620.8636128785116,6998898.287401441,-5186.164676662102,37374.67464813328,6998999.999670182,4.7123586344939e-11,97.89999999976817,0.0,180.0,-179.69110737858517,6998999.999670182,-4.7123586344939e-11,0.0,1.148342936890084,0.0,0.005391193278805016
3,2026-Jan-01 00:00:10.000,1.3457855268636239e-06,0.6119219052649089,179.87330490380936,620.8654514417341,6998593.15256204,-10372.178617174646,74748.26300450442,6998999.999753123,3.5273381403599624e-11,97.89999999869846,-5.8223047448345695e-12,179.89622497020918,-179.27843972738762,6998999.999753123,-3.5273323546394765e-11,6.388767612409237e-14,1.148342936868439,-1.166927579456313e-13,0.010782386557367428
4,2026-Jan-01 00:00:15.000,3.0019580706650297e-06,0.9178824378523148,179.809951301535,620.8685154727456,6998084.604350511,-15557.89109074505,112119.67881080975,6998999.99983554,2.3499372183569814e-11,97.89999999763326,-1.7418160606568332e-11,179.5346620986055,-178.60798423437615,6998999.99983554,-2.3498597159008755e-11,1.9085224798343805e-13,1.1483429368468854,-3.4910113581490505e-13,0.016173579835847187
5,2026-Jan-01 00:00:20.000,5.2229614426011845e-06,1.2238424662818943,179.74659043270833,620.8728046100271,6997372.65754775,-20743.151375189645,149487.83587078715,6998999.999917444,1.1803942851698478e-11,97.8999999965725,-3.474046766277719e-11,178.15463441920937,-176.9190639335712,6998999.999917444,-1.1797821051839798e-11,3.801121872938392e-13,1.1483429368254214,-6.96281139755733e-13,0.021564773114245032
6,2026-Jan-01 00:00:25.000,8.089517005393837e-06,1.5298018223216328,179.683219872589,620.8783183475202,6996457.332846415,-25927.808761467546,186851.6480828894,6998999.999998847,6.533746472157159e-13,97.89999999551613,-5.7742908971965755e-11,105.06975339321762,-103.52529028616962,6998999.999998847,-1.69874008498613e-13,6.309051044815491e-13,1.1483429368040463,-1.1573044687058604e-12,0.026955966392561696
7,2026-Jan-01 00:00:30.000,1.1638933849974767e-05,1.8357603375863836,179.6198371942454,620.8850560346805,6995338.65685032,-31111.71255806098,224210.0294718522,6999000.000079756,1.1424906955913e-11,97.89999999446412,-8.637923305774289e-11,4.731900938056969,-2.8785452095980846,6999000.000079756,1.138596642773129e-11,9.424794203828655e-13,1.1483429367827598,-1.731244133678681e-12,0.032347159670797904
8,2026-Jan-01 00:00:35.000,1.588767902065704e-05,2.141717843499443,179.55643996800504,620.8930168765644,6994016.662073666,-36294.71209535518,261561.89422025732,6999000.000160174,2.290776855191746e-11,97.89999999341654,-1.2060256334377297e-10,3.2885333125767344,-1.1262849627059608,6999000.000160174,2.287004671871827e-11,1.3140864171972399e-12,1.1483429367615623,-2.4171606172063428e-12,0.03773835294895439
9,2026-Jan-01 00:00:40.000,2.0842730395230776e-05,2.447674171254038,179.4930257609035,620.9021999339192,6992491.386940087,-41476.65673001769,298906.15670009196,6999000.000240106,3.4326793199184836e-11,97.8999999923734,-1.603649382473982e-10,2.913840653470941,-0.4426996821872638,6999000.000240106,3.428241231353596e-11,1.7449748721171447e-12,1.148342936740455,-3.214092655728179e-12,0.04312954622703192
10,2026-Jan-01 00:00:45.000,2.6506144302543866e-05,2.7536291517747054,179.42959213613182,620.912604123312,6990762.875781548,-46657.39584937666,336241.73150430294,6999000.000319552,4.5677566541250384e-11,97.89999999133478,-2.056170402606609e-10,2.803829329688067,-0.023795736990475127,6999000.000319552,4.5622884568133175e-11,2.2343877938156242e-12,1.1483429367194393,-4.1210518097336224e-12,0.048520739505031274
11,2026-Jan-01 00:00:50.000,3.287783285168853e-05,3.0595826156785315,179.36613665248206,620.924228217247,6988831.1788370395,-51836.77887579838,373567.53347834275,6999000.000398511,5.695905771801997e-11,97.89999999030077,-2.5630794178654085e-10,2.7991162705443595,0.289809943568153,6999000.000398511,5.689109933546323e-11,2.7815593697035728e-12,1.148342936698517,-5.13701736971926e-12,0.05391193278295326
12,2026-Jan-01 00:00:55.000,3.995619494931341e-05,3.3655343932362567,179.3026568637908,620.9370708443234,6986696.352251128,-57014.655271063995,410882.4777517105,6999000.000476982,6.81707268503502e-11,97.89999998927148,-3.123852109028191e-10,2.8467800493838276,0.5510387861446073,6999000.000476982,6.808659873783969e-11,3.3857158205415493e-12,1.1483429366776898,-6.260938475946822e-12,0.05930312606079872
13,2026-Jan-01 00:01:00.000,4.773907330835055e-05,3.6714843143332034,179.23915031837993,620.9511304894099,6984358.4580723215,-62190.87454074462,448185.47976948327,6999000.000554964,7.931214957369859e-11,97.89999998824699,-3.737949987192428e-10,2.92418946722869,0.7825219897166638,6999000.000554964,7.920887790229856e-11,4.046076057057624e-12,1.1483429366569597,-7.491735869287379e-12,0.0646943193385685
14,2026-Jan-01 00:01:05.000,5.6223777084864555e-05,3.9774322084300247,179.17561455849574,620.9664054938257,6981817.564251271,-67365.2862385758,485475.4553238385,6999000.000632455,9.038296626964069e-11,97.89999998722739,-4.404822913424054e-10,3.020043825744973,0.9955602526182927,6999000.000632455,9.025743923557782e-11,4.761854085856006e-12,1.1483429366363287,-8.828306941193496e-12,0.07008551261626352
15,2026-Jan-01 00:01:10.000,6.540728594913138e-05,4.283377904523243,179.1120471197438,620.9828940555388,6979073.74463878,-72537.73997082992,522751.3205855661,6999000.000709454,1.0138289011497348e-10,97.89999998621278,-5.123912237470652e-10,3.1280701038275653,1.1964265959546003,6999000.000709454,1.0123183533007822e-10,5.532262084239679e-12,1.1483429366157987,-1.0269532024422816e-11,0.07547670589388462
16,2026-Jan-01 00:01:15.000,7.528658609857985e-05,4.589321231105561,179.0484455305217,621.000594229403,6976127.078983682,-77708.08540068731,560011.9921355707,6999000.00078596,1.123117730496422e-10,97.89999998520321,-5.894657673303944e-10,3.2445070380036376,1.3888822831984107,6999000.00078596,1.1213174863471933e-10,6.3565174171440636e-12,1.1483429365953708,-1.1814288173251405e-11,0.08086789917143274
17,2026-Jan-01 00:01:20.000,8.585777372560652e-05,4.895262016125946,178.98480731144798,621.0195039273817,6972977.652930497,-82876.1722526061,597256.38699636,6999000.000861974,1.2316959987197566e-10,97.89999998419879,-6.716500207170576e-10,3.3669627288423674,1.575319213780542,6999000.000861974,1.2295699172323977e-10,7.233845380828619e-12,1.1483429365750466,-1.3461454991895339e-11,0.08625909244890874
18,2026-Jan-01 00:01:25.000,9.711791540305967e-05,5.201200086949419,178.9211299747871,621.0396209188169,6969625.558016964,-88041.85031668964,634483.4226635223,6999000.000937498,1.3395653386508725e-10,97.8999999831995,-7.588888934163716e-10,3.493844512163861,1.7573300518808816,6999000.000937498,1.337075557305812e-10,8.16348612430916e-12,1.1483429365548268,-1.520992833661715e-11,0.0916502857263135
19,2026-Jan-01 00:01:30.000,0.00010906341195346778,5.5071352703166,178.85741102387078,621.0609428306911,6966070.891671364,-93204.96945305252,671692.0171371887,6999000.001012535,1.4467292223901688e-10,97.89999998220541,-8.51128561475455e-10,3.624052004145994,1.936015181321549,6999000.001012535,1.4438361717359712e-10,9.144699068027004e-12,1.148342936534712,-1.705862944809264e-11,0.09704147900364785
20,2026-Jan-01 00:01:35.000,0.00012169039813829468,5.813067392302911,178.79364795251476,621.083467147938,6962313.757209703,-98365.37959618433,708881.0889534821,6999000.001087088,1.5531931492718692e-10,97.89999998121651,-9.483170569035381e-10,3.7568019904990106,2.1121578163922936,6999000.001087088,1.5498555728695972e-10,1.0176768735762714e-11,1.1483429365147022,-1.900651676486816e-11,0.10243267228091259
21,2026-Jan-01 00:01:40.000,0.00013499540277219106,6.11899627827748,178.72983824443116,621.1071912137252,6958354.26383269,-103522.93075931107,746049.5572159487,6999000.001161165,1.6589643707737762e-10,97.89999998023279,-1.05040446127824e-09,3.8915229563860247,2.2863294719299945,6999000.001161165,1.6551393479481142e-10,1.1259006337471558e-11,1.1483429364947972,-2.1052589803688292e-11,0.10782386555810848
22,2026-Jan-01 00:01:45.000,0.00014897459961421035,6.424921752861686,178.66597937263575,621.1321122298139,6954192.52662259,-108677.47303875489,783196.3416269758,6999000.001234771,1.7640522787357883e-10,97.89999997925422,-1.1573437016308974e-09,4.027789894946328,2.4589551547953525,6999000.001234771,1.7596952447409482e-10,1.239075774479596e-11,1.1483429364749964,-2.3195905110920263e-11,0.11321505883523622
23,2026-Jan-01 00:01:50.000,0.00016362486029739047,6.730843639887353,178.60206879885013,621.1582272568727,6949828.6665398525,-113828.85661829059,820320.3625191894,6999000.001307915,1.868467775778839e-10,97.89999997828073,-1.2690903625623815e-09,4.165281045867486,2.630356625300797,6999000.001307915,1.8635325424125636e-10,1.3571400993740035e-11,1.1483429364552986,-2.5435572496910498e-11,0.11860625211229646
24,2026-Jan-01 00:01:55.000,0.00017894219259089223,7.036761762354531,178.53810397289854,621.1855332148522,6945262.810419605,-118976.9317735002,857420.5408868331,6999000.001380607,1.97222342231892e-10,97.89999997731228,-1.385603205526518e-09,4.303749814756244,2.800780477839573,6999000.001380607,1.9666621946131447e-10,1.480035128730489e-11,1.1483429364357025,-2.777076544365258e-11,0.12399744538928978
25,2026-Jan-01 00:02:00.000,0.000194923380672584,7.342675942388907,178.47408233209882,621.2140268833693,6940495.090967977,-124121.54887612486,894495.7984171337,6999000.001452855,2.0753328561474262e-10,97.89999997634877,-1.5068438714691824e-09,4.44300469789448,2.970418216129795,6999000.001452855,2.0690962487041073e-10,1.607705738113329e-11,1.1483429364162063,-3.0200715144971366e-11,0.12938863866621672
