Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.028972807000172907,-0.0,-3.8703255970345924e-06,-6.646270217938342e-07,0.015505460347025666,[0.],[-94.18543176],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.017728283999531413,-0.0,-1.782213235811755e-08,5.615694846582442e-08,-0.00023279020380987124,[-0.],[28.88789245],[-0.57091264],24946.74679629935,4267.48921844714,24123.415653559878,7655.877294851108
3,2026-Jan-01 00:00:10.000,0.01730861400028516,-0.0,-1.7713548269927504e-08,5.5936052319981905e-08,-0.00023199732927768653,[-0.],[28.81001431],[-0.57202568],24931.310418412177,4248.507911280025,24110.644934636246,7635.23801117791
4,2026-Jan-01 00:00:15.000,0.01967249500012258,-0.0,-1.7608014115741714e-08,5.5721578116256985e-08,-0.00023124129489524926,[-0.],[28.73200143],[-0.57320988],24914.763204427603,4229.454267592184,24096.724653569545,7614.563014671764
5,2026-Jan-01 00:00:20.000,0.018765023998639663,-0.0,-1.7504807934799462e-08,5.551137770236384e-08,-0.00023051291090451468,[-0.],[28.65385041],[-0.57445887],24897.1279124559,4210.324442520125,24081.67832532309,7593.8514099327285
6,2026-Jan-01 00:00:25.000,0.020407064999744762,-0.0,-1.740332344215071e-08,5.5303650861078e-08,-0.00022980441784051166,[-0.],[28.57555753],[-0.57577457],24878.42769430084,4191.114570433446,24065.52988875075,7573.102208256467
7,2026-Jan-01 00:00:30.000,0.019309954999698675,-0.0,-1.7302973375642205e-08,5.509664033802957e-08,-0.00022910821992082705,[-0.],[28.49711945],[-0.57715151],24858.686068343246,4171.820768566434,24048.303616984726,7552.314527004572
8,2026-Jan-01 00:00:35.000,0.019639594000182115,-0.0,-1.7203310273139864e-08,5.488901945324031e-08,-0.0002284184949005657,[-0.],[28.41853271],[-0.57859788],24837.92689200346,4152.439140700631,24030.024134925847,7531.487448347274
9,2026-Jan-01 00:00:40.000,0.01924962399971264,-0.0,-1.7103971115369755e-08,5.467971892706174e-08,-0.00022773047721747709,[-0.],[28.33979422],[-0.58010653],24816.174333832074,4132.965780893998,24010.71634994377,7510.620152539301
10,2026-Jan-01 00:00:45.000,0.020252214999345597,-0.0,-1.7004670543168745e-08,5.446790878692255e-08,-0.000227040384530572,[-0.],[28.26090094],[-0.58168033],24793.4528452768,4113.396777252069,23990.405451232924,7489.711831808048
