Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.030106194997642888,0.0,-1.4099551234681104e-08,-2.4212285273661756e-09,0.0005648621210259655,[0.],[-9.41854318],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.01740299000084633,0.0,-4.166828374143196e-11,1.3129538078659913e-10,-5.44265301045878e-06,[-0.],[2.88878926],[-0.57091264],24946.74679630277,4267.4892184454675,24123.415645696612,7655.877319638202
3,2026-Jan-01 00:00:10.000,0.01631687100234558,0.0,-4.141979648510058e-11,1.3079592359116552e-10,-5.424820610639242e-06,[-0.],[2.88100144],[-0.57202568],24931.310418362886,4248.507911226651,24110.64493720705,7635.2380028691505
4,2026-Jan-01 00:00:15.000,0.016233680998993805,0.0,-4.11801946639836e-11,1.3031710548737993e-10,-5.4080837693122306e-06,[-0.],[2.87320015],[-0.57320988],24914.763204307677,4229.454267484423,24096.72465261257,7614.563017247912
5,2026-Jan-01 00:00:20.000,0.01641653000115184,0.0,-4.094760554738768e-11,1.2985335279339532e-10,-5.392205270163077e-06,[-0.],[2.86538505],[-0.57445887],24897.127912247583,4210.324442355296,24081.67832777407,7593.851401385781
6,2026-Jan-01 00:00:25.000,0.01591988099971786,0.0,-4.07206420404758e-11,1.2940058127041923e-10,-5.377009435258621e-06,[-0.],[2.85755576],[-0.57577457],24878.42769398653,4191.114570208879,24065.529887654986,7573.102210581714
7,2026-Jan-01 00:00:30.000,0.016748490001191385,0.0,-4.04977711598271e-11,1.28954202430368e-10,-5.362299332650631e-06,[-0.],[2.84971195],[-0.57715151],24858.68606790545,4171.820768279444,24048.303615797002,7552.314529186999
8,2026-Jan-01 00:00:35.000,0.01638751100108493,0.0,-4.027813620666957e-11,1.2851174372709621e-10,-5.347965653817496e-06,[-0.],[2.84185328],[-0.57859788],24837.92689142495,4152.439140348548,24030.024133636998,7531.487450357527
9,2026-Jan-01 00:00:40.000,0.016538620002393145,0.0,-4.006068638940828e-11,1.2807008693113422e-10,-5.333871971599463e-06,[-0.],[2.83397943],[-0.58010653],24816.174333095725,4132.965780474151,24010.716345096294,7510.620165372157
10,2026-Jan-01 00:00:45.000,0.016578471000684658,0.0,-3.9844806353464296e-11,1.2762748142897896e-10,-5.3199384943703725e-06,[-0.],[2.82609011],[-0.58168033],24793.45284436575,4113.396776761805,23990.40544623514,7489.711844531395
11,2026-Jan-01 00:00:50.000,0.016742431002057856,0.0,-3.962985449717584e-11,1.2718207560010414e-10,-5.306080997460659e-06,[-0.],[2.81818499],[-0.58331047],24769.78713107281,4093.72821517328,23969.116879476565,7468.761693638218
12,2026-Jan-01 00:00:55.000,0.017964859998755855,0.0,-3.9415773718010124e-11,1.2673387987395905e-10,-5.292292751618126e-06,[-0.],[2.81026382],[-0.58500219],24745.202124712134,4073.956183368218,23946.87630143098,7447.768966665477
13,2026-Jan-01 00:01:00.000,0.017713470002490794,0.0,-3.920208609107435e-11,1.2628154651175773e-10,-5.278510265727182e-06,[-0.],[2.8023263],[-0.58674007],24719.722953528104,4054.0767745741823,23923.70956095144,7426.732945014696
14,2026-Jan-01 00:01:05.000,0.018578977997094626,0.0,-3.898919976868111e-11,1.2582657444503573e-10,-5.2647889427091376e-06,[-0.],[2.7943722],[-0.58853342],24693.374913479376,4034.0860914805994,23899.64266645194,7405.652950755928
15,2026-Jan-01 00:01:10.000,0.015934310999000445,0.0,-3.877747447770773e-11,1.253703130385123e-10,-5.251178188649738e-06,[-0.],[2.78640128],[-0.59038032],24666.183439125325,4013.9802501520826,23874.701740172604,7384.528401935409
16,2026-Jan-01 00:01:15.000,0.015529132000665413,0.0,-3.8567447934342554e-11,1.2491469620474903e-10,-5.237752179024848e-06,[-0.],[2.77841331],[-0.59228485],24638.174074483424,3993.7553839566663,23848.913032766923,7363.35867298001
17,2026-Jan-01 00:01:20.000,0.015925540999887744,0.0,-3.8359362992609785e-11,1.2446071028151664e-10,-5.224545715142625e-06,[-0.],[2.7704081],[-0.59423495],24609.372443904238,3973.4076475043976,23822.302850329062,7342.143237723132
18,2026-Jan-01 00:01:25.000,0.015782662001583958,0.0,-3.8153922738149245e-11,1.2401084048960033e-10,-5.211656838174066e-06,[-0.],[2.76238546],[-0.59623327],24579.80422301195,3952.9332205920073,23794.89754222733,7320.8816165104
19,2026-Jan-01 00:01:30.000,0.017023470001731766,0.0,-3.7952010402949965e-11,1.2356817269703798e-10,-5.19920942218605e-06,[-0.],[2.75434521],[-0.59828624],24549.495109756885,3932.32831214916,23766.72348871893,7299.573323782894
20,2026-Jan-01 00:01:35.000,0.017197580000356538,0.0,-3.775394018437431e-11,1.2313395154570905e-10,-5.1872505084269045e-06,[-0.],[2.74628723],[-0.60038372],24518.47079562471,3911.5891641819535,23737.807022366243,7278.218031506569
21,2026-Jan-01 00:01:40.000,0.018962657002703054,0.0,-3.756062996577974e-11,1.2271139971853423e-10,-5.175910944930489e-06,[-0.],[2.73821136],[-0.60253154],24486.756937048325,3890.7120557094886,23708.174469022324,7256.8153442764
22,2026-Jan-01 00:01:45.000,0.017979598997044377,0.0,-3.7372394156681574e-11,1.223017804958151e-10,-5.1652396581211534e-06,[-0.],[2.7301175],[-0.6047221],24454.379127064705,3869.693306689219,23677.852063170707,7235.364984066531
23,2026-Jan-01 00:01:50.000,0.017130729000200517,0.0,-3.718987979365468e-11,1.2190745021906605e-10,-5.155332235725128e-06,[-0.],[2.72200558],[-0.6069574],24421.36286725968,3848.529281926915,23646.865933155335,7213.866748672059
24,2026-Jan-01 00:01:55.000,0.01675364000038826,0.0,-3.701327041622967e-11,1.2152925460029248e-10,-5.146220991681353e-06,[-0.],[2.71387552],[-0.60923027],24387.733540041452,3827.2163949672336,23615.24209643141,7192.320437863054
25,2026-Jan-01 00:02:00.000,0.017438439001125516,0.0,-3.684310198147766e-11,1.211691972290788e-10,-5.137987718512162e-06,[-0.],[2.70572729],[-0.61154886],24353.51638128294,3805.751111960887,23583.006396162913,7170.725972880788
26,2026-Jan-01 00:02:05.000,0.01665163000143366,0.0,-3.667946927308043e-11,1.208278363850845e-10,-5.130653493734967e-06,[-0.],[2.69756087],[-0.61390651],24318.736453370562,3784.129955504419,23550.18450040081,7149.083312266102
27,2026-Jan-01 00:02:10.000,0.016397460996813606,0.0,-3.652242410798186e-11,1.2050558784511676e-10,-5.12423366139197e-06,[-0.],[2.68937625],[-0.61630486],24283.41861869672,3762.349508448845,23516.80188845683,7127.3924105289025
28,2026-Jan-01 00:02:15.000,0.018814398001268273,0.0,-3.6371728302228714e-11,1.2020190343471888e-10,-5.118702824730701e-06,[-0.],[2.68117349],[-0.61873753],24247.587513631162,3740.4064176733687,23482.883759918765,7105.65343362012
29,2026-Jan-01 00:02:20.000,0.016524090999155305,0.0,-3.622731125434128e-11,1.1991678300390522e-10,-5.1140590090689025e-06,[-0.],[2.67295263],[-0.62120742],24211.26752300404,3718.2973978205096,23448.45509041907,7083.866492369053
30,2026-Jan-01 00:02:25.000,0.017898708996654022,0.0,-3.6088686873187305e-11,1.1964884306688666e-10,-5.110241347541332e-06,[-0.],[2.66471376],[-0.62370924],24174.48275513332,3696.0192349890785,23413.540560946847,7062.031794359476
31,2026-Jan-01 00:02:30.000,0.019951746999140596,0.0,-3.595550196357989e-11,1.1939712674821074e-10,-5.107207051781209e-06,[-0.],[2.65645698],[-0.62624499],24137.257017426073,3673.568790381584,23378.164530566533,7040.1496549939
32,2026-Jan-01 00:02:35.000,0.020906556001136778,0.0,-3.582717568376538e-11,1.1915990899509187e-10,-5.104880346766678e-06,[-0.],[2.64818244],[-0.62881317],24099.613792581535,3650.9430039025956,23342.35102504708,7018.220457695457
33,2026-Jan-01 00:02:40.000,0.01959700799852726,0.0,-3.5703021869715153e-11,1.18935099172902e-10,-5.10316947375792e-06,[-0.],[2.6398903],[-0.63141191],24061.576215423098,3628.1388977048455,23306.123730458716,6996.2445992262565
34,2026-Jan-01 00:02:45.000,0.016594109998550266,0.0,-3.558227418504288e-11,1.18720318852849e-10,-5.101969903603654e-06,[-0.],[2.63158077],[-0.63403761],24023.167050382846,3605.153579679935,23269.505915547194,6974.22267424788
35,2026-Jan-01 00:02:50.000,0.016584040997258853,0.0,-3.546416829824051e-11,1.1851317944972473e-10,-5.1011761502837286e-06,[-0.],[2.62325406],[-0.63669002],23984.40866966171,3581.984246890399,23232.520492971602,6952.155199790146
36,2026-Jan-01 00:02:55.000,0.016908060002606362,0.0,-3.5347911384592936e-11,1.1831117387013905e-10,-5.10067709718834e-06,[-0.],[2.61491046],[-0.63936876],23945.323032085682,3558.628188940371,23195.189896524924,6930.042955292713
37,2026-Jan-01 00:03:00.000,0.01798517899806029,0.0,-3.5232651812763025e-11,1.1811158055844581e-10,-5.100351769438956e-06,[-0.],[2.60655022],[-0.64207215],23905.931662676587,3535.0827912817153,23157.536165674745,6907.8866332073885
38,2026-Jan-01 00:03:05.000,0.016282721000607125,0.0,-3.511755055278397e-11,1.1791169719357694e-10,-5.10007936267326e-06,[-0.],[2.59817367],[-0.64479876],23866.255632954388,3511.3455384530207,23119.580855261887,6885.687075735374
39,2026-Jan-01 00:03:10.000,0.01600488099938957,0.0,-3.500172213139154e-11,1.1770864212509737e-10,-5.099730628847914e-06,[-0.],[2.58978118],[-0.64754724],23826.31554198587,3487.4140172486796,23081.34501443051,6863.445283442121
40,2026-Jan-01 00:03:15.000,0.016296191002766136,0.0,-3.488437056316959e-11,1.1749981368749622e-10,-5.099187717196156e-06,[-0.],[2.58137314],[-0.65031338],23786.13149819221,3463.285919815421,23042.849215228493,6841.162259143333
41,2026-Jan-01 00:03:20.000,0.016318920999765396,0.0,-3.4764655944343415e-11,1.1728244047677883e-10,-5.098324716694461e-06,[-0.],[2.57294995],[-0.65309633],23745.72310192652,3438.9590466738237,23004.11350668535,6818.839104246648
42,2026-Jan-01 00:03:25.000,0.017483938998339,0.0,-3.4641975520844314e-11,1.170545290267266e-10,-5.097048848513799e-06,[-0.],[2.56451209],[-0.65589742],23705.109428830852,3414.431309662439,22965.157389232678,6796.477049841349
43,2026-Jan-01 00:03:30.000,0.016176750999875367,0.0,-3.451557139560238e-11,1.168135435471138e-10,-5.0952431502489e-06,[-0.],[2.55606003],[-0.65871402],23664.30901397886,3389.700734802036,22925.99982032408,6774.07738508344
44,2026-Jan-01 00:03:35.000,0.01576639199993224,0.0,-3.4384929989854686e-11,1.1655775413402672e-10,-5.092825179437144e-06,[-0.],[2.54759432],[-0.66154665],23623.339836810534,3364.7654650779127,22886.65917782566,6751.641530655266
45,2026-Jan-01 00:03:40.000,0.0169689299982565,0.0,-3.424933789540333e-11,1.1628473623118181e-10,-5.08968162843592e-06,[-0.],[2.53911551],[-0.66438805],23582.219306861596,3339.6237631379126,22847.15326426352,6729.170976835401
46,2026-Jan-01 00:03:45.000,0.016492280999955256,0.0,-3.410844822829699e-11,1.1599329006263375e-10,-5.085752218297189e-06,[-0.],[2.53062422],[-0.66724214],23540.964250290326,3314.2740139042903,22807.499281093682,6706.667325549961
47,2026-Jan-01 00:03:50.000,0.017161969997687265,0.0,-3.3961864642130165e-11,1.1568203433477084e-10,-5.080968392087868e-06,[-0.],[2.52212106],[-0.67010635],23499.590897200884,3288.7147270971786,22767.71383087366,6684.132240424071
48,2026-Jan-01 00:03:55.000,0.01628684100069222,0.0,-3.38091357746868e-11,1.1534938294790452e-10,-5.075252231300583e-06,[-0.],[2.51360675],[-0.67297705],23458.11486976235,3262.944539667922,22727.812863469273,6661.567589917177
49,2026-Jan-01 00:04:00.000,0.01824551900062943,0.0,-3.365012264830849e-11,1.1499480293600616e-10,-5.0685718084437e-06,[-0.],[2.50508198],[-0.67585646],23416.551171120183,3236.962218140329,22687.811731193604,6638.975222221568
