Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.027331417000368674,0.0,-1.726639771576501e-10,-1.1781411013380184e-09,4.028183723267353e-05,[0.],[-9.41854318],[-0.5698741],24961.05000035798,4286.402009661504,-4286.397766822769,-29247.452010019064
2,2026-Jan-01 00:00:05.000,0.016738034000354673,-0.0,-6.345158471537086e-09,-1.0072000761702608e-09,-0.00025083113023027114,[-0.],[2.88878926],[-0.57091264],24946.746796302745,4267.4892184454575,25296.53502622271,4015.450854308308
3,2026-Jan-01 00:00:10.000,0.016367983000236563,-0.0,-6.332470738429313e-09,-1.0047975395560159e-09,-0.0002505067277134505,[-0.],[2.88100144],[-0.57202568],24931.310418362656,4248.507911226462,25278.645393000763,4011.0600969782454
4,2026-Jan-01 00:00:15.000,0.01635142499981157,-0.0,-6.320521526814769e-09,-1.0025727420399548e-09,-0.00025022204368468947,[-0.],[2.87320015],[-0.57320988],24914.763204307288,4229.4542674841305,25259.651123221593,4006.7322897550926
5,2026-Jan-01 00:00:20.000,0.016194124000321608,-0.0,-6.30906883100226e-09,-1.000486553670005e-09,-0.00024996732796674586,[-0.],[2.86538505],[-0.57445887],24897.12791224708,4210.3244423549795,25239.573836791908,4002.4692899189754
6,2026-Jan-01 00:00:25.000,0.016422743000021,-0.0,-6.2979100845487e-09,-9.985061560687627e-10,-0.00024973436894356606,[-0.],[2.85755576],[-0.57577457],24878.427693985966,4191.114570208621,25218.435536887893,3998.27288607761
7,2026-Jan-01 00:00:30.000,0.016362943000331143,-0.0,-6.286844502635873e-09,-9.965991108908946e-10,-0.00024951500161192,[-0.],[2.84971195],[-0.57715151],24858.686067904997,4171.82076827933,25196.258589750192,3994.145059225507
8,2026-Jan-01 00:00:35.000,0.016286495000258583,-0.0,-6.275721640467992e-09,-9.94740981865527e-10,-0.0002493030335441942,[-0.],[2.84185328],[-0.57859788],24837.926891424708,4152.439140348679,25173.06569137871,3990.087756750815
9,2026-Jan-01 00:00:40.000,0.01620360399965648,-0.0,-6.264416313071065e-09,-9.9291136896847e-10,-0.00024909325394418467,[-0.],[2.83397944],[-0.58010653],24816.17433309594,4132.965780474626,25148.879842706447,3986.1030085983602
10,2026-Jan-01 00:00:45.000,0.01684215299974312,-0.0,-6.252831767952494e-09,-9.910943719467646e-10,-0.00024888156264496947,[-0.],[2.82609011],[-0.58168033],24793.452844366562,4113.396776762718,25123.72431891302,3982.192820609072
11,2026-Jan-01 00:00:50.000,0.016277283999897918,-0.0,-6.240909670909119e-09,-9.89280195956368e-10,-0.00024866537199193977,[-0.],[2.81818499],[-0.58331047],24769.787131074496,4093.7282151747418,25097.62264410266,3978.3593028322202
12,2026-Jan-01 00:00:55.000,0.016180033999717125,-0.0,-6.228629745556042e-09,-9.874650573265171e-10,-0.0002484435994118611,[-0.],[2.81026381],[-0.58500219],24745.202124714895,4073.9561833703397,25070.59855959677,3974.6045366599765
13,2026-Jan-01 00:01:00.000,0.01636826399999336,-0.0,-6.215982663204524e-09,-9.856469208274322e-10,-0.0002482155925995618,[-0.],[2.80232629],[-0.58674007],24719.72295353232,4054.0767745770877,25042.675998330888,3970.930715934291
14,2026-Jan-01 00:01:05.000,0.016673154000272916,-0.0,-6.203005897241601e-09,-9.838311608664794e-10,-0.00024798256535794953,[-0.],[2.7943722],[-0.58853342],24693.374913485328,4034.0860914844047,25013.87905350481,3967.34004040313
15,2026-Jan-01 00:01:10.000,0.01643381500025498,-0.0,-6.18977236645275e-09,-9.820287540991342e-10,-0.0002477471542553563,[-0.],[2.78640128],[-0.59038032],24666.183439133314,4013.980250156914,24984.231948322882,3963.8346484777144
16,2026-Jan-01 00:01:15.000,0.01639624300014475,-0.0,-6.1763616893557295e-09,-9.802517917081144e-10,-0.00024751227606190166,[-0.],[2.77841332],[-0.59228485],24638.174074493825,3993.7553839626526,24953.75901198149,3960.416862163871
17,2026-Jan-01 00:01:20.000,0.01628040500008865,-0.0,-6.1628678262292044e-09,-9.785146210669371e-10,-0.00024728143739478756,[-0.],[2.7704081],[-0.59423495],24609.372443917422,3973.4076475116753,24922.484644045955,3957.0888594631047
