Index,Time,Distance,Latitude,Longitude,Altitude,x,y,z,"Semi-Major Axis, a","Eccentricity, e","Inclination, i",RAAN,Arg. Peri.,True Anomaly,"Semi-Major Axis, a",f,g,h,k,L
1,2026-Jan-01 00:00:00.000,0.0,0.0,-180.0,620.862999999999,6998999.999999999,0.0,0.0,6999000.0,0.0,97.9,0.0,0.0,0.0,6999000.0,0.0,0.0,1.1483429368947748,0.0,0.0
2,2026-Jan-01 00:00:05.000,0.0003334247494755948,0.30596103701189303,179.93665366533187,620.8636128782537,6998898.287401183,-5186.164346552872,37374.67469393831,6998999.981872024,2.590080871739713e-09,97.89999949370745,0.0,180.0,-179.69110737858517,6998999.981872024,-2.590080871739713e-09,0.0,1.1483429266502487,0.0,0.005391193278805016
3,2026-Jan-01 00:00:10.000,0.0006600663336739504,0.6119219056154565,179.873304909193,620.8654514409938,6998593.1525618145,-10372.177959572793,74748.26304731541,6999000.001935352,2.7690826041839166e-10,97.89999950674292,7.095075666973363e-11,3.1993533527583184,-2.5815681103189245,6999000.001935352,2.764766695773439e-10,1.545431549309185e-11,1.1483429269140135,1.4220209633814746e-12,0.01078238655203715
4,2026-Jan-01 00:00:15.000,0.0009754523986809768,0.9178824386047693,179.80995130946414,620.8685154718803,6998084.604350317,-15557.890122276733,112119.67890270047,6999000.022019725,3.146258110966659e-09,97.89999951978645,2.129441474279408e-10,0.8449177699387143,0.08176009397779377,6999000.022019725,3.1459160211818433e-09,4.639491884775644e-11,1.1483429271779415,4.2679043318885046e-12,0.016173579834407596
5,2026-Jan-01 00:00:20.000,0.0012821686333888316,1.2238424678630573,179.74659044304735,620.8728046099804,6997372.657547296,-20743.15011250049,149487.83606388944,6999000.04212248,6.018489050362535e-09,97.89999953283669,4.260541180591534e-10,0.8839365223398489,0.3516339635067613,6999000.04212248,6.017772831495084e-09,9.284717471941283e-11,1.1483429274420052,8.539132154909564e-12,0.02156477312592539
6,2026-Jan-01 00:00:25.000,0.0015863099353082444,1.5298018251586505,179.68321988520225,620.8783183498243,6996457.332845118,-25927.807221220093,186851.64842938344,6999000.062240199,8.892822786590218e-09,97.89999954589177,7.103260139945049e-10,0.9975922855168086,0.5468708227132214,6999000.062240199,8.891474880701507e-09,1.5482751548846738e-10,1.1483429277061674,1.423661326311223e-11,0.026955966426597082
7,2026-Jan-01 00:00:30.000,0.001894780863303746,1.8357603421066153,179.61983720899727,620.8850560414633,6995338.656847313,-31111.710756931556,224210.03002395417,6999000.082368796,1.1768648397829977e-08,97.89999955894949,1.0657674664911909e-09,1.131230128758995,0.7221256023079698,6999000.082368796,1.1766354684453292e-08,2.3234145430847035e-10,1.148342927970382,2.136050060592378e-11,0.03234715973642625
8,2026-Jan-01 00:00:35.000,0.002214707983307149,2.141717850130323,179.55643998475983,620.8930168905267,6994016.662067777,-36294.71005003013,261561.89503020546,6999000.102503622,1.464527948241081e-08,97.89999957200713,1.4923411465750264e-09,1.27307574209725,0.8891726122602139,6999000.102503622,1.4641664443113577e-08,3.253820111601318e-10,1.1483429282345958,2.99100460234012e-11,0.03773835305541309
9,2026-Jan-01 00:00:40.000,0.002553084336810272,2.4476741804229203,179.49302577952565,620.9021999583636,6992491.386929863,-41476.654457189245,298906.1578201317,6999000.122639525,1.752195839325515e-08,97.89999958506178,1.9899582150515557e-09,1.4190652244540376,1.052075753647378,6999000.122639525,1.751658448930762e-08,4.3392829351426846e-10,1.1483429284987485,3.988346896896093e-11,0.04312954638355412
10,2026-Jan-01 00:00:45.000,0.002916483297096883,2.7536291639087,179.42959215648574,620.9126041621184,6990762.87576524,-46657.39336573851,336241.73298667005,6999000.142771047,2.039788439757797e-08,97.89999959811023,2.5584768293268886e-09,1.567412154854923,1.2126214474436123,6999000.142771047,2.039025220706197e-08,5.579451849055148e-10,1.1483429287627762,5.127792658253487e-11,0.04852073972084188
