Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.04613944399898173,-0.0,-1.182419217602531e-05,-2.030495221665822e-06,0.031580382291599214,[0.],[-141.27814764],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.024100208000163548,-0.0,-3.968320048786478e-08,1.250404497961402e-07,-0.00034555761528834715,[-0.],[43.33183841],[-0.57091264],24946.746796292315,4267.489218450603,24123.415655167744,7655.877289763779
3,2026-Jan-01 00:00:10.000,0.024198438000894384,-0.0,-3.9425526145950824e-08,1.2449839364066944e-07,-0.0003442418453637482,[-0.],[43.21502103],[-0.57202568],24931.310418513167,4248.507911390176,24110.644946745968,7635.237973328753
4,2026-Jan-01 00:00:15.000,0.02555428499908885,-0.0,-3.917471948795654e-08,1.2397066393794403e-07,-0.0003429806766283576,[-0.],[43.09800177],[-0.57320988],24914.76320467264,4229.454267814403,24096.724662280703,7614.562988029975
5,2026-Jan-01 00:00:20.000,0.02933335700072348,-0.0,-3.892917065508524e-08,1.2345247710277852e-07,-0.0003417604465587907,[-0.],[42.9807753],[-0.57445887],24897.127912880613,4210.324442859808,24081.678330700142,7593.851394461768
6,2026-Jan-01 00:00:25.000,0.02481337000062922,-0.0,-3.8687525101055325e-08,1.2293981641980346e-07,-0.0003405695946088275,[-0.],[42.86333591],[-0.57577457],24878.427694940474,4191.114570895987,24065.529897740886,7573.102182045184
7,2026-Jan-01 00:00:30.000,0.022636259000137215,-0.0,-3.844847699179472e-08,1.2242877975239783e-07,-0.0003393968563036549,[-0.],[42.7456788],[-0.57715151],24858.6860692325,4171.820769157217,24048.30362617581,7552.314500991381
8,2026-Jan-01 00:00:35.000,0.023746993001623196,-0.0,-3.821102574397969e-08,1.219164048512407e-07,-0.0003382335479879286,[-0.],[42.62779876],[-0.57859788],24837.926893176642,4152.439141425037,24030.024140911424,7531.487433518063
9,2026-Jan-01 00:00:40.000,0.022109961000751355,-0.0,-3.79743680152703e-08,1.2140033173768427e-07,-0.0003370726358773668,[-0.],[42.50969115],[-0.58010653],24816.174335323005,4132.9657817574125,24010.716349349288,7510.62015984117
10,2026-Jan-01 00:00:45.000,0.022556358999281656,-0.0,-3.773786865540863e-08,1.2087871899628387e-07,-0.0003359085064487982,[-0.],[42.3913511],[-0.58168033],24793.45284711883,4113.396778259864,23990.40545776496,7489.7118175364285
11,2026-Jan-01 00:00:50.000,0.023393400999339065,-0.0,-3.750115482781414e-08,1.2035054835677908e-07,-0.00033473781816513356,[-0.],[42.27277448],[-0.58331047],24769.787134401024,4093.7282168941365,23969.116888053064,7468.761678095181
12,2026-Jan-01 00:00:55.000,0.022599557998546516,-0.0,-3.7264063895960865e-08,1.198154690611825e-07,-0.00033355907604339823,[-0.],[42.15395675],[-0.58500219],24745.20212866416,4073.9561853198593,23946.876313966386,7447.768940558436
13,2026-Jan-01 00:01:00.000,0.025563578999936,-0.0,-3.702653620116726e-08,1.1927345553110927e-07,-0.0003323716866511094,[-0.],[42.03489405],[-0.58674007],24719.72295815201,4054.076776764578,23923.709574036933,7426.732919448705
14,2026-Jan-01 00:01:05.000,0.026369701001385693,-0.0,-3.678875036417131e-08,1.1872524852819405e-07,-0.00033117719280636976,[-0.],[41.91558264],[-0.58853342],24693.3749188222,4034.0860939176596,23899.64267006141,7405.652958249993
