Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.02899923199947807,0.0,-8.936586167629542e-07,-1.5346245427377956e-07,0.007160425084965761,[0.],[-47.09271588],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.017720888999974704,0.0,-1.6528007859031055e-09,5.207920501928771e-09,-4.317730604189666e-05,[-0.],[14.44394626],[-0.57091264],24946.746796301974,4267.489218445849,24123.415652080363,7655.877299520849
3,2026-Jan-01 00:00:10.000,0.017538748999868403,0.0,-1.6406912666403157e-09,5.180994283421161e-09,-4.297682039229172e-05,[-0.],[14.40500722],[-0.57202568],24931.310418374047,4248.507911238839,24110.64492965803,7635.238026750758
4,2026-Jan-01 00:00:15.000,0.016996859998471336,0.0,-1.6288919740652023e-09,5.154722762960937e-09,-4.278359684260983e-05,[-0.],[14.36600077],[-0.57320988],24914.76320433467,4229.454267508996,24096.7246485791,7614.563030114035
5,2026-Jan-01 00:00:20.000,0.01682664999862027,0.0,-1.61733388404623e-09,5.128901293002436e-09,-4.259587910817053e-05,[-0.],[14.32692524],[-0.57445887],24897.12791229428,4210.324442392843,24081.67832375426,7593.851414307357
6,2026-Jan-01 00:00:25.000,0.016983010000330978,0.0,-1.6059604564184813e-09,5.103362964991915e-09,-4.2412221870269146e-05,[-0.],[14.2877788],[-0.57577457],24878.427694056794,4191.114570259988,24065.529887126042,7573.102212521693
7,2026-Jan-01 00:00:30.000,0.01684315999955288,0.0,-1.5947158729678575e-09,5.07794153136061e-09,-4.223118279891411e-05,[-0.],[14.24855972],[-0.57715151],24858.686068003026,4171.820768344711,24048.303622181185,7552.31450921551
8,2026-Jan-01 00:00:35.000,0.017398478999893996,0.0,-1.5835598936724098e-09,5.052518860496146e-09,-4.2051716912298584e-05,[-0.],[14.20926641],[-0.57859788],24837.926891553583,4152.43914042856,24030.024129732832,7531.48746328251
9,2026-Jan-01 00:00:40.000,0.01679651000085869,0.0,-1.5724575160944852e-09,5.026992517477833e-09,-4.1872907457809486e-05,[-0.],[14.16989717],[-0.58010653],24816.174333259107,4132.965780569494,24010.71634465772,7510.620167366547
10,2026-Jan-01 00:00:45.000,0.016827839999677963,0.0,-1.5613828283315255e-09,5.001288150389917e-09,-4.169406942021421e-05,[-0.],[14.13045053],[-0.58168033],24793.45284456745,4113.396776873063,23990.40544584109,7489.711846522385
11,2026-Jan-01 00:00:50.000,0.01709171000038623,0.0,-1.5503185356805592e-09,4.975358392138594e-09,-4.151474096632388e-05,[-0.],[14.09092496],[-0.58331047],24769.78713131638,4093.7282153010456,23969.11687910821,7468.76169569818
12,2026-Jan-01 00:00:55.000,0.016891620000023977,0.0,-1.5392588491777444e-09,4.949192380883325e-09,-4.1334763804212804e-05,[-0.],[14.05131901],[-0.58500219],24745.202125000964,4073.9561835130658,23946.87631130921,7447.768935942797
13,2026-Jan-01 00:01:00.000,0.017063900000721333,0.0,-1.5281982755077876e-09,4.922779902624152e-09,-4.115398483785122e-05,[-0.],[14.01163151],[-0.58674007],24719.72295386569,4054.076774736702,23923.70956066662,7426.732947144564
14,2026-Jan-01 00:01:05.000,0.02049699799863447,0.0,-1.5171459011049942e-09,4.896157724272087e-09,-4.097264375584915e-05,[-0.],[13.97186097],[-0.58853342],24693.374913869047,4034.0860916613738,23899.64266620273,7405.65295295796
15,2026-Jan-01 00:01:10.000,0.019691158000568976,0.0,-1.5061179290700925e-09,4.869385601367859e-09,-4.0791174315665367e-05,[-0.],[13.93200641],[-0.59038032],24666.183439570385,4013.9802503516944,23874.701736634383,7384.528414969832
