Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.11668945299970801,-0.0,-5.133056821498967e-06,-8.814680270273114e-07,0.02056426701302941,[0.],[-94.18543176],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.025175738999678288,-0.0,-8.913637065362199e-09,2.8086574999616836e-08,-0.00011642868242194964,[-0.],[28.88789243],[-0.57091264],24946.746796298212,4267.4892184476885,24123.41565270675,7655.877297535886
3,2026-Jan-01 00:00:10.000,0.025319485999716562,-0.0,-8.846432011551283e-09,2.793536771376303e-08,-0.00011586321223022532,[-0.],[28.81001426],[-0.57202568],24931.310418427656,4248.5079112975545,24110.644937285375,7635.23800287276
4,2026-Jan-01 00:00:15.000,0.028686976000244613,-0.0,-8.780865659432442e-09,2.7787556799012076e-08,-0.00011531673783646167,[-0.],[28.73200137],[-0.57320988],24914.76320446457,4229.454267627416,24096.72465624154,7614.563006356606
5,2026-Jan-01 00:00:20.000,0.024337011000170605,-0.0,-8.716570216072907e-09,2.7642052668498814e-08,-0.0001147845772541847,[-0.],[28.65385031],[-0.57445887],24897.12791251919,4210.324442573807,24081.678331477295,7593.851390653726
6,2026-Jan-01 00:00:25.000,0.026678910999180516,-0.0,-8.65323958168754e-09,2.7497951343252403e-08,-0.00011426281269205485,[-0.],[28.57555747],[-0.57577457],24878.42769439511,4191.114570506325,24065.52989148012,7573.102199933184
7,2026-Jan-01 00:00:30.000,0.02531238100164046,-0.0,-8.590576981816303e-09,2.735436975586984e-08,-0.00011374760641949946,[-0.],[28.49711935],[-0.57715151],24858.6860684729,4171.820768659242,24048.303623187756,7552.3145077307245
8,2026-Jan-01 00:00:35.000,0.02443751600003452,-0.0,-8.528360175984954e-09,2.72106542287829e-08,-0.00011323606699971017,[-0.],[28.4185327],[-0.57859788],24837.926892172927,4152.439140814128,24030.02413431804,7531.487450908006
9,2026-Jan-01 00:00:40.000,0.023299026001041057,-0.0,-8.466406179545681e-09,2.7066270527758194e-08,-0.00011272579350730289,[-0.],[28.33979425],[-0.58010653],24816.17433404551,4132.965781028932,24010.716345948556,7510.620166091081
10,2026-Jan-01 00:00:45.000,0.026316240000596736,-0.0,-8.4045739887709e-09,2.692081378944983e-08,-0.00011221491793774138,[-0.],[28.26090093],[-0.58168033],24793.452845538228,4113.396777409187,23990.405450713715,7489.711834422846
11,2026-Jan-01 00:00:50.000,0.02496201899884909,-0.0,-8.342777307903296e-09,2.6774050759546995e-08,-0.00011170228293747801,[-0.],[28.1818498],[-0.58331047],24769.78713248847,4093.7282159166775,23969.116884149058,7468.761683745455
12,2026-Jan-01 00:00:55.000,0.02367096499983745,-0.0,-8.28098206743983e-09,2.662591371056698e-08,-0.00011118741904445162,[-0.],[28.10263799],[-0.58500219],24745.20212639117,4073.956184211036,23946.87630973987,7447.768945989452
13,2026-Jan-01 00:01:00.000,0.022931449999305187,-0.0,-8.219169863948134e-09,2.6476383951131058e-08,-0.00011067006091988626,[-0.],[28.02326289],[-0.58674007],24719.72295549032,4054.0767755198103,23923.70956612849,7426.732935385268
14,2026-Jan-01 00:01:05.000,0.02181086000018695,-0.0,-8.157383985521752e-09,2.6325641142950453e-08,-0.00011015077301281354,[-0.],[27.94372191],[-0.58853342],24693.374915744193,4034.086092532425,23899.64266513868,7405.652963118855
15,2026-Jan-01 00:01:10.000,0.022341846999552217,-0.0,-8.09571332568293e-09,2.6174012896415918e-08,-0.00010963074291475668,[-0.],[27.86401261],[-0.59038032],24666.18344171179,4013.9802513134773,23874.701749278036,7384.528381767646
16,2026-Jan-01 00:01:15.000,0.024179762000130722,-0.0,-8.034253916270556e-09,2.6021851131198457e-08,-0.00010911126678559007,[-0.],[27.78413299],[-0.59228485],24638.174077410047,3993.755385230972,23848.913038772516,7363.358664012514
17,2026-Jan-01 00:01:20.000,0.025532043999191956,-0.0,-7.973118071140353e-09,2.586956249320239e-08,-0.00010859387798271487,[-0.],[27.70408091],[-0.59423479],24609.372447189246,3973.4076488949536,23822.302853315636,7342.143239796123
18,2026-Jan-01 00:01:25.000,0.024290596000355436,-0.0,-7.912440984902572e-09,2.571762970302889e-08,-0.00010808043889989544,[-0.],[27.62385452],[-0.59623327],24579.804226673183,3952.933222102136,23794.897545566655,7320.881618764621
19,2026-Jan-01 00:01:30.000,0.02417684600004577,-0.0,-7.852375442589957e-09,2.5566595054316107e-08,-0.00010757307404855245,[-0.],[27.5434521],[-0.59828624],24549.495113811703,3932.3283137821454,23766.723485820232,7299.573347737403
20,2026-Jan-01 00:01:35.000,0.02489759200034314,-0.0,-7.793034986537144e-09,2.5416875448335355e-08,-0.00010707339314425415,[-0.],[27.4628721],[-0.60038372],24518.470800090123,3911.5891659410618,23737.807033062432,7278.218012609363
21,2026-Jan-01 00:01:40.000,0.02384547400106385,-0.0,-7.734580036203496e-09,2.5269042204642316e-08,-0.0001065836689759877,[-0.],[27.38211346],[-0.60253154],24486.75694194095,3890.7120575979675,23708.174476837714,7256.815336265094
22,2026-Jan-01 00:01:45.000,0.02411939000012353,-0.0,-7.677108705238186e-09,2.5123465762039744e-08,-0.00010610534133883307,[-0.],[27.3011749],[-0.6047221],24454.379132400703,3869.6933087102675,23677.85207137815,7235.364976323271
23,2026-Jan-01 00:01:50.000,0.02407200599918724,-0.0,-7.62074085329673e-09,2.498058860781281e-08,-0.00010564016673221126,[-0.],[27.22005569],[-0.6069574],24421.36287305483,3848.5292840837064,23646.86594175533,7213.866741250658
24,2026-Jan-01 00:01:55.000,0.024940695000623236,-0.0,-7.56554289462295e-09,2.4840679479979045e-08,-0.00010518917983514752,[-0.],[27.13875516],[-0.60923027],24387.73354631117,3827.2163972629037,23615.242098958617,7192.320452046179
25,2026-Jan-01 00:02:00.000,0.024062714999672608,-0.0,-7.511580920804549e-09,2.4704006474555452e-08,-0.00010475342309184429,[-0.],[27.05727281],[-0.61154882],24353.516388042175,3805.7511143985157,23583.006402469357,7170.725976389951
26,2026-Jan-01 00:02:05.000,0.02398058800099534,-0.0,-7.45889903793456e-09,2.4570765421758927e-08,-0.00010433364293807296,[-0.],[26.97560856],[-0.61390651],24318.736460633943,3784.1299580870573,23550.184513678738,7149.083294601124
27,2026-Jan-01 00:02:10.000,0.025299366001490853,-0.0,-7.4074935079778906e-09,2.4440994258552564e-08,-0.00010392992367901386,[-0.],[26.89376249],[-0.61630486],24283.418626478535,3762.3495111794923,23516.801892434978,7127.392425357524
28,2026-Jan-01 00:02:15.000,0.02492786600123509,-0.0,-7.357338102448869e-09,2.431465554781869e-08,-0.00010354203421100493,[-0.],[26.81173481],[-0.61873753],24247.58752194517,3740.4064205549603,23482.883770922104,7105.653427143985
29,2026-Jan-01 00:02:20.000,0.025315266000689007,-0.0,-7.308398415449094e-09,2.419168295224446e-08,-0.00010316962395653909,[-0.],[26.72952623],[-0.62120742],24211.26753186375,3718.297400855929,23448.455101896434,7083.866486251617
30,2026-Jan-01 00:02:25.000,0.023051537000355893,-0.0,-7.2605933012573855e-09,2.4071853633414535e-08,-0.00010281167669482553,[-0.],[26.64713749],[-0.62370924],24174.48276455187,3696.019238181155,23413.540569780493,7062.031798984179
31,2026-Jan-01 00:02:30.000,0.022437073001128738,-0.0,-7.213836172135687e-09,2.3954923888646085e-08,-0.00010246708566246355,[-0.],[26.56456966],[-0.62624499],24137.257027416224,3673.5687937330663,23378.164543057184,7040.149649516487
32,2026-Jan-01 00:02:35.000,0.023111630998755572,-0.0,-7.1680113172178144e-09,2.3840550037375663e-08,-0.00010213431374101445,[-0.],[26.48182438],[-0.62881317],24099.613803155684,3650.9430074161696,23342.35103182754,7018.22047328187
33,2026-Jan-01 00:02:40.000,0.024644181001349352,-0.0,-7.122984602960564e-09,2.372832421757874e-08,-0.00010181154311461768,[-0.],[26.39890296],[-0.63141191],24061.57622659341,3628.1389013831454,23306.123737723727,6996.244615349391
34,2026-Jan-01 00:02:45.000,0.02430690599976515,-0.0,-7.078614927634973e-09,2.3617810839278158e-08,-0.00010149682985894857,[-0.],[26.31580768],[-0.63403761],24023.16706216102,3605.1535835254663,23269.5059265399,6974.2226801292345
35,2026-Jan-01 00:02:50.000,0.024779401999694528,-0.0,-7.034748224354616e-09,2.350852749768246e-08,-0.00010118802004052418,[-0.],[26.23254064],[-0.63669002],23984.408682059377,3581.9842509056434,23232.520498244423,6952.155227009394
36,2026-Jan-01 00:02:55.000,0.025202274999173824,-0.0,-6.991227042692784e-09,2.3399976073518125e-08,-0.00010088288200791183,[-0.],[26.14910443],[-0.63936876],23945.323045113913,3558.628193127671,23195.189915057104,6930.042940431153
37,2026-Jan-01 00:03:00.000,0.02442675700149266,-0.0,-6.947889927214379e-09,2.329164059492522e-08,-0.0001005790961919427,[-0.],[26.06550207],[-0.64207215],23905.931676346358,3535.082795643357,23157.53618473168,6907.886618860835
38,2026-Jan-01 00:03:05.000,0.027060566000727704,-0.0,-6.904578418733172e-09,2.3183010923068967e-08,-0.00010027435643362996,[-0.],[25.98173669],[-0.64479876],23866.255647276303,3511.3455429911796,23119.580865536085,6885.687093193367
39,2026-Jan-01 00:03:10.000,0.025434336001126212,-0.0,-6.861126614746749e-09,2.307354742595673e-08,-9.996621687588986e-05,[-0.],[25.89781182],[-0.64754724],23826.315556970327,3487.4140219654287,23081.345025392948,6863.445300991014
40,2026-Jan-01 00:03:15.000,0.02732782299972314,-0.0,-6.817400277161554e-09,2.2962812622932635e-08,-9.96526618197646e-05,[-0.],[25.81373125],[-0.65031357],23786.131513849286,3463.2859247127226,23042.84923614384,6841.162245612415
41,2026-Jan-01 00:03:20.000,0.026077292000991292,-0.0,-6.77324372461466e-09,2.285029244079866e-08,-9.93313322672563e-05,[-0.],[25.72949942],[-0.65309633],23745.723118266236,3438.9590517535453,23004.113525145032,6818.839101433658
42,2026-Jan-01 00:03:25.000,0.02545237600133987,-0.0,-6.72854072735273e-09,2.2735601968834953e-08,-9.900041861025449e-05,[-0.],[25.64512076],[-0.65589742],23705.109445862887,3414.431314926318,22965.15740841523,6796.477047073602
43,2026-Jan-01 00:03:30.000,0.025984673000493785,-0.0,-6.68316277282648e-09,2.261831095246608e-08,-9.865790417090892e-05,[-0.],[25.56060019],[-0.65871402],23664.30903171279,3389.7007402517047,22925.999840097455,6774.077382840991
44,2026-Jan-01 00:03:35.000,0.027018971000870806,-0.0,-6.637017312773675e-09,2.2498106969714428e-08,-9.830227633823843e-05,[-0.],[25.47594307],[-0.66154665],23623.339855255603,3364.7654707148504,22886.65919831088,6751.641528561382
45,2026-Jan-01 00:03:40.000,0.024560721998568624,-0.0,-6.590006744324092e-09,2.237465718973894e-08,-9.793192576847354e-05,[-0.],[25.3911551],[-0.66438805],23582.219326027007,3339.6237689635013,22847.153279346454,6729.1709956811255
