Index,Time,Distance,Latitude,Longitude,Altitude,x,y,z,"Semi-Major Axis, a","Eccentricity, e","Inclination, i",RAAN,Arg. Peri.,True Anomaly,"Semi-Major Axis, a",f,g,h,k,L
1,2026-Jan-01 00:00:00.000,0.0,0.0,-180.0,620.862999999999,6998999.999999999,0.0,0.0,6999000.0,0.0,97.9,0.0,0.0,0.0,6999000.0,0.0,0.0,1.1483429368947748,0.0,0.0
2,2026-Jan-01 00:00:05.000,2.2047456492398018e-05,0.30596103666152674,179.93665366280692,620.8636128778253,6998898.287400754,-5186.164654985361,37374.67465113744,6998999.952394057,6.801820718939727e-09,97.89999996653827,0.0,180.0,-179.69110737858517,6998999.952394057,-6.801820718939727e-09,0.0,1.148342936217697,0.0,0.005391193278805016
3,2026-Jan-01 00:00:10.000,0.0001354745214838631,0.6119219042792979,179.87330490429628,620.8654514389756,6998593.152560664,-10372.178557698491,74748.26288408403,6998999.952311388,6.8136320203950975e-09,97.89999996760446,5.803162057946491e-12,-179.9994645353416,180.6172497771216,6998999.952311388,-6.813632020097544e-09,-6.367762534663592e-14,1.1483429362392705,1.1630909316057055e-13,0.010782386539391339
4,2026-Jan-01 00:00:15.000,0.00026476835672866687,0.9178824358514607,179.8099513023205,620.868515466528,6998084.604348446,-15557.890994795463,112119.67856632639,6998999.952229343,6.825353760624826e-09,97.89999996866486,1.7346834421986853e-11,-179.99840444072538,180.92508230286967,6998999.952229343,-6.825353757978302e-09,-1.9007083427222376e-13,1.1483429362607271,3.4767159019844883e-13,0.01617357980006298
5,2026-Jan-01 00:00:20.000,0.0003947296181841718,1.223842463260943,179.74659043378176,620.8728045989527,6997372.657544997,-20743.15124408758,149487.83550160972,6998999.952147907,6.8369877838691175e-09,97.89999996971959,3.4570306398635015e-11,-179.9968301565057,181.23240063901358,6998999.952147907,-6.8369877734059015e-09,-3.7825092278945135e-13,1.1483429362820687,6.928707052308271e-13,0.021564773060821118
6,2026-Jan-01 00:00:25.000,0.0005249451075008306,1.5298018182758877,179.68321987393963,620.8783183301911,6996457.332842978,-25927.80859652899,186851.64758839467,6998999.952067066,6.848535455811173e-09,97.89999997076868,5.741391124618089e-11,-179.9947518219419,181.5392149248128,6998999.952067066,-6.848535427080911e-09,-6.273120665737183e-13,1.1483429363032964,1.1507105756374646e-12,0.02695596632166694
7,2026-Jan-01 00:00:30.000,0.0006553293066786538,1.8357603325113,179.61983719586254,620.8850560096968,6995338.656846209,-31111.71236059699,224210.02885142405,6998999.951986812,6.859997745090789e-09,97.89999997181215,8.581832081117577e-11,-179.99217934854948,181.84553507178288,6998999.951986812,-6.8599976811858266e-09,-9.36363065374931e-13,1.1483429363244106,1.7200021249075466e-12,0.03234715958260164
8,2026-Jan-01 00:00:35.000,0.0007858353051186139,2.1417178373906327,179.55643996987817,620.8930168425143,6994016.662068886,-36294.711866671874,261561.8934732872,6998999.95190714,6.871375235540304e-09,97.89999997285001,1.1972382781790884e-10,-179.98912249255622,182.15137083615184,6998999.95190714,-6.871375111709928e-09,-1.304519046297009e-12,1.1483429363454112,2.399548678023277e-12,0.03773835284362641
9,2026-Jan-01 00:00:40.000,0.0009164674234162333,2.4476741641072683,179.4930257630221,620.9021998893954,6992491.38693465,-41476.65647141612,298906.1558259788,6998999.951828045,6.882668224874991e-09,97.89999997388223,1.5906995139542186e-10,-179.98559089645087,182.45673186040844,6998999.951828045,-6.882668007226577e-09,-1.730896761310899e-12,1.1483429363662976,3.188138055288256e-12,0.043129546104742414
10,2026-Jan-01 00:00:45.000,0.0010471988370528932,2.7536291435858953,179.42959213848542,620.9126040668954,6990762.875775464,-46657.39556215269,336241.73050245276,6998999.951749524,6.893876776687361e-09,97.89999997490875,2.0379509800282597e-10,-179.98159412452256,182.76162770884204,6998999.951749524,-6.893876420973146e-09,-2.21461053169064e-12,1.1483429363870685,4.084535776468847e-12,0.04852073936595082
11,2026-Jan-01 00:00:50.000,0.0011780485521486158,3.0595826064437577,179.3661366550603,620.924228147516,6988831.178830319,-51836.77856124271,373567.53234816925,6998999.951671577,6.905000776070369e-09,97.8999999759295,2.538363643609586e-10,-179.97714168485396,183.06606788953536,6998999.951671577,-6.905000226558715e-09,-2.754769770654463e-12,1.1483429364077227,5.087481111078482e-12,0.053911932627252745
12,2026-Jan-01 00:00:55.000,0.0013089909355620277,3.3655343829517523,179.30265686658325,620.9370707598524,6986696.352243786,-57014.65493046203,410882.4764926351,6998999.951594203,6.9160400020758156e-09,97.8999999769444,3.091295613901313e-10,-179.97224303120242,183.3700618562459,6998999.951594203,-6.916039190505205e-09,-3.3504789148656645e-12,1.1483429364282587,6.19568755814674e-12,0.059303125888649305
13,2026-Jan-01 00:01:00.000,0.0014400291016460518,3.6714843029953537,179.23915032137643,620.9511303887731,6984358.458064375,-62190.87417537633,448185.4783809345,6998999.951517402,6.926994196835883e-09,97.89999997795339,3.696094016224192e-10,-179.96690755045557,183.67361899586146,6998999.951517402,-6.92699304144911e-09,-4.0008391144469974e-12,1.1483429364486748,7.407846602404888e-12,0.06469431915014158
14,2026-Jan-01 00:01:05.000,0.0015711630700925574,3.9774321960353727,179.1756145616859,620.9664053755859,6981817.564242732,-67365.2858497155,485475.4538052523,6998999.951441174,6.937863086259025e-09,97.89999997895636,4.352095688836217e-10,-179.96114456064797,183.97674862641668,6998999.951441174,-6.937861490915898e-09,-4.70494865465659e-12,1.1483429364689695,8.722629110877183e-12,0.07008551241173064
15,2026-Jan-01 00:01:10.000,0.0017023868624062592,4.283377891068487,179.11204712311746,620.9828939182601,6979073.744629664,-72537.73955974614,522751.3189363861,6998999.951365519,6.948646461545326e-09,97.89999997995326,5.058632393913742e-10,-179.9549632696346,184.27945995576667,6998999.951365519,-6.948644314908133e-09,-5.461908207585199e-12,1.148342936489141,1.0138695776919523e-11,0.07547670567341755
16,2026-Jan-01 00:01:15.000,0.00183369832163576,4.589321216587558,179.0484455340688,621.0005940716462,6976127.078974008,-77708.08496864313,560011.9903552482,6998999.951290437,6.959344239299184e-09,97.89999998094403,5.815036616631317e-10,-179.94837272956437,184.5817620360605,6998999.951290437,-6.959341414085068e-09,-6.270826674809841e-12,1.1483429365091888,1.165470874294704e-11,0.08086789893520338
17,2026-Jan-01 00:01:20.000,0.00196509793305299,4.895262000541704,178.98480731515838,621.0195037477016,6972977.652920282,-82876.17180085847,597256.3850843537,6998999.951215925,6.969956470695495e-09,97.89999998192863,6.62064505962701e-10,-179.94138181225406,184.88366373911506,6998999.951215925,-6.969952822991806e-09,-7.130824535298816e-12,1.1483429365291116,1.3269338604169088e-11,0.0862590921970892
18,2026-Jan-01 00:01:25.000,0.0020965808460926267,5.201200070296109,178.9211299786508,621.0396207157644,6969625.558006226,-88041.84984648992,634483.4206192985,6998999.951141979,6.980483362668184e-09,97.89999998290703,7.474803389837768e-10,-179.93399917440846,185.18517372163524,6998999.951141979,-6.980478731303988e-09,-8.041038488454689e-12,1.1483429365489088,1.4981273922370045e-11,0.09165028545907611
19,2026-Jan-01 00:01:30.000,0.002228141228474288,5.507135252591545,178.85741102787773,621.060942602816,6966070.89166012,-93204.96896564575,671692.0149602209,6998999.951068596,6.990925307725704e-09,97.89999998387921,8.37687229446527e-10,-179.9262332121854,185.48630037977907,6998999.951068596,-6.990919513690943e-09,-9.000627473305817e-12,1.1483429365685802,1.678923336349723e-11,0.09704147872116523
20,2026-Jan-01 00:01:35.000,0.0023597834059182767,5.8130673735035945,178.79364795665504,621.08346689378,6962313.757197967,-98365.37909280976,708881.0866432515,6998999.95099577,7.001282906677528e-09,97.89999998484518,9.326233702809357e-10,-179.91809201530953,185.78705180327125,6998999.95099577,-7.001275752581205e-09,-1.0008778817756749e-11,1.1483429365881261,1.8691978167686687e-11,0.10243267198335773
