Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.045031433000076504,-0.0,-2.376193280114101e-05,-4.080489414582557e-06,0.04759802471128986,[0.],[-188.37086352],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.026459587000317697,-0.0,-8.538430916490255e-08,2.69043130457495e-07,-0.0005576389640665838,[-0.],[57.77578378],[-0.57091264],24946.746796281754,4267.489218455789,24123.41566804238,7655.877249164696
3,2026-Jan-01 00:00:10.000,0.029298213999936706,-0.0,-8.483645854531306e-08,2.6789757520514614e-07,-0.0005555587079727585,[-0.],[57.62002736],[-0.57202568],24931.310418665373,4248.507911555454,24110.64495620167,7635.237944058377
4,2026-Jan-01 00:00:15.000,0.026670524000110163,-0.0,-8.43032688080781e-08,2.667825667565903e-07,-0.0005535660353562066,[-0.],[57.46400184],[-0.57320988],24914.763205042444,4229.454268147981,24096.72466491934,7614.562981075144
5,2026-Jan-01 00:00:20.000,0.025983591000112938,-0.0,-8.378128503134247e-08,2.656878391556613e-07,-0.0005516389583843236,[-0.],[57.30769964],[-0.57445887],24897.127913522418,4210.324443369891,24081.678343914038,7593.85135494478
6,2026-Jan-01 00:00:25.000,0.02706432400009362,-0.0,-8.326759448596691e-08,2.6460474737364364e-07,-0.0005497588219044099,[-0.],[57.15111396],[-0.57577457],24878.427695908074,4191.114571590782,24065.52990427975,7573.102164829396
7,2026-Jan-01 00:00:30.000,0.028229767000084394,-0.0,-8.275939351059295e-08,2.635249138252829e-07,-0.0005479074903721235,[-0.],[56.99423781],[-0.57715151],24858.686070579155,4171.82077004493,24048.303633000534,7552.314484182819
8,2026-Jan-01 00:00:35.000,0.02631225400000403,-0.0,-8.225452228073755e-08,2.624419388070624e-07,-0.000546070901036921,[-0.],[56.83706434],[-0.57859788],24837.92689495498,4152.439142513855,24030.024151508318,7531.487406172567
9,2026-Jan-01 00:00:40.000,0.027641577999929723,-0.0,-8.175126010482949e-08,2.613507647292892e-07,-0.0005442377496041999,[-0.],[56.67958762],[-0.58010653],24816.174337584962,4132.965783055516,24010.716356900823,7510.620143887811
10,2026-Jan-01 00:00:45.000,0.030622721000327147,-0.0,-8.124823753279407e-08,2.602474180838951e-07,-0.0005423989571421659,[-0.],[56.52180097],[-0.58168033],24793.452849915717,4113.396779775413,23990.405462347037,7489.711812950484
11,2026-Jan-01 00:00:50.000,0.028285670999139256,-0.0,-8.074466071640809e-08,2.5912973245482276e-07,-0.0005405491857981428,[-0.],[56.36369873],[-0.58331047],24769.78713778346,4093.7282186352836,23969.11689656947,7468.761662935936
12,2026-Jan-01 00:00:55.000,0.027519957000549766,-0.0,-8.024017532378832e-08,2.579969344700416e-07,-0.0005386859877392921,[-0.],[56.20527518],[-0.58500219],24745.20213268204,4073.9561872947143,23946.87631961427,7447.768936828384
13,2026-Jan-01 00:01:00.000,0.02561589200013259,-0.0,-7.973466771621402e-08,2.5684901455303903e-07,-0.0005368085031445863,[-0.],[56.04652499],[-0.58674007],24719.7229628543,4054.0767789811994,23923.709576919482,7426.732927024625
14,2026-Jan-01 00:01:05.000,0.025551452999934554,-0.0,-7.92285136263334e-08,2.556875371902951e-07,-0.0005349191631160723,[-0.],[55.88744304],[-0.58853342],24693.374924257307,4034.0860963840996,23899.642676926618,7405.652955560835
15,2026-Jan-01 00:01:10.000,0.02558532000057312,-0.0,-7.872258360384451e-08,2.5451567168898703e-07,-0.0005330237719737316,[-0.],[55.72802461],[-0.59038032],24666.183451448815,4013.9802555679366,23874.70175547162,7384.528396580041
16,2026-Jan-01 00:01:15.000,0.02542833999996219,-0.0,-7.821779449787428e-08,2.5333675225996695e-07,-0.0005311285085425966,[-0.],[55.56826555],[-0.59228485],24638.174088444757,3993.755389900644,23848.913039437168,7363.35870131524
17,2026-Jan-01 00:01:20.000,0.026113625000107277,-0.0,-7.771529697561856e-08,2.521548926472562e-07,-0.000529241220030644,[-0.],[55.40816115],[-0.59423479],24609.372459593855,3973.407653992149,23822.302865284753,7342.143245297362
18,2026-Jan-01 00:01:25.000,0.025781741999708174,-0.0,-7.721640441361142e-08,2.509747492155628e-07,-0.0005273709387280283,[-0.],[55.24770845],[-0.59623327],24579.80424051884,3952.9332276390714,23794.897555494004,7320.88163597434
19,2026-Jan-01 00:01:30.000,0.025801548000345065,-0.0,-7.672259457067236e-08,2.498015435585728e-07,-0.0005255279373152046,[-0.],[55.08690354],[-0.59828624],24549.495129168143,3932.3283197709043,23766.72350044306,7299.5733549989345
20,2026-Jan-01 00:01:35.000,0.0260211499999059,-0.0,-7.623503834343249e-08,2.486395189791195e-07,-0.000523720490478603,[-0.],[54.92574362],[-0.60038372],24518.470817025842,3911.5891723936184,23737.807045882415,7278.218031317139
21,2026-Jan-01 00:01:40.000,0.025969581999561342,-0.0,-7.575530183365283e-08,2.4749422722952696e-07,-0.0005219596881886854,[-0.],[54.76422652],[-0.60253154],24486.75696052307,3890.7120645261216,23708.174484545554,7256.815377499777
22,2026-Jan-01 00:01:45.000,0.026156904000345094,-0.0,-7.52844057666088e-08,2.4636946708223036e-07,-0.0005202529905216336,[-0.],[54.6023494],[-0.6047221],24454.379152695154,3869.6933161256875,23677.852080697037,7235.365018385057
23,2026-Jan-01 00:01:50.000,0.02968772500025807,-0.0,-7.482354791748176e-08,2.4526962633770033e-07,-0.0005186091611331005,[-0.],[54.44011091],[-0.6069574],24421.362895126163,3848.5292919978665,23646.865956032747,7213.8667733906805
24,2026-Jan-01 00:01:55.000,0.026525307000156317,-0.0,-7.437344586258115e-08,2.4419753466582044e-07,-0.0005170337307509279,[-0.],[54.27750986],[-0.60923027],24387.733570222557,3827.216405687094,23615.242114973185,7192.320485025499
25,2026-Jan-01 00:02:00.000,0.025608717000068282,-0.0,-7.393475236295132e-08,2.431558159383096e-07,-0.0005155318445686012,[-0.],[54.11454533],[-0.61154882],24353.516413855687,3805.751123343844,23583.00641367588,7170.726031950574
26,2026-Jan-01 00:02:05.000,0.026064500000757107,-0.0,-7.350796844172627e-08,2.4214659881639754e-07,-0.0005141076465352705,[-0.],[53.95121692],[-0.61390651],24318.73648841021,3784.12996756439,23550.18452344542,7149.083361930042
27,2026-Jan-01 00:02:10.000,0.026832204000129423,-0.0,-7.30930916134679e-08,2.4117035193508767e-07,-0.0005127617966889986,[-0.],[53.78752478],[-0.61630486],24283.418656276885,3762.3495211994577,23516.80190415617,7127.392493497373
28,2026-Jan-01 00:02:15.000,0.025513860000501154,-0.0,-7.268993049671442e-08,2.402269114225188e-07,-0.0005114936342400433,[-0.],[53.62346935],[-0.61873753],24247.587553823836,3740.406431127956,23482.883787932013,7105.653485278874
29,2026-Jan-01 00:02:20.000,0.026067179999699874,-0.0,-7.229817279097581e-08,2.393156966429315e-07,-0.0005103016284902942,[-0.],[53.45905227],[-0.62120742],24211.26756587968,3718.297411992077,23448.455117705274,7083.8665560275485
30,2026-Jan-01 00:02:25.000,0.026961485000356333,-0.0,-7.191707571923419e-08,2.384346888101138e-07,-0.0005091811892313267,[-0.],[53.2942748],[-0.62370924],24174.482800760754,3696.0192498902916,23413.54058759133,7062.031870010958
31,2026-Jan-01 00:02:30.000,0.027184053999917523,-0.0,-7.15458086832739e-08,2.3758154970401868e-07,-0.0005081270370061921,[-0.],[53.12913939],[-0.62624499],24137.257065872578,3673.5688060247307,23378.16455347597,7040.149753180918
32,2026-Jan-01 00:02:35.000,0.02733198399982939,-0.0,-7.118326037798488e-08,2.367529838567693e-07,-0.0005071318293440165,[-0.],[52.96364852],[-0.62881317],24099.61384391301,3650.94302029958,23342.35105722049,7018.220535483015
33,2026-Jan-01 00:02:40.000,0.026824014999874635,-0.0,-7.082813526091422e-08,2.3594504722996288e-07,-0.0005061868066706301,[-0.],[52.79780585],[-0.63141191],24061.57626970394,3628.1389148671697,23306.12375911741,6996.244699340936
34,2026-Jan-01 00:02:45.000,0.026406538000628643,-0.0,-7.047906545551292e-08,2.3515352045334738e-07,-0.0005052825808265502,[-0.],[52.63161521],[-0.63403761],24023.167107676094,3605.153597618653,23269.505953349813,6974.222754742703
35,2026-Jan-01 00:02:50.000,0.026461588000529446,-0.0,-7.013453450789337e-08,2.3437364907231507e-07,-0.0005044085700045975,[-0.],[52.46508131],[-0.63669002],23984.408730029023,3581.984265616116,23232.520521031078,6952.155323932553
36,2026-Jan-01 00:02:55.000,0.027493667999806348,-0.0,-6.979298325559205e-08,2.336004977475973e-07,-0.000503553750472684,[-0.],[52.29820891],[-0.63936876],23945.32309558742,3558.6282084632044,23195.189940330838,6930.043038114365
37,2026-Jan-01 00:03:00.000,0.026072144999488955,-0.0,-6.945280988166139e-08,2.3282894258241575e-07,-0.0005027066360726336,[-0.],[52.13100419],[-0.64207215],23905.93172937185,3535.0828116112857,23157.536212509385,6907.88671741609
38,2026-Jan-01 00:03:05.000,0.025666532999821356,-0.0,-6.911243239407249e-08,2.3205388649714217e-07,-0.0005018557375920736,[-0.],[51.96347335],[-0.64479876],23866.25570290124,3511.3455595984233,23119.580898939916,6885.687182304327
39,2026-Jan-01 00:03:10.000,0.025418883999918762,-0.0,-6.877018527351323e-08,2.31269906840176e-07,-0.0005009887990187339,[-0.],[51.79562362],[-0.64754724],23826.31561524108,3487.4140392184363,23081.34506132221,6863.445391215387
40,2026-Jan-01 00:03:15.000,0.025562232000083895,-0.0,-6.842473701474965e-08,2.3047266220893518e-07,-0.0005000958421516241,[-0.],[51.62746265],[-0.65031361],23786.131574811607,3463.2859426174955,23042.84926838665,6841.162358034957
41,2026-Jan-01 00:03:20.000,0.025702822000312153,-0.0,-6.807446145893621e-08,2.2965677772918397e-07,-0.0004991645888238897,[-0.],[51.45899899],[-0.65309633],23745.723181964935,3438.959070315578,23004.113560047546,6818.839214870024
42,2026-Jan-01 00:03:25.000,0.02656618899982277,-0.0,-6.771819691558034e-08,2.2881840357423634e-07,-0.000498186010945517,[-0.],[51.2902417],[-0.65589742],23705.1095123421,3414.4313341506063,22965.157445906338,6796.477161919565
43,2026-Jan-01 00:03:30.000,0.026345864000177244,-0.0,-6.735464012768745e-08,2.2795317357354437e-07,-0.0004971499059014966,[-0.],[51.1212008],[-0.65871418],23664.30910101595,3389.7007601426885,22925.99987122497,6774.077529548284
44,2026-Jan-01 00:03:35.000,0.02611574799993832,-0.0,-6.698272377821046e-08,2.270574846254692e-07,-0.0004960476806403019,[-0.],[50.95188649],[-0.66154665],23623.339927425677,3364.76549127645,22886.65923529586,6751.641665953228
