Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.04290386100001342,-0.0,-1.3586536424201482e-06,-2.3331316742522043e-07,0.010886190140709915,[0.0031302],[-47.09271588],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.023110539999834145,0.0,2.3361635196172433e-07,-7.36117381627126e-07,0.006102928311312757,[-0.01016458],[14.44394628],[-0.57091264],24946.746796301577,4267.489218446051,24123.41564827541,7655.877311508933
3,2026-Jan-01 00:00:10.000,0.023941328001455986,0.0,2.3230974599178256e-07,-7.335904676399349e-07,0.0060851998721654435,[-0.01015279],[14.40500713],[-0.57202568],24931.310418369078,4248.507911245945,24110.64494349579,7635.23798304144
4,2026-Jan-01 00:00:15.000,0.022982415999649675,0.0,2.310382325229696e-07,-7.311338388347542e-07,0.006068325460640837,[-0.01014248],[14.36600071],[-0.57320988],24914.763204312374,4229.454267521095,24096.724659113577,7614.562996710829
5,2026-Jan-01 00:00:20.000,0.023329433000981226,0.0,2.2979269802872282e-07,-7.28720325073943e-07,0.006052072574413364,[-0.01013326],[14.32692516],[-0.57445887],24897.1279122402,4210.324442408032,24081.678337923066,7593.851369206257
6,2026-Jan-01 00:00:25.000,0.023149144999479176,0.0,2.285652727379817e-07,-7.263264502665876e-07,0.006036238995253282,[-0.0101248],[14.2877787],[-0.57577457],24878.42769395492,4191.114570276417,24065.52990488776,7573.1021557535605
7,2026-Jan-01 00:00:30.000,0.023955483999088756,0.0,2.2734849765757712e-07,-7.239298270713358e-07,0.006020631126507519,[-0.01011678],[14.24855964],[-0.57715151],24858.68606783581,4171.820768360576,24048.30363660818,7552.314462735028
8,2026-Jan-01 00:00:35.000,0.02345397000135563,0.0,2.2613637261025056e-07,-7.215125284311408e-07,0.006005091993976132,[-0.01010892],[14.20926625],[-0.57859788],24837.926891301813,4152.439140442116,24030.024157994892,7531.4873722865195
9,2026-Jan-01 00:00:40.000,0.023424859000442666,0.0,2.249243889583375e-07,-7.19061228710857e-07,0.00598950250083247,[-0.01010104],[14.16989703],[-0.58010653],24816.17433290222,4132.965780579086,24010.71636954542,7510.620086629087
10,2026-Jan-01 00:00:45.000,0.02161978000003728,0.0,2.237087866145044e-07,-7.165648937793455e-07,0.005973762256326991,[-0.01009296],[14.13045034],[-0.58168033],24793.452844083407,4113.396776877105,23990.405477566837,7489.711743301055
