Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.04645511700073257,-0.0,1.182419217602531e-05,2.030495221665822e-06,0.031580382291599214,[0.],[-141.27814764],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.022896055001183413,-0.0,3.968320077926321e-08,-1.2504044983882345e-07,-0.0003455576156274397,[-0.],[43.33183937],[-0.57091264],24946.74679631327,4267.4892184403325,24123.415639730323,7655.877338469147
3,2026-Jan-01 00:00:10.000,0.023094717998901615,-0.0,3.942552649117186e-08,-1.2449839366959088e-07,-0.0003442418457159441,[-0.],[43.21502204],[-0.57202568],24931.310418212306,4248.507911062745,24110.64492767921,7635.238032373393
4,2026-Jan-01 00:00:15.000,0.022602831000767765,-0.0,3.917471982765881e-08,-1.2397066396253046e-07,-0.0003429806769715046,[-0.],[43.09800278],[-0.57320988],24914.76320394191,4229.45426715366,24096.72464295127,7614.563046441147
5,2026-Jan-01 00:00:20.000,0.02271440000004077,-0.0,3.892917087169236e-08,-1.2345247714314991e-07,-0.00034176044685162903,[-0.],[42.98077618],[-0.57445887],24897.12791161306,4210.324441849587,24081.678317940874,7593.851430208162
6,2026-Jan-01 00:00:25.000,0.02248542199959047,-0.0,3.8687525370725555e-08,-1.2293981644456536e-07,-0.00034056959491365673,[-0.],[42.86333685],[-0.57577457],24878.427693030382,4191.114569520137,24065.529881048013,7573.102228054904
7,2026-Jan-01 00:00:30.000,0.02299506300005305,-0.0,3.844847719790927e-08,-1.2242877978178556e-07,-0.0003393968565803472,[-0.],[42.74567967],[-0.57715151],24858.68606657526,4171.82076739958,24048.30361234304,7552.314535320818
8,2026-Jan-01 00:00:35.000,0.022309922000204097,-0.0,3.8211026060114834e-08,-1.2191640485330626e-07,-0.00033823354829468603,[-0.],[42.62779975],[-0.57859788],24837.92688966906,4152.439139269493,24030.024119524765,7531.487488998474
9,2026-Jan-01 00:00:40.000,0.021188785000049393,-0.0,3.797436826758957e-08,-1.214003317434712e-07,-0.0003370726361562109,[-0.],[42.50969208],[-0.58010653],24816.174330863167,4132.965779187841,24010.71633063092,7510.620203532029
10,2026-Jan-01 00:00:45.000,0.021246012000119663,-0.0,3.773786895884455e-08,-1.2087871898408303e-07,-0.00033590850673702126,[-0.],[42.39135208],[-0.58168033],24793.45284160622,4113.396775260183,23990.40543475876,7489.7118713318905
11,2026-Jan-01 00:00:50.000,0.021281762999933562,-0.0,3.750115495424939e-08,-1.2035054836904216e-07,-0.00033473781839126073,[-0.],[42.27277527],[-0.58331047],24769.78712773672,4093.7282134483235,23969.116874303407,7468.761698230719
12,2026-Jan-01 00:00:55.000,0.021522966999327764,-0.0,3.726406396069279e-08,-1.1981546907608942e-07,-0.00033355907624464285,[-0.],[42.15395748],[-0.58500219],24745.202120750673,4073.956181411922,23946.876302498,7447.768949002633
