Index,Time,Distance,Latitude,Longitude,Altitude,x,y,z,"Semi-Major Axis, a","Eccentricity, e","Inclination, i",RAAN,Arg. Peri.,True Anomaly,"Semi-Major Axis, a",f,g,h,k,L
1,2026-Jan-01 00:00:00.000,0.0,0.0,-180.0,620.862999999999,6998999.999999999,0.0,0.0,6999000.0,0.0,97.9,0.0,0.0,0.0,6999000.0,0.0,0.0,1.1483429368947748,0.0,0.0
2,2026-Jan-01 00:00:05.000,0.00037149594288142133,0.3059610370545208,179.93665366563908,620.8636128667705,6998898.287389698,-5186.16430901844,37374.67469908413,6998999.197853888,1.1460867435922246e-07,97.89999943617981,0.0,180.0,-179.69110737858517,6998999.197853888,-1.1460867435922246e-07,0.0,1.1483429254862114,0.0,0.005391193278805016
3,2026-Jan-01 00:00:10.000,0.0034066290565098493,0.6119218907009233,179.87330492757766,620.8654513981427,6998593.15254187,-10372.17571387463,74748.26122506926,6998999.420321543,8.282367199758743e-08,97.89999656697721,-1.5616787710725618e-08,179.8814552572247,-179.26367003424136,6998999.420321543,-8.282349472410453e-08,1.7136175237668907e-10,1.148342867429619,-3.129973434723854e-10,0.0107823859386625
4,2026-Jan-01 00:00:15.000,0.0077313250079166194,0.9178824152872267,179.8099513606434,620.8685153836385,6998084.604321892,-15557.883871169031,112119.67605328861,6998999.6413753,5.1244262217491124e-08,97.89999370994092,-4.671882574973445e-08,179.4276371309614,-178.50095930362588,6998999.6413753,-5.124170534337006e-08,5.11902059214467e-10,1.148342809619208,-9.363556631830195e-10,0.016173578376834655
5,2026-Jan-01 00:00:20.000,0.013624246706226624,1.223842442658527,179.74659054168475,620.8728044682275,6997372.657507448,-20743.138065972696,149487.8329826984,6998999.861052145,1.988506962943459e-08,97.89999086484181,-9.317920820605375e-08,177.06112567088408,-175.82555523642537,6998999.861052145,-1.985891679926831e-08,1.0195183800211486e-09,1.1483427520503424,-1.8675314184490667e-09,0.021564770595317313
6,2026-Jan-01 00:00:25.000,0.021284749158344433,1.529801804545813,179.68322004591076,620.8783181522964,6996457.332788019,-25927.787596430648,186851.64590704517,6999000.079380125,1.1453688196280539e-08,97.89998803155864,-1.548732976253945e-07,8.495946120640966,-6.951483076300597,6999000.079380125,1.1327999079465127e-08,1.6921613851088156e-09,1.148342694720568,-3.1040265347083407e-09,0.026955962596065645
7,2026-Jan-01 00:00:30.000,0.03079796842197957,1.8357603325273566,179.61983744634176,620.8850557917133,6995338.656764287,-31111.681778198865,224210.02884640146,6999000.296379689,4.2396526935305824e-08,97.89998521006142,-2.3167681168142828e-07,3.418179967591588,-1.5648243106237172,6999000.296379689,4.2321101817363846e-08,2.52781271862353e-09,1.1483426376292782,-4.643350055880593e-09,0.03234715438102877
8,2026-Jan-01 00:00:35.000,0.04219921264258644,2.141717857990062,179.5564403132591,620.8930165978959,6994016.661947345,-36294.66994887921,261561.8959787016,6999000.512064038,7.320632104769952e-08,97.89998240040799,-3.2346393545760165e-07,2.7595292851323854,-0.597281012803673,6999000.512064038,7.312143051057612e-08,3.524463281954217e-09,1.1483425807776442,-6.4829803100429615e-09,0.037738345952184345
9,2026-Jan-01 00:00:40.000,0.05550187422733064,2.447674212090741,179.49302621365376,620.9021996379262,6992491.386757774,-41476.60147244066,298906.1616712756,6999000.726440689,1.0383475474088095e-07,97.89997960272419,-4.301061502855344e-07,2.5833437933014185,-0.11220290289091986,6999000.726440689,1.0372922905733833e-07,4.680099493508159e-09,1.1483425241682113,-8.62034143660422e-09,0.043129537311559114
10,2026-Jan-01 00:00:45.000,0.07070907890022439,2.7536292257173325,179.42959271067372,620.912603834658,6990762.875524513,-46657.32574363028,336241.7405123838,6999000.939512736,1.34277916219209e-07,97.89997681718802,-5.514714247308768e-07,2.557905418615694,0.2221280925852373,6999000.939512736,1.3414412550374446e-07,5.9926936354669985e-09,1.1483424678045808,-1.105278717177706e-08,0.048520728461242814
