Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.40396096599988596,0.0,-9.39318025565371e-06,-6.409264928119997e-05,0.109569628935957,[0.],[-188.37086352],[-0.5698741],24961.05000035798,4286.402009661504,-4286.397766822769,-29247.452010019064
2,2026-Jan-01 00:00:05.000,0.019326442999954452,-0.0,-3.985185938217856e-07,-6.325891432612495e-08,-0.0007876940338953208,[-0.],[57.77577716],[-0.57091264],24946.746795426807,4267.489218507245,25296.534991576817,4015.4496291723613
3,2026-Jan-01 00:00:10.000,0.019017120999706094,-0.0,-3.9646035147389703e-07,-6.290787296983548e-08,-0.0007841803740932776,[-0.],[57.62002065],[-0.57202568],24931.310416718312,4248.5079114809205,25278.645358366135,4011.0588742146097
4,2026-Jan-01 00:00:15.000,0.01921382899990931,-0.0,-3.944506597059404e-07,-6.256846969238598e-08,-0.0007807919799090182,[-0.],[57.46399495],[-0.57320988],24914.763201914164,4229.45426795189,25259.651088623104,4006.731069373738
5,2026-Jan-01 00:00:20.000,0.019099473000096623,-0.0,-3.9247412936660763e-07,-6.2238180957875e-08,-0.0007774975371059486,[-0.],[57.30769283],[-0.57445887],24897.12790912636,4210.324443057441,25239.573801577564,4002.4680457215313
6,2026-Jan-01 00:00:25.000,0.019760899000175414,-0.0,-3.905178512980251e-07,-6.191488172975404e-08,-0.000774270575330467,[-0.],[57.15110698],[-0.57577504],24878.427690160264,4191.1145711679565,25218.43550178488,3998.271644465379
7,2026-Jan-01 00:00:30.000,0.021781168000416073,-0.0,-3.8856931035519827e-07,-6.159651486916968e-08,-0.0007710853369465318,[-0.],[56.99423082],[-0.57715151],24858.68606339813,4171.820769518507,25196.258555111275,3994.1438332292437
8,2026-Jan-01 00:00:35.000,0.020409312000083446,-0.0,-3.8661903259643104e-07,-6.128150705035643e-08,-0.0007679220279742019,[-0.],[56.83705751],[-0.57859788],24837.926886261805,4152.439141891412,25173.06565722186,3990.0865464179105
9,2026-Jan-01 00:00:40.000,0.022512823999932152,-0.0,-3.8465948441721337e-07,-6.096859443559895e-08,-0.0007647646482705636,[-0.],[56.67958054],[-0.58010653],24816.174327303248,4132.965782345423,25148.879808126665,3986.1017748056966
10,2026-Jan-01 00:00:45.000,0.02141238500007603,-0.0,-3.8268479055529314e-07,-6.065677732266926e-08,-0.0007616004423252287,[-0.],[56.5217938],[-0.58168033],24793.452837971454,4113.396778986851,25123.724284279895,3982.1915765620574
11,2026-Jan-01 00:00:50.000,0.020715264000045863,-0.0,-3.8069172140122966e-07,-6.034547564188501e-08,-0.0007584218778905573,[-0.],[56.36369147],[-0.58331047],24769.787124105267,4093.728217778279,25097.62260946833,3978.358048539381
