Index,Time,Compute Time,Acc. S,Acc. T,Acc. N,Average Current,Max Current,V_emf,V_float,Magnetic Field North,Magnetic Field East,Magnetic Field T,Magnetic Field N
1,2026-Jan-01 00:00:00.000,0.03405958300027123,-0.0,-1.2987430597030845e-05,-2.2302509445387053e-06,0.03468719191417248,[0.],[-141.27814764],[-0.5698741],24961.05000035798,4286.402009661504,4286.406252500115,-24961.049271761978
2,2026-Jan-01 00:00:05.000,0.018552387000454473,-0.0,-3.151132058891119e-08,9.929112698234901e-08,-0.0002743976458527573,[-0.],[43.33183839],[-0.57091264],24946.746796291274,4267.489218451106,24123.41565438185,7655.877292236992
3,2026-Jan-01 00:00:10.000,0.018366215999776614,-0.0,-3.129167447006325e-08,9.881322040082036e-08,-0.00027322156008180253,[-0.],[43.21502101],[-0.57202568],24931.310418527417,4248.507911406312,24110.644945988322,7635.237975776759
4,2026-Jan-01 00:00:15.000,0.018784197000059066,-0.0,-3.107760671957926e-08,9.834688226019581e-08,-0.00027208921176312157,[-0.],[43.09800187],[-0.57320988],24914.763204706727,4229.454267846861,24096.72465461211,7614.563012427248
5,2026-Jan-01 00:00:20.000,0.01853097700040962,-0.0,-3.086783155273863e-08,9.788829822225238e-08,-0.00027098969011733526,[-0.],[42.98077528],[-0.57445887],24897.127912938977,4210.324442909268,24081.678329993032,7593.8513969229425
6,2026-Jan-01 00:00:25.000,0.019259407999925315,-0.0,-3.066127014611797e-08,9.743427416957625e-08,-0.0002699137856021371,[-0.],[42.86333583],[-0.57577457],24878.42769502734,4191.1145709631255,24065.529900523612,7573.102173524849
7,2026-Jan-01 00:00:30.000,0.018154796000089846,-0.0,-3.0456882608472194e-08,9.698170853758704e-08,-0.00026885252838362926,[-0.],[42.74567859],[-0.57715151],24858.68606935203,4171.820769242724,24048.303635863533,7552.314470584126
8,2026-Jan-01 00:00:35.000,0.018014486999163637,-0.0,-3.025387575109505e-08,9.652825845934853e-08,-0.000267799033081374,[-0.],[42.62779868],[-0.57859788],24837.92689333288,4152.439141529609,24030.024143768347,7531.487424975638
9,2026-Jan-01 00:00:40.000,0.022267137999733677,-0.0,-3.005161056254374e-08,9.607205283316816e-08,-0.00026674770669762713,[-0.],[42.50969113],[-0.58010653],24816.17433551974,4132.965781881721,24010.71634880595,7510.620162296616
10,2026-Jan-01 00:00:45.000,0.019836927000142168,-0.0,-2.98495845228272e-08,9.561164069385192e-08,-0.00026569410804426805,[-0.],[42.39135108],[-0.58168033],24793.45284735975,4113.396778404613,23990.405457271638,7489.711819993609
11,2026-Jan-01 00:00:50.000,0.018355576999965706,-0.0,-2.9647501381569627e-08,9.514621786608052e-08,-0.0002646355817282588,[-0.],[42.27277446],[-0.58331047],24769.7871346898,4093.72821706003,23969.116887635428,7468.761680484115
12,2026-Jan-01 00:00:55.000,0.018180846998802735,-0.0,-2.944523416982821e-08,9.467551789288885e-08,-0.0002635709605423894,[-0.],[42.15395668],[-0.58500219],24745.202129004178,4073.956185507591,23946.87631699154,7447.768932064024
13,2026-Jan-01 00:01:00.000,0.017303316000834457,-0.0,-2.924273376013537e-08,9.419951923710967e-08,-0.00026249975694198497,[-0.],[42.03489397],[-0.58674007],24719.722958546543,4054.076776974849,23923.709577104783,7426.732910994224
14,2026-Jan-01 00:01:05.000,0.017333607000182383,-0.0,-2.904014384197253e-08,9.371882085554867e-08,-0.00026142321351509855,[-0.],[41.9155825],[-0.58853342],24693.374919274393,4034.0860941511796,23899.642676563843,7405.652938900242
15,2026-Jan-01 00:01:10.000,0.01750956700016104,-0.0,-2.883778297854179e-08,9.323458877430751e-08,-0.00026034416330847663,[-0.],[41.79601874],[-0.59038032],24666.18344574628,4013.9802531011605,23874.701751065237,7384.528390437412
16,2026-Jan-01 00:01:15.000,0.019029016999411397,-0.0,-2.863598903603867e-08,9.274805733425756e-08,-0.0002592656450058389,[-0.],[41.67619932],[-0.59228485],24638.174081978694,3993.7553871927903,23848.91304108026,7363.358672889027
17,2026-Jan-01 00:01:20.000,0.01793994699983159,-0.0,-2.8435176416202846e-08,9.226071495339054e-08,-0.00025819142534257595,[-0.],[41.55612114],[-0.59423479],24609.37245232113,3973.407651036049,23822.3028594582,7342.143238225725
